014704	CTOv12scf1	341	12204	-	395227	9114	43.364823348694
014705	CTOv12scf1	23922	24294	-	14778	240	61.575
014706	CTOv12scf1	27988	47731	-	154963	2367	65.468103084073
014707	CTOv12scf1	59659	84271	-	174471	2406	72.514962593516
014708	CTOv12scf1	120853	143466	-	168458	2421	69.581990912846
014692	CTOv12scf1	224389	244726	+	163807	2646	61.907407407407
014725	CTOv12scf1	246447	246935	+	31041	489	63.478527607362
014709	CTOv12scf1	250171	261146	-	208637	2991	69.75493146105
014724	CTOv12scf1	263418	267851	+	37639	597	63.046901172529
014693	CTOv12scf1	285713	290827	+	32760	492	66.585365853659
014694	CTOv12scf1	292059	296168	+	30794	528	58.32196969697
014710	CTOv12scf1	296169	300304	-	183483	2616	70.13876146789
014711	CTOv12scf1	310244	323945	-	599227	8496	70.530484934087
014695	CTOv12scf1	325077	332331	+	30987	444	69.790540540541
014696	CTOv12scf1	334136	335605	+	73928	945	78.230687830688
014712	CTOv12scf1	337518	341263	-	170189	2367	71.900718208703
014697	CTOv12scf1	346014	362303	+	428352	6294	68.057197330791
000001	CTOv12scf1	362306	368485	+	190832	2640	72.284848484848
014713	CTOv12scf1	369183	374812	-	86625	1239	69.915254237288
014698	CTOv12scf1	379900	387265	+	214813	2802	76.664168451106
000002	CTOv12scf1	392270	396241	+	42144	672	62.714285714286
000003	CTOv12scf1	399331	402534	+	31341	471	66.541401273885
014699	CTOv12scf1	405481	407941	+	60013	861	69.701509872242
014714	CTOv12scf1	408474	412554	-	145225	2154	67.421077065924
014715	CTOv12scf1	414547	434946	-	236118	3423	68.979842243646
014727	CTOv12scf1	437531	437731	-	15126	201	75.253731343284
014716	CTOv12scf1	439480	457131	-	232201	3294	70.492106860959
014717	CTOv12scf1	462140	466900	-	107739	1368	78.756578947368
014700	CTOv12scf1	467640	474541	+	183636	2691	68.240802675585
030175	CTOv12scf1	474433	479973	-	97171	1470	66.102721088435
014718	CTOv12scf1	521040	545971	-	481364	7203	66.828266000278
014719	CTOv12scf1	562404	587647	-	502174	7584	66.214926160338
014720	CTOv12scf1	590005	593558	-	73543	1221	60.231777231777
014701	CTOv12scf1	596084	599510	+	139430	1899	73.422854133755
014721	CTOv12scf1	599684	610188	-	46063	687	67.049490538574
000004	CTOv12scf1	611786	627962	+	581704	8469	68.686267564057
029261	CTOv12scf1	631509	645205	+	284243	3885	73.164221364221
029262	CTOv12scf1	659745	663092	+	111729	1593	70.13747645951
014726	CTOv12scf1	664625	665410	-	30960	402	77.014925373134
014702	CTOv12scf1	667310	739522	+	230163	4287	53.688593421973
014722	CTOv12scf1	740584	744197	-	47798	639	74.801251956182
014703	CTOv12scf1	744974	749602	+	185631	3072	60.4267578125
014723	CTOv12scf1	752104	765097	-	90996	1221	74.525798525799
014728	CTOv12scf1	815052	852835	+	102612	1584	64.780303030303
014729	CTOv12scf1	865567	889189	+	143674	2043	70.325012236907
014765	CTOv12scf1	917407	917634	+	18097	228	79.372807017544
014767	CTOv12scf1	1058803	1058898	+	6852	96	71.375
014730	CTOv12scf1	1075413	1076167	+	26712	345	77.426086956522
014750	CTOv12scf1	1084682	1088538	-	63161	1254	50.367623604466
014763	CTOv12scf1	1107498	1107875	+	25128	378	66.47619047619
014768	CTOv12scf1	1126900	1126971	-	5538	72	76.916666666667
014731	CTOv12scf1	1275659	1278391	+	50007	771	64.859922178988
014762	CTOv12scf1	1365622	1366056	-	28214	435	64.859770114943
014732	CTOv12scf1	1371208	1375864	+	61600	1335	46.142322097378
014766	CTOv12scf1	1376485	1376789	-	11752	198	59.353535353535
014751	CTOv12scf1	1380993	1400977	-	348532	5535	62.96874435411
014733	CTOv12scf1	1407347	1408696	+	28722	417	68.877697841727
014752	CTOv12scf1	1414480	1423858	-	79002	1140	69.3
014753	CTOv12scf1	1429648	1463737	-	128038	2103	60.883499762244
014734	CTOv12scf1	1485694	1487289	+	44910	606	74.108910891089
014764	CTOv12scf1	1521320	1528156	+	345679	861	401.48548199768
014754	CTOv12scf1	1530894	1536122	-	311590	942	330.77494692144
014735	CTOv12scf1	1544252	1564315	+	84322	1188	70.978114478114
014755	CTOv12scf1	1581594	1585848	-	62826	897	70.040133779264
014756	CTOv12scf1	1586434	1595223	-	223428	3114	71.749518304432
014757	CTOv12scf1	1599305	1607018	-	95082	1506	63.135458167331
014736	CTOv12scf1	1618346	1635817	+	253831	4365	58.151431844215
014737	CTOv12scf1	1640784	1653670	+	260835	3570	73.063025210084
014738	CTOv12scf1	1655810	1658108	+	39871	495	80.547474747475
014739	CTOv12scf1	1658857	1673474	+	344198	4650	74.021075268817
014740	CTOv12scf1	1675134	1677251	+	49517	714	69.351540616246
014741	CTOv12scf1	1678695	1684591	+	193694	2859	67.748863238895
014742	CTOv12scf1	1685513	1689212	+	155039	2076	74.681599229287
014743	CTOv12scf1	1690590	1695587	+	74062	1086	68.197053406998
014744	CTOv12scf1	1699817	1711685	+	247807	3381	73.293995859213
014758	CTOv12scf1	1714010	1715839	-	82461	1347	61.218262806236
014745	CTOv12scf1	1719784	1747752	+	192956	2604	74.099846390169
014746	CTOv12scf1	1748394	1750135	+	73226	1155	63.399134199134
014759	CTOv12scf1	1750225	1758352	-	133066	1803	73.802551303383
014760	CTOv12scf1	1758767	1761943	-	60540	780	77.615384615385
014747	CTOv12scf1	1764116	1766600	+	50997	903	56.475083056478
014761	CTOv12scf1	1770801	1771430	-	32960	630	52.31746031746
014791	CTOv12scf1	1784617	1803652	-	210739	2877	73.249565519639
014792	CTOv12scf1	1816155	1821720	-	19377	282	68.712765957447
014748	CTOv12scf1	1824030	1826276	+	16576	243	68.213991769547
014793	CTOv12scf1	1828664	1838957	-	75611	1023	73.911045943304
014749	CTOv12scf1	1843612	1845641	+	83838	1164	72.025773195876
030176	CTOv12scf1	1852441	1861849	-	119324	1740	68.577011494253
014794	CTOv12scf1	1863649	1874445	-	189604	2601	72.896578239139
014769	CTOv12scf1	1899819	1909910	+	170376	2334	72.997429305913
014770	CTOv12scf1	1913555	1921883	+	110093	1560	70.572435897436
014795	CTOv12scf1	1921942	1936417	-	181504	2550	71.178039215686
014796	CTOv12scf1	1943086	1953216	-	55536	714	77.781512605042
014771	CTOv12scf1	1954538	1960544	+	113290	1788	63.36129753915
014797	CTOv12scf1	1965725	1973325	-	82052	1221	67.200655200655
014798	CTOv12scf1	1975060	1978950	-	101695	1437	70.768963117606
014799	CTOv12scf1	1987071	1991510	-	105059	1404	74.828347578348
014772	CTOv12scf1	1997168	2014188	+	589986	10482	56.285632512879
014773	CTOv12scf1	2021628	2032879	+	291044	3912	74.397750511247
000005	CTOv12scf1	2047447	2054102	+	121697	1650	73.755757575758
014774	CTOv12scf1	2060717	2069218	+	231944	3336	69.52757793765
014775	CTOv12scf1	2070551	2074877	+	175687	2622	67.004958047292
014800	CTOv12scf1	2074705	2084397	-	103322	1440	71.751388888889
014776	CTOv12scf1	2085581	2089351	+	162360	2181	74.442916093535
014801	CTOv12scf1	2091128	2093845	-	38900	534	72.846441947566
014802	CTOv12scf1	2104604	2113170	-	200848	2850	70.47298245614
000006	CTOv12scf1	2117233	2132512	-	162278	2628	61.749619482496
014803	CTOv12scf1	2135176	2142658	-	115298	1536	75.063802083333
014777	CTOv12scf1	2145552	2154333	+	207673	2967	69.994270306707
014778	CTOv12scf1	2162023	2165076	+	66201	963	68.744548286604
014826	CTOv12scf1	2173456	2173515	-	5112	60	85.2
014823	CTOv12scf1	2175820	2176119	+	18744	300	62.48
014779	CTOv12scf1	2212421	2254014	+	120477	1989	60.571644042232
014824	CTOv12scf1	2263048	2263320	-	15036	273	55.076923076923
014780	CTOv12scf1	2267985	2270374	+	19373	231	83.865800865801
014804	CTOv12scf1	2276000	2277220	-	80341	1221	65.799344799345
014781	CTOv12scf1	2281058	2301512	+	204277	3435	59.469286754003
014782	CTOv12scf1	2304402	2309182	+	96646	1335	72.394007490637
014805	CTOv12scf1	2310743	2319955	-	121682	1974	61.642350557244
014806	CTOv12scf1	2333462	2335065	-	37463	504	74.331349206349
014783	CTOv12scf1	2344371	2353481	+	201158	3033	66.323112429937
014807	CTOv12scf1	2356366	2359715	-	37643	489	76.979550102249
029264	CTOv12scf1	2362828	2372062	+	140828	1980	71.125252525253
029265	CTOv12scf1	2373355	2376023	+	55413	777	71.316602316602
029263	CTOv12scf1	2376507	2378072	+	47655	642	74.228971962617
014808	CTOv12scf1	2377856	2381549	-	87989	1161	75.787252368648
014784	CTOv12scf1	2382479	2389186	+	207684	2949	70.42522889115
014809	CTOv12scf1	2387865	2396582	-	180267	2481	72.659008464329
014810	CTOv12scf1	2397708	2400636	-	99808	1572	63.491094147583
014785	CTOv12scf1	2402295	2403077	+	35968	492	73.105691056911
014811	CTOv12scf1	2403433	2408825	-	117014	1494	78.322623828648
014786	CTOv12scf1	2409743	2417124	+	196599	3018	65.142147117296
014812	CTOv12scf1	2483766	2500675	-	149351	2274	65.677660510114
014813	CTOv12scf1	2545723	2549085	-	75540	975	77.476923076923
014814	CTOv12scf1	2552519	2558629	-	151980	1971	77.108066971081
014815	CTOv12scf1	2559816	2564570	-	124935	2226	56.125336927224
014825	CTOv12scf1	2577849	2578034	+	10285	186	55.295698924731
014816	CTOv12scf1	2601643	2602208	-	29760	471	63.184713375796
014817	CTOv12scf1	2604543	2618749	-	173010	2319	74.605433376455
014787	CTOv12scf1	2622627	2624605	+	71130	963	73.86292834891
014818	CTOv12scf1	2627575	2634071	-	103724	1278	81.161189358372
014819	CTOv12scf1	2660767	2679499	-	86300	1464	58.948087431694
014788	CTOv12scf1	2737346	2738384	+	29410	366	80.355191256831
014789	CTOv12scf1	2739096	2752397	+	133181	1719	77.47585805701
014820	CTOv12scf1	2759399	2764267	-	130038	1758	73.969283276451
014790	CTOv12scf1	2764823	2768686	+	70841	1113	63.648697214735
014821	CTOv12scf1	2768746	2788891	-	89915	1272	70.687893081761
014822	CTOv12scf1	2826010	2826678	-	21679	384	56.455729166667
014827	CTOv12scf1	2826064	2831826	+	19550	303	64.521452145215
014828	CTOv12scf1	2831828	2888731	+	236429	3459	68.351835790691
014829	CTOv12scf1	2901238	2917279	+	360446	5025	71.730547263682
030177	CTOv12scf1	2921171	2927995	-	190525	2478	76.886602098467
030178	CTOv12scf1	2927997	2932328	+	102690	1536	66.85546875
000007	CTOv12scf1	2933066	2935941	-	82202	1071	76.752567693744
014830	CTOv12scf1	2936062	2942546	+	53514	627	85.349282296651
014831	CTOv12scf1	2953011	2960231	+	296215	4173	70.983704768751
014851	CTOv12scf1	2963346	2979773	-	117231	1587	73.869565217391
014832	CTOv12scf1	2981226	2986210	+	105667	1590	66.457232704403
014833	CTOv12scf1	2988987	2990877	+	72301	1188	60.859427609428
000008	CTOv12scf1	2992654	2997164	+	92822	1224	75.834967320261
029266	CTOv12scf1	2997552	2999929	+	111681	1560	71.590384615385
014852	CTOv12scf1	3013796	3017788	-	83988	1044	80.448275862069
014853	CTOv12scf1	3018954	3021857	-	27335	519	52.66859344894
014834	CTOv12scf1	3061694	3074737	+	140660	1884	74.660297239915
014854	CTOv12scf1	3076702	3078837	-	137855	2136	64.538857677903
014855	CTOv12scf1	3086428	3096936	-	113953	1656	68.812198067633
014835	CTOv12scf1	3100467	3103022	+	52972	690	76.771014492754
014836	CTOv12scf1	3104608	3107514	+	85153	1227	69.39934800326
014856	CTOv12scf1	3107706	3116382	-	227480	3057	74.412823029114
014857	CTOv12scf1	3120345	3125322	-	88420	1398	63.247496423462
014837	CTOv12scf1	3131239	3132440	+	39594	498	79.506024096386
014838	CTOv12scf1	3135306	3142428	+	116731	1689	69.112492599171
014839	CTOv12scf1	3145042	3149873	+	38383	687	55.870451237263
014840	CTOv12scf1	3180104	3185303	+	60141	1014	59.310650887574
014858	CTOv12scf1	3201514	3215555	-	87848	1446	60.752420470263
014859	CTOv12scf1	3217805	3230728	-	162344	2862	56.723969252271
014841	CTOv12scf1	3237200	3240009	+	86707	1344	64.514136904762
000009	CTOv12scf1	3248170	3252607	-	42077	561	75.003565062389
014842	CTOv12scf1	3253664	3256635	+	73444	786	93.440203562341
014843	CTOv12scf1	3259093	3268089	+	141674	1965	72.098727735369
014860	CTOv12scf1	3269838	3271730	-	65909	915	72.031693989071
014844	CTOv12scf1	3278442	3281167	+	91861	1194	76.935510887772
014845	CTOv12scf1	3283135	3287027	+	49294	624	78.996794871795
014861	CTOv12scf1	3286293	3301687	-	270407	4020	67.265422885572
014871	CTOv12scf1	3329837	3330019	-	12159	183	66.44262295082
014846	CTOv12scf1	3333128	3345184	+	47194	762	61.9343832021
014847	CTOv12scf1	3346031	3346598	+	29145	435	67
014862	CTOv12scf1	3359599	3379375	-	169625	2871	59.082201323581
014848	CTOv12scf1	3407883	3418859	+	167948	2913	57.654651561964
014849	CTOv12scf1	3419344	3420618	+	90058	1275	70.633725490196
014863	CTOv12scf1	3423065	3433902	-	90234	1389	64.963282937365
014864	CTOv12scf1	3437118	3437400	-	11417	195	58.548717948718
014850	CTOv12scf1	3476724	3477665	+	45287	942	48.075371549894
014870	CTOv12scf1	3480223	3480429	-	12290	207	59.371980676329
014865	CTOv12scf1	3520895	3524035	-	73995	1017	72.758112094395
000010	CTOv12scf1	3524422	3537685	-	180151	2850	63.210877192982
014866	CTOv12scf1	3548349	3596781	-	87148	1536	56.736979166667
014868	CTOv12scf1	3596783	3597224	-	15692	405	38.745679012346
014869	CTOv12scf1	3603338	3603613	-	14469	246	58.817073170732
014874	CTOv12scf1	3620128	3620163	-	2944	36	81.777777777778
014873	CTOv12scf1	3637922	3638008	-	5289	87	60.793103448276
014875	CTOv12scf1	3723294	3723299	+	402	6	67
014867	CTOv12scf1	3786436	3787704	-	16955	219	77.420091324201
014872	CTOv12scf1	3832719	3832898	-	10685	180	59.361111111111
014897	CTOv12scf1	3855216	3856553	-	80038	1338	59.81913303438
014876	CTOv12scf1	3914436	3928127	+	83645	1149	72.798085291558
014877	CTOv12scf1	3928971	3976739	+	418593	6324	66.191176470588
014878	CTOv12scf1	3993843	4003322	+	68506	981	69.832823649337
000011	CTOv12scf1	4004664	4007828	+	94225	1584	59.48547979798
014898	CTOv12scf1	4010829	4011343	-	19716	327	60.293577981651
014879	CTOv12scf1	4023525	4047045	+	105205	1641	64.110298598416
014899	CTOv12scf1	4047871	4055272	-	76618	1035	74.027053140097
014880	CTOv12scf1	4057333	4059865	+	64970	1095	59.333333333333
014900	CTOv12scf1	4061297	4125563	-	296247	4461	66.408204438467
029267	CTOv12scf1	4127902	4131465	+	76445	930	82.198924731183
029268	CTOv12scf1	4132233	4138095	+	88156	1224	72.022875816993
029270	CTOv12scf1	4140592	4144052	-	54718	759	72.092226613966
029269	CTOv12scf1	4145378	4146205	-	54209	828	65.469806763285
014881	CTOv12scf1	4149335	4151012	+	59486	747	79.633199464525
014882	CTOv12scf1	4152562	4158282	+	142413	1965	72.474809160305
014883	CTOv12scf1	4162125	4163132	+	70993	1008	70.429563492063
014917	CTOv12scf1	4166058	4166405	+	21728	348	62.436781609195
014901	CTOv12scf1	4171232	4173927	-	68028	825	82.458181818182
014902	CTOv12scf1	4176921	4183009	-	281785	3682	76.530418250951
014884	CTOv12scf1	4186367	4193583	+	129423	1935	66.885271317829
014903	CTOv12scf1	4195691	4208153	-	383865	5403	71.046640755136
014885	CTOv12scf1	4210282	4218134	+	148491	1941	76.502318392581
014886	CTOv12scf1	4256832	4269452	+	114601	1668	68.705635491607
014904	CTOv12scf1	4273995	4282788	-	298929	4152	71.996387283237
014905	CTOv12scf1	4283925	4286690	-	77305	972	79.531893004115
014906	CTOv12scf1	4291452	4318997	-	283962	3771	75.301511535402
014887	CTOv12scf1	4367899	4369491	+	89545	1593	56.211550533584
014907	CTOv12scf1	4371927	4380161	-	73140	996	73.433734939759
000012	CTOv12scf1	4380165	4395734	+	100496	1362	73.785609397944
014908	CTOv12scf1	4397965	4402777	-	126481	2067	61.19061441703
014888	CTOv12scf1	4479702	4499982	+	158701	2511	63.202309836718
014889	CTOv12scf1	4508359	4517974	+	123737	1959	63.163348647269
014909	CTOv12scf1	4517678	4563115	-	96499	1428	67.576330532213
014890	CTOv12scf1	4565946	4589190	+	117284	1812	64.726269315673
014910	CTOv12scf1	4592117	4594750	-	52297	741	70.57624831309
014891	CTOv12scf1	4596706	4599484	+	38081	603	63.152570480929
014892	CTOv12scf1	4602414	4602748	+	12322	171	72.058479532164
014911	CTOv12scf1	4606435	4626627	-	152282	2343	64.994451557832
014912	CTOv12scf1	4629376	4637987	-	196188	2799	70.092175777063
014893	CTOv12scf1	4647535	4656956	+	151997	2499	60.823129251701
014913	CTOv12scf1	4659079	4664153	-	76272	966	78.95652173913
014894	CTOv12scf1	4664970	4683989	+	284109	4575	62.100327868852
014895	CTOv12scf1	4689589	4778198	+	350269	5919	59.177056935293
014914	CTOv12scf1	4782639	4791151	-	108356	1860	58.255913978495
014915	CTOv12scf1	4802979	4811390	-	269151	3696	72.82224025974
014896	CTOv12scf1	4814259	4818416	+	97265	1377	70.63543936093
014916	CTOv12scf1	4819353	4830706	-	239771	3540	67.731920903955
014918	CTOv12scf1	4837979	4846727	+	98750	1317	74.981017463933
014919	CTOv12scf1	4849083	4857536	+	95463	1422	67.132911392405
014920	CTOv12scf1	4860097	4861304	+	42615	663	64.276018099548
014937	CTOv12scf1	4863588	4867452	-	57432	981	58.544342507645
014921	CTOv12scf1	4871889	4881397	+	45647	696	65.584770114943
014938	CTOv12scf1	4892310	4901674	-	84355	1134	74.387125220459
014922	CTOv12scf1	4904355	4905950	+	95783	1596	60.014411027569
014939	CTOv12scf1	4909953	4911152	-	49727	570	87.240350877193
014923	CTOv12scf1	4922083	4933607	+	67929	1122	60.542780748663
014924	CTOv12scf1	4938613	4960262	+	180889	3450	52.431594202899
014940	CTOv12scf1	4963934	4969381	-	95453	1653	57.745311554749
014925	CTOv12scf1	4978533	4991024	+	125158	1821	68.730367929709
014926	CTOv12scf1	4994139	4994762	+	35339	624	56.633012820513
014927	CTOv12scf1	4998398	5003453	+	26983	426	63.340375586854
014928	CTOv12scf1	5008923	5021544	+	101303	1758	57.624004550626
014941	CTOv12scf1	5035449	5036620	-	28425	384	74.0234375
014929	CTOv12scf1	5050233	5054110	+	80664	1368	58.964912280702
014948	CTOv12scf1	5071409	5071855	-	31514	447	70.501118568233
014930	CTOv12scf1	5086230	5102095	+	86525	1437	60.212247738344
014949	CTOv12scf1	5105781	5106158	+	36975	378	97.81746031746
014931	CTOv12scf1	5110626	5136747	+	530390	8121	65.310922300209
014932	CTOv12scf1	5174271	5242162	+	91646	1866	49.113612004287
014942	CTOv12scf1	5247709	5248827	-	75350	1119	67.33690795353
014943	CTOv12scf1	5258801	5277071	-	109800	1707	64.323374340949
014933	CTOv12scf1	5280845	5285688	+	164120	2391	68.640736093685
014934	CTOv12scf1	5295526	5306181	+	79471	1215	65.408230452675
014935	CTOv12scf1	5310280	5315876	+	93928	1374	68.360989810771
014950	CTOv12scf1	5328864	5329196	+	111093	333	333.61261261261
014936	CTOv12scf1	5428268	5429584	+	81873	1317	62.166287015945
014944	CTOv12scf1	5448579	5461807	-	141824	1995	71.089724310777
014945	CTOv12scf1	5489585	5602014	-	189179	3057	61.883873078181
014946	CTOv12scf1	5682615	5710921	-	99130	1359	72.943340691685
014947	CTOv12scf1	5713956	5758339	-	152262	2376	64.083333333333
014951	CTOv12scf1	5874516	5880225	+	40833	588	69.44387755102
014952	CTOv12scf1	5883619	5887249	+	25330	327	77.461773700306
014964	CTOv12scf1	5887085	5901385	-	271726	3900	69.673333333333
029272	CTOv12scf1	5903170	5903531	+	16649	213	78.164319248826
029271	CTOv12scf1	5906664	5906990	+	20178	327	61.706422018349
014953	CTOv12scf1	5907406	5909214	+	24515	396	61.906565656566
014978	CTOv12scf1	5924277	5927973	-	13082	201	65.084577114428
014965	CTOv12scf1	5928211	6045191	-	638099	10233	62.356982312127
014954	CTOv12scf1	6090725	6108538	+	39600	651	60.829493087558
014955	CTOv12scf1	6119737	6126506	+	137900	2265	60.883002207506
014956	CTOv12scf1	6197873	6213490	+	39416	570	69.150877192982
014977	CTOv12scf1	6213505	6213954	-	33671	450	74.824444444444
014957	CTOv12scf1	6226516	6252206	+	47777	771	61.96757457847
014958	CTOv12scf1	6356123	6364944	+	49540	744	66.586021505376
014966	CTOv12scf1	6389885	6416698	-	54511	1107	49.242095754291
014967	CTOv12scf1	6463219	6464932	-	33865	516	65.62984496124
014959	CTOv12scf1	6473215	6487999	+	115599	2055	56.252554744526
014960	CTOv12scf1	6489173	6505080	+	201118	3099	64.897708938367
014968	CTOv12scf1	6505383	6511077	-	75674	1062	71.256120527307
014969	CTOv12scf1	6512891	6543290	-	95634	1344	71.15625
014970	CTOv12scf1	6545657	6547890	-	102359	1428	71.679971988796
014961	CTOv12scf1	6549305	6550114	+	17749	234	75.850427350427
029274	CTOv12scf1	6557396	6564967	-	137022	1833	74.752864157119
029273	CTOv12scf1	6567665	6589931	-	195935	3729	52.543577366586
