Control file: .bsrep31.control.txt

List of free parameters:   neu_theta_1   neu_e_1   sel_theta_1   sel_gamma_1   sel_e_1   sel_theta_2   sel_gamma_2   sel_e_2   sel_theta_3   sel_gamma_3   sel_e_3   r_2   r_3   r_4   r_5   r_6   r_7   r_8   r_9   r_10   r_11   r_12   r_13   r_14   r_15   r_16   r_17   r_18   r_19   r_20   r_21   r_22   r_23   r_24   r_25   r_26   r_27   r_28   r_29   r_30   r_31   r_32   r_33   r_34   r_35   r_36   r_37   r_38   r_39   r_40   r_41   r_42   r_43   r_44   r_45   r_46   r_47   r_48   r_49

seed = 333364

run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL
7	16	3	0.00228774746457057	0	0.0205600713052194	0.0118879041031359	-503.628006502391	3.59899306798805e-07	0.000182474331604822	3.16732695602646	0.0332211418978793	0.000621255450396748	-3.93633407016131	7.56262990341483e-05	1.42461103954726	2.19256230313261	3.44013207148144	2.05530614643108	1.9940800358153	2.11704074400843	3.01801903884424	1.94966860897146	1.81114723301568	2.56284102973572	1.46864747544003	1.51204452406118	1.52098431018659	2.25732008780743	1.57349143066639	1.53535634989148	2.28392693607548	1.37023943135448	1.49552717851764	1.47475845814197	2.29283737208451	1.4488397527549	1.51173597547677	2.30636933788026	1.46352490498901	1.53746545723844	1.46895690832689	2.51301947220115	1.58626214294721	1.57671764489854	1.58835973974756	2.58520735464808	1.68776536602538	1.83264244340768	2.51463039861139	1.82286731795259	1.98527612425808	1.77424867567393	3.00672928638452	2.31365126705515	2.47054185216329	3.9634316140938	2.56543257669153	2.40662609170908	2.50354615731247	4.88088505579533	2.99787328671265	3.56787067994536	1540367.38940048
8	9	3	0.002309182228371	0	0.0269323307854458	0.00981050730281522	-401.729014362658	3.08017716463604e-06	0.000134894168749381	4.71985803142085	0.055193074353897	0.000650629123006654	-3.29114094119913	0.000327640849378956	1.40920610741634	2.19191182282045	3.4444809281035	2.05324902081929	1.98705123386207	2.10385724538888	2.99959479056423	1.93393785207139	1.79155416116626	2.54125822215519	1.45234678537604	1.4956903002311	1.5015197761955	2.23356593696563	1.55627848529719	1.51455377032776	2.26325071960603	1.35599627242444	1.48108746247895	1.45565003906688	2.27737100699248	1.43625300260461	1.50031980868989	2.28920163632947	1.45221678669562	1.5269317059306	1.45275742955222	2.50462511681186	1.57544925514091	1.56679381465639	1.56771300374224	2.57442908955068	1.67117312094304	1.8051234486522	2.49419972765477	1.79793552269681	1.95755118180851	1.71973489097824	2.95507163288268	2.25430903241876	2.36899527523808	3.84849612556829	2.45241575319549	2.2709954304664	2.26898510166892	4.59051837698524	2.75387493559332	3.20855541587737	1540367.04776256
1	33	3	0.00243899154603963	0	0.0778368670574149	0.000682886740634953	-3.11742871590182	0.0415463821768285	0.00856808517265465	-341.843592136069	4.67892273356973e-07	0.000130643687607875	5.41722466413092	0.12314126492848	1.39652423285237	2.18649131461704	3.45936941795845	2.05394770994624	1.98151068127014	2.08125453883155	2.99221787097721	1.91622441719921	1.75778372338317	2.52654769988337	1.42327258829139	1.46532159800741	1.45124876183756	2.19993549433858	1.51730118268915	1.44298083039272	2.22276458716878	1.305319287856	1.42588361979935	1.35664337176334	2.22253989911085	1.36688303501758	1.42980720541399	2.16836733166065	1.36512817938382	1.43758004823416	1.29051705272017	2.40226098606808	1.45600375601972	1.44708216078273	1.34332579702142	2.418860854854	1.48851680925772	1.51261407431464	2.2828406865804	1.56095043356679	1.70091330330486	1.20616223566458	2.55229777133723	1.75317533266843	1.46855299967245	3.10580064162356	1.61983596145094	1.21277921795328	0.0204671998837539	2.62507489949549	0.857191765805023	0.445952691382593	1540366.87933521
4	40	3	0.00236727092619255	0	0.0581239880548917	0.0124987549174321	-529.232807097515	3.78471187234553e-07	0.000171906838117143	3.81598551437751	0.115841410223005	0.000649506194563555	-3.78708234071254	0.0146745567888531	1.43510624198168	2.19752211189934	3.46350341145131	2.06190222959639	1.99510845352612	2.10330419481862	3.02489222946994	1.94336020543244	1.78928404310189	2.56688327059904	1.45303117504441	1.49631196444017	1.48860439848175	2.24662104489431	1.55445149045603	1.48560275890509	2.27219583147647	1.34081538316741	1.46403536518556	1.40636450664211	2.27330982078827	1.40769522621926	1.46924998295622	2.23254429679029	1.40947228343799	1.48035611711701	1.35239757633301	2.45700544398471	1.5086236358869	1.49865757631657	1.42539666854779	2.49397496214174	1.56083732033363	1.62225081119968	2.37638744825075	1.65935111053203	1.80694447126827	1.39772501217474	2.73360406060316	1.95993594680098	1.81975393463801	3.44925200324123	1.96929515927778	1.65529617770528	0.893500969864328	3.49660412163552	1.62297144235034	1.62503706088139	1540366.78288978
10	17	3	0.00240955535199416	0	0.067127495274911	0.000125111950406261	5.63742554146712	0.12045956063974	0.000678459179431394	-3.0756811811523	0.0307097485006267	0.0086645455239267	-346.067679369611	4.52494387040314e-06	1.39762388455299	2.187378186532	3.45853959800485	2.0548077089459	1.98284370018803	2.08470558550802	2.99358510578781	1.91890685508626	1.76310648712241	2.52858760464166	1.42798185926872	1.47029108012565	1.45962450064013	2.20616119008441	1.5243552668868	1.45623657100849	2.23131026966052	1.31536153756887	1.43697143742483	1.37648261552747	2.23533204890668	1.38274185848968	1.44520476409868	2.19479952670618	1.38509674232393	1.45750237622488	1.32578528055062	2.42809168820661	1.48397681211819	1.47492359951879	1.39288596451357	2.45811540849544	1.53086058277504	1.57796125120929	2.33560200784105	1.61547010073064	1.75904857750444	1.31908447220665	2.64646898931228	1.86451663548059	1.66577987235073	3.27146237161462	1.80196485257193	1.4444220405876	0.506750383000266	3.06266464246615	1.27769413136399	1.0555125141526	1540366.63144831
2	18	3	0.00225248071080784	0	0.00719332825832848	0.000571385901422226	-4.52519585910516	3.1581294435703e-05	0.000233470411918261	2.09204106472445	0.00596098290875028	0.0116307688368856	-492.798818553376	2.329138272259e-06	1.42489300361907	2.20014843005368	3.45231285549133	2.0674218576475	2.00770524767456	2.13717746592308	3.04125342529246	1.9668841440682	1.83173370796081	2.58135367235103	1.4840994283536	1.52727800192813	1.54122962001221	2.27393298655952	1.58798049133927	1.55782343258699	2.29804562684168	1.38408947225122	1.50961583565202	1.49941368963386	2.30407248243007	1.46369951325824	1.52706240516288	2.33300633883611	1.48081371260637	1.55589329086088	1.5057481905473	2.53134147750193	1.61175214521772	1.60251936741936	1.64010252468787	2.61946518296197	1.73107624103662	1.9028583393929	2.56857575973775	1.8836873578859	2.05217142642906	1.89965659053337	3.12109361777104	2.44736476954483	2.69311070732951	4.18244714624386	2.7829065158802	2.67357868102962	3.01623199205976	5.41016636631974	3.47734890354038	4.2515749179049	1540366.52382043
9	43	3	0.00242733400902945	0	0.0767296291176892	0.000179447512018378	3.747045671513	0.135035137239459	0.000663287229025908	-3.82699880839708	0.0287497654666023	0.0127683763901994	-544.634697575325	1.50286972875779e-06	1.42964445967364	2.18370887479872	3.44435199641583	2.0473129650126	1.98084722193052	2.08239378471245	3.00530467128626	1.92626924360524	1.76790898850303	2.54871082035622	1.43509991061179	1.4781486085765	1.46284776688373	2.22351773984417	1.53222857448509	1.45244404650338	2.24731906676485	1.31639128032461	1.43746873095639	1.36376960479492	2.24280345690255	1.37543688727987	1.43631306343376	2.17615195632484	1.36973254545099	1.44022345099052	1.28483355410592	2.40694223630375	1.45577453915134	1.44639806423297	1.33382403560187	2.42250487491802	1.48438120789951	1.50409155223645	2.28880581477509	1.56223866235629	1.70294733413725	1.19890591917602	2.57269775773409	1.76615838249661	1.47523290799288	3.16152399776168	1.65432702886621	1.25553649157709	0.0462757337535385	2.74619314307093	0.876124258208124	0.551459976351454	1540366.48573019
5	50	3	0.00244639911516484	0	0.0792209512404423	9.52243366039814e-05	7.39174860973296	0.0484174505915625	0.000712833304011993	-2.69075662161535	0.0587110134588223	0.00919887047415895	-368.356066371843	1.02621942761338e-07	1.40512153051856	2.1907642126557	3.44240995420967	2.04609585206826	1.97018857963548	2.07755447266558	2.96790999645968	1.90444026503391	1.75311199751806	2.50041949636256	1.41454952954641	1.4553568493679	1.44681681455554	2.17845588917112	1.50582304292372	1.44452965610807	2.20066900351809	1.30065825718795	1.42136657442921	1.35979279209699	2.2026843193462	1.36513584012592	1.42981663713642	2.16855278894453	1.36486340996225	1.43978076523807	1.30990445939164	2.401076459991	1.46043494405757	1.45350746765475	1.36403907729943	2.41466518444271	1.5003924173611	1.5320247559064	2.28652458676338	1.56587375538408	1.70253567947549	1.22749101600978	2.53322997016784	1.74403838570975	1.47402660622841	3.05362623953838	1.59498352427448	1.17820196778178	0.0201843607214824	2.49027271043482	0.755555090848036	0.319401050125899	1540365.30063238
6	50	3	0.00245184385028727	0	0.0787316505569541	0.0072377454146025	-276.797779184031	6.45815834332542e-07	0.000706799995271961	-2.50161559972879	0.0586312523042406	8.66012707927966e-05	8.02335722013292	0.0514106393565383	1.37577009030777	2.18610044363749	3.45325379588836	2.05303134263224	1.97657096367228	2.07975516573264	2.96915853809192	1.90198826177658	1.7546619585297	2.49313543491734	1.41119449311612	1.45136749554924	1.44202723737938	2.16786089618004	1.49832428657103	1.43701145275672	2.18855596893807	1.29203082551219	1.41241681444469	1.35230127852151	2.19145368452365	1.35673648665495	1.42115315568136	2.15669827275354	1.35835512526039	1.43375740030403	1.30363245082747	2.38960161495452	1.45513029436507	1.44857021762269	1.3599550349531	2.41064983214786	1.49894690213137	1.53003215045966	2.28319330698759	1.56546747543949	1.70119622414987	1.22718820460493	2.53340676056776	1.74537790706037	1.47236715314662	3.05642752776147	1.59318410652971	1.17580872664964	0.021357742453931	2.50313993394821	0.820187026442463	0.338447887167976	1540362.30883779
3	19	3	0.00240024857385895	0	0.0693223182114007	0.00651271711005956	-237.95403932824	1.17631790203854e-06	0.000724121462335276	-1.17348018972536	0.0656051904454073	0.000603072679508659	-760.692836361617	1.39854448556886e-05	1.40178268563243	2.25782854309264	3.55808522331882	2.10462928845478	2.0186328423046	2.10452824634201	2.99504648675764	1.90882557707945	1.7479123434085	2.47751883937967	1.39701096233632	1.42971034513063	1.41731508555421	2.12593975433837	1.46675378434773	1.40322300288757	2.13656478347674	1.26135467650592	1.37757235575496	1.32202411416962	2.14108413133917	1.32831765704665	1.39212046872319	2.12051527660618	1.34193998514734	1.41894596232787	1.29716745090095	2.38790937731918	1.46649177050612	1.46876711319019	1.39110204358118	2.48605013614302	1.55895761228436	1.61289458420445	2.42654848307744	1.69134990960104	1.85655341755837	1.3639319908815	2.85020349770121	1.99431180194589	1.69691450420781	3.66092202876738	1.90006365979656	1.45984886737332	0.0223489787929445	3.23655995058164	1.1934028737828	0.920197724413652	1540289.54766423
