Control file: .bsrep19.control.txt

List of free parameters:   neu_theta_1   neu_e_1   sel_theta_1   sel_gamma_1   sel_e_1   sel_theta_2   sel_gamma_2   sel_e_2   sel_theta_3   sel_gamma_3   sel_e_3   r_2   r_3   r_4   r_5   r_6   r_7   r_8   r_9   r_10   r_11   r_12   r_13   r_14   r_15   r_16   r_17   r_18   r_19   r_20   r_21   r_22   r_23   r_24   r_25   r_26   r_27   r_28   r_29   r_30   r_31   r_32   r_33   r_34   r_35   r_36   r_37   r_38   r_39   r_40   r_41   r_42   r_43   r_44   r_45   r_46   r_47   r_48   r_49

seed = 333352

run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL
10	20	3	0.00243441301287688	0	0.0676523858678395	0.00014194233988788	4.98531638975038	0.161564639856331	0.0006839701463052	-3.34738777183486	0.0207051764186547	0.00752678333523336	-303.915321065202	2.66959504203745e-06	1.38430208578254	2.14498011114225	3.37654171507086	2.08817999615299	1.99347536027834	2.02757012533364	2.92639820754561	1.94691641592577	1.68873948351878	2.49153067296168	1.43127076860162	1.42427185304271	1.43817080807816	2.25246294432487	1.4779126642146	1.37724447948628	2.25318352744158	1.3221343069602	1.4164164828619	1.35591569011114	2.17096034372428	1.40291880644498	1.49655584472975	2.02097734490426	1.42021025703936	1.48864346598212	1.35351107375052	2.37999394467825	1.51762730837955	1.50194145878784	1.33358776563649	2.46889819220445	1.55272106519607	1.45409906320869	2.30721682551397	1.60213599186729	1.63851068738063	1.42921033150427	2.61325366571954	1.98856593825204	1.37224095002081	3.4125172422495	1.78896251944759	1.62763668033803	0.412472135294166	2.99559493826636	1.40763632260244	0.783675861726043	1540125.37877519
2	18	3	0.00239542770408831	0	0.0547098277308148	0.000677228808908622	-3.62169379004904	0.00904131345394047	0.000154947505546519	4.41858910374449	0.139721250417146	0.00944124914514362	-398.54402562957	2.73085496598213e-07	1.40782923830757	2.14760079161883	3.36346928001296	2.08331047242096	1.99229157146532	2.0344656036797	2.92877802603049	1.95475110913429	1.70052187694186	2.50209030418619	1.44209637884606	1.43653638676078	1.45635761461057	2.27039814554541	1.49400687111946	1.40130535963163	2.27284007193622	1.34052477143588	1.43648986637588	1.38570830897753	2.19475833738094	1.42601942749859	1.51970990063345	2.05482662671154	1.44683394926277	1.51612677331507	1.39616378352323	2.41029646695202	1.5512271278286	1.53534000193239	1.39253881794559	2.50828938576953	1.59890991532648	1.53080376450669	2.36210672259826	1.6613346117714	1.70474707683512	1.55808643471081	2.72544965543256	2.10994396521922	1.60208557542272	3.59514493136769	2.01234001057659	1.91469592742504	0.993115734742109	3.50490941093628	1.8767291233847	1.51189373316565	1540125.15060949
4	19	3	0.0024601309040897	0	0.0773049610665801	0.000131877763221909	5.35259303573764	0.132111991065837	0.00783314919616572	-317.184861992576	5.86402730566427e-06	0.000700059955523721	-3.20195427411098	0.0399559087202908	1.39094473261983	2.14908469149132	3.37303978575383	2.08621505465128	1.98983530296871	2.0258762181806	2.91530910284086	1.94142615270394	1.68442260028377	2.4799406114915	1.42504894589932	1.41744748559348	1.43159371886982	2.23878369025447	1.46908550929551	1.36885993347939	2.23585920507754	1.31100479559505	1.406958826037	1.34234485561172	2.1524477848298	1.39013169149513	1.48209867156519	2.00257600597458	1.4070136779105	1.47388739401938	1.33827602219763	2.35995686382821	1.49917373082691	1.48517481701579	1.30808280510206	2.43730256399119	1.52281903251564	1.41287363331753	2.26470300453824	1.55996348645907	1.59001523855286	1.34905008594973	2.54094943469223	1.88079555584324	1.22940208741882	3.24459273363528	1.62442643048463	1.41321168230557	0.0203205766230668	2.5737286266583	0.994118509678751	0.20489739332579	1540125.10670855
7	9	3	0.00232413370090472	0	0.0256756782161157	0.000166050317231256	3.62380866419335	0.0603522679892605	0.00956110206828977	-405.219237700396	2.84588687118337e-06	0.000651520746069613	-3.77141936684714	4.71253432179064e-05	1.40929900927719	2.15318130823758	3.35650224036822	2.08790064669609	1.99980724644839	2.05723484904357	2.93224867083336	1.97030172803698	1.72781816399434	2.51226495231154	1.46031425032708	1.45636642784756	1.48966612696564	2.28629809964464	1.51794913077497	1.44793991156406	2.28787239890312	1.36858321778232	1.46874493729836	1.44440565940801	2.21629620821233	1.46373446669213	1.5569450581172	2.11594722559537	1.49728991407837	1.56566743543197	1.49161204008634	2.45964905398319	1.61387647084985	1.60160802270118	1.52854834157171	2.58060122147919	1.69604655599818	1.70432816581509	2.4716452185566	1.78802636202863	1.84882034905189	1.84974673266619	2.93359525896572	2.39472744313684	2.10613554618089	3.99570055959017	2.4800100153732	2.51534010291563	2.2174298173517	4.57538065350615	2.92982141227886	3.01826344398479	1540124.70245972
9	40	3	0.00247013499333913	0	0.0779787555226733	0.000143585754415921	4.91417344785847	0.124460548300987	0.00898621959760137	-375.571920612141	7.75250745316258e-06	0.000703591711549602	-3.38269771246684	0.0402668302283672	1.39923021880992	2.14033578434858	3.3454304270838	2.07244584581936	1.97904712534155	2.01488347620989	2.90225000805086	1.9332188478566	1.67817694650675	2.47096422238758	1.42126310830024	1.41447340149392	1.42888205401457	2.2330425186208	1.4656544832626	1.36569945686539	2.23116975191005	1.30805954656353	1.40294689238377	1.33880221039919	2.14442153764554	1.38429882175883	1.47559635307829	1.99262202833913	1.40091594012453	1.46681752417451	1.33127964616403	2.34714230366603	1.48959214171489	1.47530881689629	1.29850469567292	2.42032298552536	1.5113948458582	1.40034802242585	2.24865877824847	1.54723104389811	1.57738747302353	1.33548195109854	2.52128029394516	1.86153352132118	1.21352660651926	3.22051381618709	1.60018909628879	1.39932013760725	0.0210285839610272	2.54305988083291	0.944859784585635	0.149552576481006	1540124.54998057
1	26	3	0.0023846508294183	0	0.0455772041148201	0.000127187607622004	5.66436862837471	0.135402392084851	0.00884103256377824	-368.037410597488	8.18246185792848e-06	0.000688151579065841	-3.25853898669782	0.00465144625804984	1.3983816541005	2.1420848898179	3.35015987977289	2.07391130525082	1.98133495410054	2.02417454812832	2.90589328296977	1.94077693673785	1.69071064055121	2.48049153989545	1.43142688532607	1.42613906992365	1.44948439962776	2.25036301769737	1.48552407786895	1.40022576385476	2.25601936195696	1.33679531183806	1.43447382820868	1.39226720607957	2.18507962173139	1.43008092405372	1.52388455799912	2.06418178919099	1.45801537065018	1.52823166608575	1.42546016963448	2.42148779357938	1.57094771793518	1.55711588365311	1.43819110102398	2.52849835520387	1.63205297992781	1.5907850032118	2.3936018030022	1.70318824149274	1.75016419887215	1.65586737386613	2.77830325907748	2.19487700716755	1.76815664977013	3.67980045687949	2.14562589663101	2.08643530499119	1.40508862780096	3.77512660747738	2.19209013336208	1.97297939312331	1540124.40505333
5	50	3	0.00239862268726703	0	0.0548321590026771	0.00658883544522278	-258.07428186558	6.84356862112434e-06	0.000662898202166146	-3.32097477197661	0.0115853717926634	0.000143811957931837	4.64091036610014	0.143220837498453	1.37024188616326	2.14811754144743	3.3897660602572	2.10017068349381	2.00557790559621	2.04441413605046	2.93957234662662	1.96032288179337	1.70369317004145	2.50338958599374	1.44177052207245	1.43481302092049	1.45386621442029	2.26365951522828	1.49000206622559	1.39626086661121	2.26489483065619	1.3351066568068	1.43094566623576	1.37998739370284	2.18492600153146	1.41986826018593	1.51264604941225	2.04854199909403	1.44057028819927	1.50875876413276	1.39354626343305	2.40476045907111	1.54567256356623	1.53027797479791	1.3897995118155	2.50632067718724	1.59686175834283	1.53038384748098	2.3602921233929	1.66131986286562	1.70528206944049	1.55838206542922	2.7314365463491	2.1078371141109	1.60065500067421	3.6032617341861	2.00607855718195	1.9049458162305	0.965647689390768	3.51589302299539	1.90548110368771	1.49092047224562	1540122.97641777
8	40	3	0.00246974326263289	0	0.0769445218837706	0.000137049269867367	4.93107526748566	0.130130584202884	0.000685464247912957	-3.14458038567617	0.0401918759333103	0.00643741655659271	-250.367710916271	3.15776645208654e-06	1.36402376007816	2.14012830866096	3.37379050213344	2.08790147852441	1.99137961584959	2.02618325273059	2.91217261740338	1.9382819659217	1.68036605705431	2.47266732911729	1.42081875985293	1.41256691126924	1.42603211893202	2.22764278093769	1.46052291255547	1.36041580605852	2.22257086748408	1.30304282732706	1.39622749301643	1.33241840822197	2.13624553808127	1.37846110322956	1.46945374056651	1.98644740490896	1.395596107232	1.46146676540396	1.3265683517849	2.33955644993041	1.48624340561665	1.4724073303081	1.29755456726297	2.41875520167885	1.51201208306348	1.40238160232319	2.25234882560351	1.55112264725638	1.58079785491377	1.34161362233683	2.53436255716807	1.87549263963881	1.22564004827242	3.24473911434398	1.6246335624522	1.41628998774166	0.0212492560502123	2.60269297549924	1.04836106135652	0.208411576305627	1540122.48067285
3	11	3	0.0024388914518924	0	0.0701432014695162	0.00522410904413513	-189.945363391986	8.55497986591569e-07	0.00101553252443748	-845.255703882239	1.58378248505886e-05	0.000734380922982885	-1.17791924222424	0.0660772182833194	1.37425871389691	2.19871648676549	3.45513441027195	2.13227432276895	2.0225644721528	2.04739275723005	2.90776331471663	1.92739569798831	1.66809710977663	2.42002175646117	1.38919034141816	1.37589580943486	1.38963960153702	2.14913721574747	1.41146816769234	1.32301983614268	2.13182812868125	1.25631541621839	1.34818198921368	1.29717264136397	2.05486384807364	1.33735610731165	1.42734708969643	1.93813022370505	1.37037912396161	1.44073348116524	1.32926510495995	2.32018920973129	1.49114664554671	1.48947420893389	1.33967198942585	2.47426487695418	1.57126988180705	1.48756650996284	2.37649153501299	1.66378388972651	1.71730385723177	1.49777307561353	2.79512948646207	2.10210999814548	1.3887654915464	3.73402829207363	1.87071939523767	1.67503035994771	0.0211438479805418	3.14870259180137	1.32819364217887	0.476320615871585	1540045.06082668
6	16	3	0.00135162714859486	0	0.499999999993781	0.00199120689405665	-5.47348959254479	1.69582809956825e-07	1.06467818354092e-06	-167.232091806016	0.00579258081064171	0.000105320746600593	-992.983988759008	0.49999485028201	0.730942954003486	1.02165106674011	1.63109877907553	1.09582296451141	1.08337943629432	1.15810982913118	1.80557373046741	1.27090008762708	1.19821231527385	1.78585019677823	1.05765734355403	1.13635960894644	1.18175007024432	2.05349690649951	1.42208330662616	1.37799570156179	2.44244771087009	1.44354195601311	1.79233516799865	1.72420787874121	3.08954072249912	2.12207685586734	2.43369385022631	3.68172785659917	2.90811817144143	3.25078346555994	3.46167773632754	5.68489423512477	4.01559082655766	4.52032086548465	5.14117903690455	7.37044621684075	5.68851197956233	7.11016713343387	8.76648685294597	7.37876839890293	8.34081567944344	11.6709765105524	12.9273410223034	13.9112118076976	18.9965542534916	23.4650237970169	21.4853600203073	25.6670488141204	47.9871957276667	49.9998219037067	43.7662975478835	40.9030567846731	1519216.47863822
