0.000912239	-2582383.26	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	13970.9,13970.9,5903.57,4208.11,3395.79,2950.58,2683.94,2514.59,2402.73,2327.06,2275.34,2240.12,2216.72,2202.09,2194.21,2191.74,2193.7,2199.37,2208.07,2219.14,2231.88,2245.62,2259.77,2273.93,2287.89,2301.59,2314.98,2332.14,2332.14,2359.14,2359.14,2359.14
0.000863589	-2562341.79	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	24146.5,24146.5,8301.1,5239.14,3826.35,3070.53,2625.26,2346.07,2163.89,2042.3,1960.52,1905.97,1870.71,1849.58,1839.14,1837.1,1841.87,1852.28,1867.38,1886.22,1907.82,1931.18,1955.33,1979.52,2003.29,2026.48,2048.98,2077.67,2077.67,2119.57,2119.57,2119.57
0.000828466	-2549716.87	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	28341.6,28341.6,9785.27,5992.23,4179.84,3194.3,2610.06,2243.39,2004.67,1845.98,1739.79,1669.36,1624.06,1596.97,1583.46,1580.47,1585.88,1598.21,1616.29,1639.08,1665.51,1694.46,1724.77,1755.44,1785.76,1815.38,1844.09,1880.68,1880.68,1929.72,1929.72,1929.72
0.00080313	-2541133.41	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	29165.2,29165.2,10826.6,6708.93,4596.03,3402.3,2681.45,2225.75,1928.59,1731.19,1599.18,1511.46,1454.6,1419.86,1401.43,1395.4,1399.16,1410.9,1429.25,1453.08,1481.32,1512.81,1546.35,1580.79,1615.23,1649.1,1682.05,1724.11,1724.11,1775.29,1775.29,1775.29
0.000784838	-2534979.72	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	28649.6,28649.6,11608,7421.36,5078.86,3688.25,2826.74,2276.03,1915.72,1676.35,1516.22,1409.44,1339.53,1295.73,1270.92,1260.39,1260.97,1270.47,1287.36,1310.4,1338.48,1370.48,1405.21,1441.49,1478.28,1514.84,1550.64,1596.5,1596.5,1646.52,1646.52,1646.52
0.000771642	-2530410.60	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	27652.3,27652.3,12140.1,8072.14,5581.38,4018.88,3020.44,2372.54,1946.27,1662.73,1472.96,1346.04,1262.18,1208.48,1176.48,1160.58,1157.05,1163.36,1177.75,1198.86,1225.58,1256.79,1291.37,1328.14,1366.01,1404.11,1441.73,1490.19,1490.19,1536.81,1536.81,1536.81
0.000762231	-2526921.84	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	26571.3,26571.3,12432.6,8609.52,6057.2,4362.16,3240.44,2498.57,2006.23,1677.76,1457.64,1310.01,1211.71,1147.66,1107.99,1086.22,1078.04,1080.58,1091.83,1110.35,1134.95,1164.55,1198.07,1234.4,1272.42,1311.19,1349.86,1400.01,1400.01,1441.65,1441.65,1441.65
0.000755674	-2524195.71	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	25569,25569,12504.8,8997.14,6464.77,4686.72,3465.19,2638.79,2083.76,1711.48,1461.37,1293.12,1180.36,1105.85,1058.35,1030.47,1017.38,1015.83,1023.61,1039.13,1061.17,1088.65,1120.53,1155.76,1193.28,1232.08,1271.19,1322.31,1322.31,1357.81,1357.81,1357.81
0.000751345	-2522019.40	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	24747.6,24747.6,12414.7,9240.09,6788.5,4975.49,3681.47,2783.64,2171.6,1757.86,1478.73,1290.29,1163.25,1078.32,1022.93,988.844,970.683,964.87,968.969,981.267,1000.47,1025.5,1055.36,1089.07,1125.59,1163.92,1203.02,1254.52,1254.52,1283.03,1283.03,1283.03
0.00074879	-2520247.12	0,6.35846e-06,1.37963e-05,2.24966e-05,3.26739e-05,4.45787e-05,5.85044e-05,7.4794e-05,9.38488e-05,0.000116138,0.000142211,0.00017271,0.000208386,0.000250117,0.000298933,0.000356036,0.000422831,0.000500965,0.000592363,0.000699275,0.000824335,0.000970624,0.00114175,0.00134192,0.00157606,0.00184996,0.00217035,0.00254512,0.00298352,0.00349633,0.00409619,0.00479787,inf	24131.9,24131.9,12216.5,9358.68,7026.34,5219.23,3880.31,2926.06,2264.28,1812.43,1505.82,1297.91,1156.91,1061.71,998.45,958.121,934.817,924.639,924.94,933.875,950.082,972.469,1000.07,1031.94,1067.12,1104.62,1143.33,1194.74,1194.74,1215.62,1215.62,1215.62
