014704	CTOv12scf1	341	12204	-	26856	9114	2.9466754443713
014705	CTOv12scf1	23922	24294	-	701	240	2.9208333333333
014706	CTOv12scf1	27988	47731	-	12390	2367	5.234474017744
014707	CTOv12scf1	59659	84271	-	14752	2406	6.1313383208645
014708	CTOv12scf1	120853	143466	-	12670	2421	5.2333746385791
014692	CTOv12scf1	224389	244726	+	13647	2646	5.1575963718821
014725	CTOv12scf1	246447	246935	+	2241	489	4.5828220858896
014709	CTOv12scf1	250171	261146	-	14728	2991	4.9241056502842
014724	CTOv12scf1	263418	267851	+	3491	597	5.8475711892797
014693	CTOv12scf1	285713	290827	+	2239	492	4.5508130081301
014694	CTOv12scf1	292059	296168	+	2894	528	5.4810606060606
014710	CTOv12scf1	296169	300304	-	11072	2616	4.2324159021407
014711	CTOv12scf1	310244	323945	-	44496	8496	5.2372881355932
014695	CTOv12scf1	325077	332331	+	1749	444	3.9391891891892
014696	CTOv12scf1	334136	335605	+	5649	945	5.9777777777778
014712	CTOv12scf1	337518	341263	-	10446	2367	4.4131812420786
014697	CTOv12scf1	346014	362303	+	34008	6294	5.4032411820782
000001	CTOv12scf1	362306	368485	+	12051	2640	4.5647727272727
014713	CTOv12scf1	369183	374812	-	5312	1239	4.2873284907183
014698	CTOv12scf1	379900	387265	+	15723	2802	5.6113490364026
000002	CTOv12scf1	392270	396241	+	4240	672	6.3095238095238
000003	CTOv12scf1	399331	402534	+	2135	471	4.5329087048832
014699	CTOv12scf1	405481	407941	+	5117	861	5.9430894308943
014714	CTOv12scf1	408474	412554	-	11147	2154	5.1750232126277
014715	CTOv12scf1	414547	434946	-	20258	3423	5.918200408998
014727	CTOv12scf1	437531	437731	-	1631	201	8.1144278606965
014716	CTOv12scf1	439480	457131	-	13643	3294	4.1417729204614
014717	CTOv12scf1	462140	466900	-	8476	1368	6.1959064327485
014700	CTOv12scf1	467640	474541	+	18129	2691	6.736900780379
030175	CTOv12scf1	474433	479973	-	6795	1470	4.6224489795918
014718	CTOv12scf1	521040	545971	-	33688	7203	4.6769401638206
014719	CTOv12scf1	562404	587647	-	39284	7584	5.1798523206751
014720	CTOv12scf1	590005	593558	-	6994	1221	5.7280917280917
014701	CTOv12scf1	596084	599510	+	11098	1899	5.8441284886783
014721	CTOv12scf1	599684	610188	-	4676	687	6.806404657933
000004	CTOv12scf1	611786	627962	+	46756	8469	5.5208407131893
029261	CTOv12scf1	631509	645205	+	21375	3885	5.5019305019305
029262	CTOv12scf1	659745	663092	+	9153	1593	5.7457627118644
014726	CTOv12scf1	664625	665410	-	30	402	0.074626865671642
014702	CTOv12scf1	667310	739522	+	26806	4287	6.2528574760905
014722	CTOv12scf1	740584	744197	-	2737	639	4.283255086072
014703	CTOv12scf1	744974	749602	+	21004	3072	6.8372395833333
014723	CTOv12scf1	752104	765097	-	8034	1221	6.5798525798526
014728	CTOv12scf1	815052	852835	+	7337	1584	4.6319444444444
014729	CTOv12scf1	865567	889189	+	12331	2043	6.0357317670093
014765	CTOv12scf1	917407	917634	+	1544	228	6.7719298245614
014767	CTOv12scf1	1058803	1058898	+	850	96	8.8541666666667
014730	CTOv12scf1	1075413	1076167	+	2653	345	7.6898550724638
014750	CTOv12scf1	1084682	1088538	-	4741	1254	3.780701754386
014763	CTOv12scf1	1107498	1107875	+	1891	378	5.0026455026455
014768	CTOv12scf1	1126900	1126971	-	489	72	6.7916666666667
014731	CTOv12scf1	1275659	1278391	+	4873	771	6.3203631647211
