p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.5311724527e-05	0.0458699301606	GO:0051963	b	4	regulation of synapse assembly	577; 2693; 4208; 4593; 4915; 5021; 5818; 6495; 7336; 7474; 7476; 266727; 114798; 57622; 84189; 51804; 347730; 54674; 23767; 11141; 89780; 9746; 26045; 27286	MUSK; WNT3A; IL1RAPL1; LRFN1; MDGA1; UBE2V2; CLSTN3; SIX4; SIX1; NTRK2; NECTIN1; LRRTM1; SRPX2; LRRTM2; ADGRB3; SLITRK6; SLITRK1; FLRT3; GHSR; LRRN3; MEF2C; OXTR; WNT5A; WNT7A	105	24
4.10094303773e-05	0.0528611557563	GO:0050807	b	5	regulation of synapse organization	102; 577; 1072; 1399; 2693; 4038; 4208; 4593; 4915; 5021; 5100; 5818; 5913; 6495; 7336; 7474; 7476; 8326; 266727; 114798; 57622; 84189; 51804; 347730; 8851; 54434; 54674; 22943; 23767; 11141; 89780; 9746; 26045; 27286	MUSK; WNT3A; IL1RAPL1; CRKL; ADAM10; LRFN1; MDGA1; DKK1; UBE2V2; CLSTN3; SIX4; FZD9; SIX1; NTRK2; NECTIN1; LRRTM1; SRPX2; LRRTM2; CDK5R1; ADGRB3; SLITRK6; SLITRK1; FLRT3; CFL1; SSH1; GHSR; PCDH8; LRP4; LRRN3; RAPSN; MEF2C; OXTR; WNT5A; WNT7A	216	36
0.000187357373301	0.11972136154	GO:0050803	b	3	regulation of synapse structure or activity	102; 577; 1072; 1399; 2693; 4038; 4208; 4593; 4915; 5021; 5100; 5818; 5913; 6495; 7336; 7474; 7476; 8326; 266727; 114798; 57622; 84189; 51804; 347730; 8851; 54674; 22943; 23767; 11141; 89780; 9746; 26045; 27286; 54434	MUSK; WNT3A; IL1RAPL1; CRKL; ADAM10; LRFN1; MDGA1; DKK1; UBE2V2; CLSTN3; SIX4; FZD9; SIX1; NTRK2; NECTIN1; LRRTM1; SRPX2; LRRTM2; CDK5R1; ADGRB3; SLITRK6; SLITRK1; FLRT3; CFL1; SSH1; GHSR; PCDH8; LRP4; LRRN3; RAPSN; MEF2C; OXTR; WNT5A; WNT7A	225	37
0.00108959655989	0.253088329178	GO:0071706	b	3	tumor necrosis factor superfamily cytokine production	384; 197358; 947; 2693; 3315; 4157; 5777; 7057; 7474; 9261; 10417; 10457; 55773; 80149; 114609; 64343	MAPKAPK2; MC1R; HSPB1; WNT5A; ARG2; TIRAP; CD34; GPNMB; THBS1; TBC1D23; SPON2; ZC3H12A; GHSR; AZI2; PTPN6; NLRC3	141	16
0.00108959655989	0.707692965651	GO:0032640	b	4	tumor necrosis factor production	384; 197358; 947; 2693; 3315; 4157; 5777; 55773; 7057; 7474; 9261; 10417; 10457; 80149; 114609; 64343	MAPKAPK2; MC1R; HSPB1; WNT5A; ARG2; TIRAP; CD34; GPNMB; THBS1; TBC1D23; SPON2; ZC3H12A; GHSR; AZI2; PTPN6; NLRC3	135	16
0.00118820811821	0.253088329178	GO:0050808	b	3	synapse organization	102; 577; 783; 1072; 1140; 1282; 1399; 1826; 1855; 2693; 2743; 4038; 4208; 4593; 4915; 5021; 5100; 5818; 5913; 6495; 7336; 7474; 7476; 7477; 8326; 9093; 9806; 10810; 124925; 266727; 114798; 57622; 84189; 51804; 347730; 8851; 54549; 54674; 22943; 23024; 23767; 11141; 89780; 57689; 9746; 26045; 27286; 266743; 28988; 54434; 392617	MUSK; WNT3A; IL1RAPL1; COL4A1; CRKL; FZD9; ADAM10; LRFN1; MDGA1; DSCAM; DKK1; UBE2V2; CLSTN3; WASF3; CHRNB1; CACNB2; NPAS4; SIX1; NTRK2; ELFN1; NECTIN1; LRRTM1; SRPX2; LRRTM2; SEZ6; CDK5R1; ADGRB3; SLITRK6; SDK2; SLITRK1; GLRB; FLRT3; CFL1; SSH1; GHSR; DVL1; PDZRN3; PCDH8; DNAJA3; LRRC4C; DBNL; LRP4; LRRN3; RAPSN; MEF2C; SIX4; SPOCK2; OXTR; WNT5A; WNT7A; WNT7B	391	61
0.00167131505385	0.824296444038	GO:1903555	b	5	regulation of tumor necrosis factor superfamily cytokine production	384; 197358; 947; 2693; 3315; 4157; 5777; 55773; 7057; 7474; 9261; 10417; 10457; 80149; 114609	MAPKAPK2; MC1R; HSPB1; WNT5A; ARG2; TIRAP; CD34; GPNMB; THBS1; TBC1D23; SPON2; ZC3H12A; GHSR; PTPN6; NLRC3	138	15
0.00191845564943	0.824296444038	GO:0001818	b	5	negative regulation of cytokine production	113; 384; 66005; 604; 708; 197358; 947; 1445; 1969; 2627; 2693; 3082; 3625; 4092; 4157; 5495; 5607; 5777; 7043; 7057; 7481; 10365; 10457; 10464; 730249; 1540; 80149; 51665; 80762; 51176; 55198; 55366; 28951; 63906	LGR4; TGFB3; TRIB2; SMAD7; CD34; EPHA2; ACOD1; GATA6; PIBF1; MAP2K5; NDFIP1; ZC3H12A; LEF1; NLRC3; ASB1; PPM1B; GPNMB; C1QBP; THBS1; INHBB; KLF2; MC1R; CSK; GPATCH3; APPL2; HGF; GHSR; PTPN6; ADCY7; ARG2; CYLD; CHID1; BCL6; WNT11	257	39
0.00208387034257	0.443864382967	GO:0045211	c	3	postsynaptic membrane	102; 747; 1140; 1312; 1399; 1949; 2556; 2557; 2743; 2899; 2903; 2911; 3361; 3756; 7779; 4593; 4986; 5100; 5913; 6529; 6536; 8572; 9093; 9568; 80059; 81832; 114798; 57451; 57622; 347730; 642938; 54910; 23380; 23767; 11141; 57406; 57528; 254263; 57689; 9746; 26045; 27092; 94056	MUSK; EFNB3; SLC6A1; IL1RAPL1; CRKL; HTR5A; SLC6A9; SRGAP2; ADAM10; TENM2; LRFN1; GABRA4; GABBR2; SEMA4C; SLC30A1; GABRA3; CLSTN3; FAM196A; CNIH2; CHRNB1; LRRTM4; LRRTM1; LRRTM2; GRM1; DAGLA; SLITRK1; PDLIM4; COMT; GLRB; FLRT3; OPRK1; ABHD6; PCDH8; DNAJA3; LRRC4C; KCNH1; KCTD16; GRIK3; SYAP1; RAPSN; GRIN2A; NETO1; CACNG4	323	51
0.00256311256882	0.825963025303	GO:0051965	b	5	positive regulation of synapse assembly	577; 4915; 5021; 7336; 7476; 114798; 84189; 347730; 54674; 23767; 11141; 9746; 26045; 27286	SLITRK6; IL1RAPL1; SLITRK1; LRRTM2; LRRN3; NTRK2; FLRT3; LRRTM1; SRPX2; OXTR; UBE2V2; CLSTN3; WNT7A; ADGRB3	67	14
