1	1	3	-9.96521424934889	0.279926503323503	-12.8684364726318	499.978163601907	-8.52335953873385	-28.7948553534632	1.79618216146775	6.53708004300801	5.59625589338485	8.41942601193509	7.40448993257649	7.18102390864701	5.40309940900336	8.09566093378013	7.95008751195608	7.28734203270173	1.81456593443187	7.56546813016454	7.88942252245185	7.58356868876466	7.63987451482574	6.82780709935366	7.81649058110187	7.95821701716346	7.72017648386686	6.87079108520724	6.0518011786925	4.9062500985426	7.689364873301	6.85321162549836	7.64047970710871	7.43658942247338	7.40958960375491	7.76671119229566	5.83493132519965	8.09679111613923	8.26467090469806	7.86390961267829	8.2508947973973	7.51469147203916	7.59396194287759	7.93971578672193	5.93968936319915	7.83109834166718	7.33134414667365	8.239184704357	8.14817581299653	7.65383334239544	6.46232187533183	7.42251308588529	7.3108832235638	7.38356125733258	6.56453613746231	5.66899008975088	637251.309235846
1	2	3	-8.16731477429431	-5.27041811605551	-11.9807068006569	499.98948654882	-10.5029113985667	-112.244877779841	4.79842900194686	6.1852844644318	6.057506265729	6.61506970936233	6.4850211679706	6.13153647716198	6.29924529965853	7.23808105865974	6.67738809524291	6.54567926585941	7.02377938148268	6.57712619564663	7.48654919856248	7.09523420851475	7.38940412165428	7.4898637065892	7.00866837609132	7.10484319225313	7.68763862278077	7.41438999998975	7.41573762525971	7.60575312980399	7.42469954592755	7.7190431482506	7.47583480038926	7.46396407926229	8.11131182215522	7.4696034955448	7.56998373569736	7.79788226040355	7.40530165558688	7.55172870670989	8.21507423904138	7.50429614885729	7.25066026369138	7.96592674681389	7.62716272276712	7.8710672087687	7.11162316915087	7.46758485619083	8.05172670425137	7.34252870633606	7.45492882231319	6.88592002843649	6.98931308790357	6.82980104872928	7.16677288113229	6.07605810062103	686362.200662151
1	3	3	-8.51026635034281	-0.792060889337362	-12.1444059199814	499.977464434709	-7.5866516134731	-31.4844061725148	4.00486600929368	5.5943832546728	5.52623529156592	5.76019372570285	6.19862494782456	5.83559509535095	6.03139911090815	6.49536591316703	6.06509510864744	6.08526631178929	6.48479251651823	6.07663311217044	6.50402706219559	6.14687517770329	6.12501894501504	6.61473061235175	6.09177577945564	6.17787500669472	6.61163232111258	6.2474074501451	6.3060456701206	6.6527749999143	6.32860529424966	6.73917191132196	6.3897687097196	6.38341544103846	6.74048655750393	6.51422744015853	6.3537915671236	6.84451105342596	6.48357954057643	6.44028923482152	6.94821015350348	6.46795592755345	6.41235588188385	6.86623946159945	6.51444362089715	6.92648324390701	6.5432708917426	6.55893085394078	6.86625183329954	6.4652918394501	6.51023026802398	6.80518680469215	6.36673987013633	6.07718873568696	6.54521834757543	5.86967356586093	693367.874197308
1	4	3	-8.41668756379102	-0.646787143637624	-13.8000575653638	499.977558872484	-7.563972367976	-34.3596322738874	3.98561655237004	5.59925615456187	5.482096070584	5.70062409361575	6.15504429837888	5.8242003884366	5.90363417969726	6.43737438120827	6.03678203732456	6.02048993248981	6.43994199333855	6.01245073615953	6.45178443874449	6.06890007165842	6.0649408334715	6.54434213773801	6.05582411453971	6.14051536440419	6.55421005336676	6.18368749392742	6.20152655278782	6.55245703724575	6.22030860914223	6.64249794244976	6.30370593725336	6.29789666490354	6.69997860718691	6.41734071853203	6.31514208187041	6.79901728517125	6.43057238648811	6.39205617382393	6.86109018856542	6.41629596325771	6.43366710165134	6.83305630075591	6.49898579483731	6.85336653479953	6.5000513689576	6.51951038885642	6.91682095457644	6.44846436280653	6.46287292599538	6.84427563333739	6.40871095421168	6.28355191611464	6.77507134951786	6.14906355609273	693496.145799074
1	5	3	-8.41848485786359	-0.642300054465279	-13.8148120603993	499.994330963525	-7.56364097080269	-34.3083367904063	3.98756730745357	5.59891618150581	5.48388232937964	5.70069096110036	6.15569127519766	5.82463550785131	5.90365080290518	6.43809464373709	6.0384104644988	6.01992311264502	6.44167756833389	6.01374574624842	6.45465397399892	6.0700579512831	6.06697859690624	6.54637758706043	6.05907340689019	6.14054093084986	6.55489612345369	6.18387153236462	6.2062805564839	6.55640763422714	6.22172959875946	6.64289969522835	6.3023580282382	6.29843557453784	6.70055891782139	6.41923463319566	6.31733959552349	6.80076749570315	6.43305628780456	6.39228285504686	6.85975111510594	6.41704436065952	6.43313900245269	6.83237236928283	6.49814963291923	6.84933892434216	6.50121115352703	6.52034986605632	6.920169162368	6.44675179334588	6.46373840246481	6.84632884236908	6.40957239163369	6.28051019742779	6.77544880430002	6.14903946754819	693496.259205773
1	6	3	-8.41852968552885	-0.643005697450298	-13.8146944736702	499.995847413221	-7.56379016924627	-34.2819524169775	3.98707106602549	5.59860441283932	5.48395188189107	5.70104217335284	6.15578816385873	5.82485968830206	5.903929303902	6.43823747362572	6.03845083868585	6.01964147463683	6.44209738135831	6.01426508062658	6.45462679466833	6.06961457787789	6.06662591113543	6.54645121471257	6.05903261850309	6.14070365376196	6.55461193617021	6.18399117578567	6.20575443935636	6.55653174623224	6.22241324352498	6.64369682320019	6.30245824538863	6.29824976408687	6.70017201186747	6.41947543912865	6.31796474231732	6.80069738230219	6.43329342913822	6.39290803281997	6.86025554712838	6.41751764744523	6.43365939694855	6.83220368172703	6.49776448036283	6.84990506982762	6.50124894681649	6.52128421999871	6.9202186235975	6.44681050734235	6.46484162885994	6.84669384547371	6.40987029095659	6.28193770591953	6.77570027430178	6.14896571043779	693496.265401142
1	7	3	-8.41929876731034	-0.641753149449929	-13.8145786331738	499.997143015013	-7.56404487669204	-34.2389351985804	3.98702384533526	5.59860691741514	5.48419844694327	5.7012987404485	6.15627179888217	5.82526733219358	5.90444160478443	6.43875110289592	6.03858212558592	6.02027408198536	6.44259671613654	6.01457972667857	6.45491107506399	6.07025161638576	6.06700464066725	6.54693684484355	6.05948668997264	6.1407917407836	6.55534458809886	6.18430277792817	6.20628803992466	6.55712929923462	6.22281929034736	6.64419241469329	6.30293050271459	6.29892750546657	6.70070446211439	6.41960710365994	6.31831239217671	6.80095608501058	6.43349788376138	6.39342795202977	6.86054731141827	6.41791223283821	6.43457268646953	6.83265798639261	6.49777602864797	6.85022557934375	6.50160518251263	6.52149512822715	6.92050708759923	6.4470720881564	6.4648516645376	6.84700354583095	6.41031611677586	6.28245144000964	6.7759055546217	6.14923313028635	693496.26752178
1	8	3	-8.41950378190429	-0.641914548255813	-13.8143849066431	499.997912025658	-7.56416677327325	-34.2180972585688	3.98704514543941	5.59857964875273	5.48410577875214	5.70132586511197	6.15630772787737	5.82527734147633	5.90466737052217	6.43866843800388	6.03879616457988	6.02069044668045	6.44283149723123	6.01482685845246	6.45495385952726	6.07033563082372	6.06714645437548	6.54707936571039	6.05940304249053	6.14108369394985	6.55549628423253	6.18432929246762	6.20642165687262	6.55737481004818	6.22316207006662	6.64441058598704	6.30299175177528	6.29904021026801	6.70088989994758	6.41972678492163	6.3184771629076	6.80117436953826	6.43386957492745	6.39350678183789	6.86085116424862	6.41810745432022	6.43485631301177	6.83302589839153	6.49803262094348	6.85038624508617	6.50212684306631	6.52182684298472	6.92073085314544	6.44726674917399	6.46532813266095	6.84743256935258	6.41049770998541	6.28251977829583	6.77609531154117	6.14926512777749	693496.267646533
1	9	3	-8.41950378190429	-0.641914548255813	-13.8143849066431	499.997912025658	-7.56416677327325	-34.2180972585688	3.98704514543941	5.59857964875273	5.48410577875214	5.70132586511197	6.15630772787737	5.82527734147633	5.90466737052217	6.43866843800388	6.03879616457988	6.02069044668045	6.44283149723123	6.01482685845246	6.45495385952726	6.07033563082372	6.06714645437548	6.54707936571039	6.05940304249053	6.14108369394985	6.55549628423253	6.18432929246762	6.20642165687262	6.55737481004818	6.22316207006662	6.64441058598704	6.30299175177528	6.29904021026801	6.70088989994758	6.41972678492163	6.3184771629076	6.80117436953826	6.43386957492745	6.39350678183789	6.86085116424862	6.41810745432022	6.43485631301177	6.83302589839153	6.49803262094348	6.85038624508617	6.50212684306631	6.52182684298472	6.92073085314544	6.44726674917399	6.46532813266095	6.84743256935258	6.41049770998541	6.28251977829583	6.77609531154117	6.14926512777749	693496.267646533
1	10	3	-8.41950378190429	-0.641914548255813	-13.8143849066431	499.997912025658	-7.56416677327325	-34.2180972585688	3.98704514543941	5.59857964875273	5.48410577875214	5.70132586511197	6.15630772787737	5.82527734147633	5.90466737052217	6.43866843800388	6.03879616457988	6.02069044668045	6.44283149723123	6.01482685845246	6.45495385952726	6.07033563082372	6.06714645437548	6.54707936571039	6.05940304249053	6.14108369394985	6.55549628423253	6.18432929246762	6.20642165687262	6.55737481004818	6.22316207006662	6.64441058598704	6.30299175177528	6.29904021026801	6.70088989994758	6.41972678492163	6.3184771629076	6.80117436953826	6.43386957492745	6.39350678183789	6.86085116424862	6.41810745432022	6.43485631301177	6.83302589839153	6.49803262094348	6.85038624508617	6.50212684306631	6.52182684298472	6.92073085314544	6.44726674917399	6.46532813266095	6.84743256935258	6.41049770998541	6.28251977829583	6.77609531154117	6.14926512777749	693496.267646533
