p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.32889252318e-07	2.72480425212e-05	GO:0000981	m	3	DNA-binding transcription factor activity, RNA polymerase II-specific	257; 604; 1386; 1745; 1810; 1820; 2103; 2354; 170302; 2626; 2909; 3206; 3221; 3227; 3607; 3642; 4088; 4487; 4602; 4656; 4778; 4780; 4783; 4861; 5075; 5087; 5453; 22797; 6018; 6601; 6656; 6926; 6927; 6932; 7709; 8403; 205717; 9611; 140685; 10265; 10365; 10716; 59336; 79190; 79191; 79192; 440097; 89887; 114991; 57474; 83595; 100125288; 84627; 84969; 85416; 23051; 219409; 23152; 23462; 57167; 153572; 57473; 57616; 100131390; 6297; 26036; 59335; 27324; 403341; 3170; 105378952; 30012; 128553; 63951; 391723	SMARCC2; CIC; KLF18; FOXK2; SP9; HELT; FOSB; SALL2; HOXC4; SMAD3; IRX2; TBX3; ZNF490; SOX1; MYOG; SOX7; NCOR1; HEY1; TOX2; ZBTB17; ALX3; NFE2L2; GSX1; SOX14; NPAS1; HOXA10; USF3; HNF1A; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; IRX1; DLX1; IRX3; KLF2; DBX2; POU3F1; ZIC5; TFEC; ESRRB; TSHZ2; TSHZ3; ZGLP1; ZNF451; TBR1; HOXC11; SALL4; PAX1; ZNF512B; TCF7; ZNF628; GATA4; PBX1; ARID3A; ZBTB34; IRX6; PRDM12; PRDM13; TLX3; ARX; ZNF618; RLF; INSM1; DR1; ZNF469; TOX3; ARHGAP35; ZBTB46; ZHX3; BCL6; DMRTA1; ATF2	1646	247
3.23338934662e-07	1.55202688638e-05	GO:0003700	m	2	DNA-binding transcription factor activity	257; 604; 1386; 1745; 1810; 1820; 2103; 2354; 2626; 2909; 3206; 3221; 3227; 3607; 3642; 4088; 4487; 4602; 4656; 4778; 4780; 4783; 4861; 5075; 5087; 5453; 22797; 6018; 6601; 6656; 6926; 6927; 6932; 7709; 7756; 8403; 205717; 9611; 140685; 22980; 10265; 10365; 10716; 59336; 170302; 79190; 79191; 79192; 440097; 89887; 114991; 57474; 83595; 100125288; 84627; 84969; 85416; 23051; 153572; 219409; 23152; 23462; 57167; 57473; 57616; 100131390; 6297; 26036; 59335; 27324; 403341; 3170; 105378952; 30012; 128553; 63951; 391723; 10743	SMARCC2; CIC; KLF18; FOXK2; SP9; HELT; FOSB; ZNF512B; HOXC4; SMAD3; IRX2; TBX3; TOX3; ZNF490; SOX1; MYOG; SOX7; NCOR1; HEY1; TOX2; ZBTB17; RAI1; ALX3; NFE2L2; GSX1; SOX14; NPAS1; HOXA10; USF3; HNF1A; NFE2; FOXA2; NFIL3; IRX5; MSX1; MYB; IRX1; DLX1; IRX3; KLF2; ZNF207; POU3F1; DBX2; ZIC5; TFEC; ESRRB; TSHZ2; TSHZ3; ZGLP1; ZNF451; TBR1; HOXC11; SALL4; PAX1; TCF25; TCF7; ZNF628; GATA4; PBX1; ARID3A; ZBTB34; IRX6; PRDM12; PRDM13; TLX3; DR1; ZNF618; RLF; INSM1; ARX; ZNF469; SALL2; ARHGAP35; ZBTB46; ZHX3; BCL6; DMRTA1; ATF2	1750	262
1.56455154548e-06	0.00112960621584	GO:0051252	b	5	regulation of RNA metabolic process	90; 182; 183; 257; 604; 1108; 1386; 1653; 1745; 1810; 1820; 1822; 2103; 2186; 2354; 2626; 2648; 2909; 2957; 3082; 3206; 3221; 3227; 3607; 3642; 3845; 4088; 4294; 4487; 4602; 4656; 4778; 4780; 4783; 4849; 4861; 5075; 5087; 5138; 5453; 5607; 5705; 22797; 5725; 5828; 6018; 56998; 170302; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7298; 7481; 7709; 7756; 7862; 8021; 8079; 23213; 8318; 8403; 9039; 9093; 205717; 9236; 9261; 9270; 9282; 9326; 9391; 9611; 140685; 9969; 9984; 22980; 10049; 10102; 10128; 10140; 10181; 10265; 10365; 730249; 11267; 10716; 10743; 11007; 11051; 11315; 59336; 79190; 79191; 79192; 23369; 51441; 440097; 79664; 79809; 57106; 89887; 114991; 83595; 100125288; 84627; 221662; 84969; 85416; 23051; 54386; 55022; 219409; 55646; 22904; 23152; 23462; 56339; 23636; 23770; 57167; 153572; 57473; 57474; 57616; 57721; 100131390; 6297; 22894; 26036; 59335; 27324; 27336; 403341; 64783; 83879; 3170; 105378952; 30012; 128553; 63951; 391723	BPTF; SMARCC2; LRPPRC; SALL2; ACOD1; SULF1; NUDT21; AGT; FKBP8; GATA4; TSFM; NFE2L2; PARK7; MED13; NUP214; PTBP1; MYB; IRX1; TLE1; IRX3; IRX2; ZNF207; TMF1; TERF2IP; THOC1; KRAS; DNAJA3; DR1; ZBTB34; FOXA2; LYAR; DDX1; PID1; HELT; METTL3; FOXK2; HOXC4; KAT2A; CIAO1; YTHDF2; MAPKAPK2; ZNF451; CHD4; GSX1; SOX14; ZIC5; NFE2; NFIL3; DLX1; TCF7; TFEC; TSHZ2; TSHZ3; HOXC11; TLX3; PAX1; UBA3; SHH; ZNF628; PEX2; PRDM12; PRDM13; ZNF618; INSM1; RBM24; TOX3; TOX2; FOSB; SMAD3; TBX3; NCOR1; MLF2; ZBTB17; ZHX3; DNAJB6; HOXA10; USF3; CCPG1; RBM15; TCF25; DBX2; CDCA7; ZGLP1; TBR1; IRX5; HTATSF1; NUP62; NAT14; HEY1; PUM2; IRX6; ICE2; RLF; METTL14; CDC45; CCDC85B; CIC; RBM5; TGFB3; ACVR1; SP9; GTF2A1; MAP2K5; ZNF490; SOX1; MYOG; SOX7; TOB1; ALX3; ITGB1BP1; KLF18; NPAS1; RAI1; BRPF1; HNF1A; MED14; KLF2; CNOT3; MSX1; JAG1; PSMC5; ZNHIT3; POU3F1; ESRRB; ATN1; SNF8; ZNF512B; HGF; PBX1; ARID3A; SBNO2; DIS3; SALL4; ARX; DMRTA1; TTC21B; PDE2A; MAP3K10; TYMS; ZNF469; ARHGAP35; ZBTB46; CTNNBIP1; BCL6; WNT11; ATF2	3795	597
8.14896510734e-06	0.00294177640375	GO:0010556	b	5	regulation of macromolecule biosynthetic process	90; 182; 183; 257; 604; 1108; 1386; 1653; 1745; 1810; 1820; 1822; 2103; 2186; 2354; 2626; 2648; 2909; 2957; 3082; 3206; 3221; 3227; 3607; 3642; 3845; 4088; 4294; 4487; 4602; 4656; 4778; 4780; 4783; 4849; 4861; 5075; 5087; 5138; 5453; 5607; 5705; 22797; 5828; 6018; 56998; 170302; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7298; 7481; 7709; 7756; 7862; 8079; 23213; 8318; 8403; 8660; 9039; 9093; 205717; 9236; 9261; 9270; 9282; 9326; 9391; 9611; 140685; 9969; 9984; 22980; 10049; 10102; 10128; 10140; 10265; 10365; 730249; 11267; 10716; 10743; 11007; 11315; 142891; 59336; 79190; 79191; 79192; 23369; 51441; 440097; 79664; 79809; 113251; 57106; 89887; 114991; 55135; 83595; 51334; 100125288; 84627; 221662; 84969; 85416; 23051; 54386; 54550; 54915; 55022; 55239; 219409; 55646; 22904; 23152; 23462; 56339; 23636; 23770; 56897; 57167; 153572; 57473; 57474; 57616; 57721; 100131390; 6297; 25825; 26036; 59335; 27324; 27336; 403341; 64783; 83879; 3170; 105378952; 30012; 128553; 63951; 391723	BPTF; SMARCC2; LRPPRC; SALL2; ACOD1; SULF1; AGT; FKBP8; GATA4; TSFM; NFE2L2; PARK7; MED13; IRX5; MYB; IRX1; TLE1; IRX3; IRX2; ZNF207; LARP4; TMF1; TERF2IP; THOC1; KRAS; DNAJA3; DR1; ZBTB34; FOXA2; PRR16; DDX1; PID1; HELT; METTL3; FOXK2; HOXC4; KAT2A; CIAO1; YTHDF2; YTHDF1; MAPKAPK2; ZNF451; CHD4; GSX1; SOX14; ZIC5; NFE2; NFIL3; LYAR; SAMD8; DLX1; TCF7; TFEC; TSHZ2; TSHZ3; HOXC11; PAX1; UBA3; SHH; ZNF628; PEX2; PRDM12; PRDM13; ZNF618; INSM1; RBM24; TOX3; TOX2; FOSB; SMAD3; TBX3; NCOR1; MLF2; ZBTB17; ZHX3; DNAJB6; HOXA10; USF3; CCPG1; RBM15; TCF25; DBX2; CDCA7; ZGLP1; TBR1; SALL4; HTATSF1; NUP62; NAT14; HEY1; PUM2; IRX6; ICE2; RLF; IRS2; NECAB2; METTL14; OGFOD1; CDC45; CCDC85B; CIC; TGFB3; ACVR1; SP9; WRNIP1; GTF2A1; MAP2K5; ZNF490; SOX1; MYOG; SOX7; TOB1; ALX3; ITGB1BP1; KLF18; NPAS1; RAI1; BRPF1; HNF1A; MED14; KLF2; CNOT3; MSX1; JAG1; PSMC5; ZNHIT3; POU3F1; ESRRB; ATN1; SNF8; WRAP53; ZNF512B; HGF; PBX1; ARID3A; SBNO2; BACE2; TLX3; ARX; DMRTA1; TTC21B; PDE2A; MAP3K10; TYMS; ZNF469; ARHGAP35; ZBTB46; CTNNBIP1; BCL6; WNT11; ATF2	4031	638
9.31699472659e-06	0.00126711128282	GO:0003677	m	4	DNA binding	257; 604; 1108; 1386; 1653; 1745; 1810; 1820; 1822; 2103; 2186; 2237; 2354; 170302; 2626; 2909; 2957; 3206; 3221; 3227; 3607; 3642; 3835; 4088; 4438; 4487; 4602; 4656; 4778; 4780; 4783; 4861; 5075; 5087; 5453; 22797; 6018; 6601; 6656; 6926; 6927; 6932; 7110; 7374; 7481; 7709; 7756; 7862; 8079; 8318; 8403; 205717; 9141; 9611; 9984; 22980; 10049; 10128; 10181; 10265; 10365; 10716; 10743; 11315; 59336; 78989; 79190; 79191; 79192; 440097; 57106; 89887; 114991; 83595; 100125288; 84627; 84969; 85416; 23051; 23132; 54386; 219409; 55646; 23152; 23462; 56897; 57167; 153572; 57473; 57474; 57616; 100131390; 6297; 26036; 59335; 27324; 403341; 3170; 30012; 128553; 63951; 391723	BPTF; SMARCC2; LRPPRC; SALL2; GATA4; NFE2L2; PARK7; IRX5; MYB; IRX1; IRX3; IRX2; ZNF207; TMF1; TERF2IP; THOC1; DR1; KIF22; FOXA2; LYAR; DDX1; COLEC11; HELT; FOXK2; HOXC4; FEN1; ZNF451; CHD4; GSX1; SOX14; ZIC5; NFE2; NFIL3; DLX1; RAD54L2; TCF7; TFEC; TSHZ2; TSHZ3; HOXC11; PAX1; ZNF628; ZBTB34; PRDM12; PRDM13; ZNF618; INSM1; TOX3; TOX2; FOSB; SMAD3; TBX3; NCOR1; MLF2; ZBTB17; ZHX3; DNAJB6; HOXA10; USF3; TCF25; PDCD5; ARID3A; ZGLP1; TBR1; SALL4; UNG; NAT14; HEY1; IRX6; RLF; CDC45; CIC; RBM5; SP9; MSH4; WRNIP1; GTF2A1; ZNF490; SOX1; MYOG; SOX7; ALX3; NPAS1; RAI1; BRPF1; HNF1A; KLF2; MSX1; POU3F1; ESRRB; ATN1; ZNF512B; PBX1; DBX2; ARX; DMRTA1; TLX3; ZNF469; ARHGAP35; BCL6; WNT11; ATF2	2557	396
1.08087761249e-05	0.00134765851309	GO:0007275	b	2	multicellular organism development	90; 102; 182; 183; 257; 388; 604; 747; 1002; 1203; 1386; 132612; 1644; 1653; 1745; 1822; 1826; 2103; 2186; 2237; 2321; 2626; 2648; 2674; 2909; 3082; 3206; 3221; 3227; 3642; 3792; 3845; 4081; 4088; 4131; 4215; 4313; 4438; 4487; 4521; 4602; 4637; 4643; 4656; 4778; 4780; 4849; 4850; 4861; 4915; 4975; 5021; 5067; 5075; 5087; 5361; 5453; 55526; 5607; 22801; 6010; 6159; 56998; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7122; 7123; 7298; 7374; 7477; 7481; 7709; 55905; 94137; 7798; 401236; 8195; 23213; 170690; 8403; 8533; 8660; 8894; 9037; 9093; 205717; 9261; 9270; 56159; 9468; 9475; 9514; 140685; 9644; 7079; 9806; 9982; 22980; 10049; 10143; 10159; 10265; 10352; 10365; 730249; 10631; 10716; 10905; 11051; 11174; 59336; 51232; 340481; 170302; 78989; 79191; 79192; 51441; 79809; 80114; 145864; 343035; 81565; 81610; 114569; 81848; 266727; 246329; 83595; 83605; 84936; 83716; 51062; 84189; 100125288; 221662; 9373; 55898; 85360; 85407; 85416; 53358; 54328; 54549; 54674; 9529; 153572; 54910; 55118; 9258; 219409; 55646; 63915; 23152; 23212; 23452; 23462; 56339; 23654; 23767; 23770; 11141; 56704; 57007; 57167; 57616; 57721; 100131390; 6297; 123920; 25825; 26018; 223117; 59335; 27129; 9984; 387914; 257194; 60675; 64783; 150465; 3170; 30012; 8643; 128553; 63943; 63951; 391723; 22904; 64220; 10743; 54434; 64759; 65082	BPTF; SMARCC2; TIMP4; SALL2; MFHAS1; ACOD1; DHTKD1; JPH1; SULF1; ATL1; NUDT21; AGT; ADAD1; THOC1; BLOC1S5; ADAMTS6; FAM83D; MAP3K3; NTRK2; ATP6AP2; CLN5; FGFBP1; IRX5; MKKS; MYB; IRX1; CDH4; IRX3; IRX2; SLITRK6; CRISPLD2; DNAJA3; STRA6; TMF1; TTL; CRTAC1; NEGR1; POSTN; FLRT3; KEL; SSH1; GATA4; MAN1A2; KRAS; MYL6; PCYT1B; FKBPL; DLX1; FOXA2; GFRA1; DDX1; RHO; COLEC11; WNT7B; HELT; COPS3; SPRY4; HOXC4; KAT2A; CNTN3; ITGA11; FEN1; MDGA1; MAPKAPK2; PLXNB2; SEMA4C; FKBP8; GSX1; SOX14; UNC45A; BICC1; TSHZ2; ZIC5; NFE2; TSHZ3; TNS3; LYAR; SHC3; CLDN5; ANGPTL2; MAP1B; SDK2; NUDT1; MAL2; CCM2; HOXC11; ZFYVE19; PAX1; DDC; RHOB; PRDM12; PRDM13; SEMA5A; PROK2; INSM1; RBM24; SPOCK2; NFE2L2; GPR173; BAG5; MYO1E; TEX11; SMAD3; TBX3; ADAMTS16; IL1RAPL1; FLT1; ZBTB17; RD3; RNF114; HOXA10; USF3; RBM15; TCF25; DAGLA; RRS1; ZGLP1; TBR1; SALL4; ALX3; UNG; HEY1; RP1L1; LRIG1; YTHDF2; PLXNA1; METTL3; LRRN3; IRS2; TCF7; OMP; METTL14; OXTR; SH3PXD2A; HAPLN3; DMRTA1; CIC; NKD1; TGFB3; ACVR1; SHISA2; SP9; TTC21B; MSH4; ADAM10; MAP2K5; SEMA3D; GAL3ST1; DSCAM; SOX1; MYOG; SOX7; EIF2S2; RPL29; DNAJB6; CLEC3B; ITGB1BP1; CLEC3A; WARS2; MAB21L1; NPAS1; RAI1; VPS33A; HNF1A; KLF2; CNOT3; MSX1; JAG1; CNOT4; HSPB7; POU3F1; STAC3; ESRRB; ATN1; LUZP1; NDEL1; HGF; ZDHHC21; PLAA; SYDE1; PBX1; SBNO2; BACE2; CRIM1; TLX3; ARX; STMND1; SHH; ROCK2; ACKR3; TYMS; ARHGAP35; ZBTB46; CTNNBIP1; PTCH2; CMTM3; TLE1; BCL6; MMP2; WNT11; ATF2	5289	902
1.8588393284e-05	0.00134765851309	GO:0048856	b	2	anatomical structure development	90; 102; 182; 183; 257; 388; 604; 747; 1002; 1016; 1140; 1203; 1386; 132612; 1644; 1653; 1745; 1793; 1822; 1826; 2103; 2186; 2237; 2321; 2626; 2648; 2674; 2909; 3082; 3206; 3221; 3227; 3642; 3792; 3845; 4081; 4088; 4131; 4215; 4232; 4313; 4438; 4487; 4521; 4602; 4637; 4643; 4656; 4778; 4780; 4849; 4850; 4861; 4915; 4975; 5021; 5067; 5075; 5087; 5138; 5361; 5453; 55526; 5607; 5725; 22801; 6010; 6159; 56998; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7122; 7123; 7298; 7374; 7477; 7481; 7709; 55905; 94137; 7798; 401236; 8195; 23213; 170690; 8403; 8533; 8660; 8894; 9037; 9093; 205717; 9261; 9270; 56159; 9468; 9475; 9514; 140685; 9644; 7079; 9806; 9982; 22980; 10049; 10143; 10159; 10265; 10352; 10365; 730249; 10631; 10716; 10905; 11051; 11174; 59336; 51232; 340481; 170302; 78989; 79191; 79192; 51441; 79809; 80005; 80114; 145864; 113251; 80821; 343035; 81565; 81610; 114569; 81848; 266727; 246329; 83595; 83605; 84936; 83716; 51062; 84189; 100125288; 221662; 9373; 55898; 85360; 85407; 85416; 53358; 54328; 54549; 54674; 9529; 153572; 54910; 55022; 55118; 9258; 219409; 55646; 63915; 23152; 23212; 23452; 23462; 56339; 23654; 23767; 23770; 11141; 56704; 57007; 57167; 57616; 57721; 100131390; 6297; 123920; 25825; 26018; 223117; 59335; 27129; 9984; 387914; 257194; 60675; 64783; 150465; 3170; 30012; 8643; 128553; 63943; 63951; 391723; 22904; 64220; 10743; 54434; 64759; 65082	BPTF; SMARCC2; TIMP4; SALL2; MFHAS1; ACOD1; DHTKD1; JPH1; SULF1; ATL1; NUDT21; AGT; ADAD1; THOC1; BLOC1S5; ADAMTS6; FAM83D; MAP3K3; NTRK2; ATP6AP2; CLN5; FGFBP1; IRX5; PTBP1; MYB; IRX1; CDH4; IRX3; IRX2; SLITRK6; CRISPLD2; LARP4; DNAJA3; STRA6; TMF1; TTL; CRTAC1; NEGR1; POSTN; FLRT3; SSH1; GATA4; MAN1A2; KRAS; MYL6; PCYT1B; FKBPL; DLX1; FOXA2; GFRA1; DDX1; RHO; COLEC11; PID1; WNT7B; RP1L1; COPS3; DOCK1; HOXC4; KAT2A; DOCK5; CNTN3; ITGA11; FEN1; MDGA1; MAPKAPK2; PLXNB2; SEMA4C; UNC45A; FKBP8; GSX1; SOX14; TTC21B; BICC1; TSHZ2; ZIC5; NFE2; TSHZ3; TNS3; LYAR; SHC3; CLDN5; ANGPTL2; MAP1B; SDK2; NUDT1; MAL2; CCM2; HOXC11; ZFYVE19; PAX1; DDC; RHOB; PRDM12; PRDM13; SEMA5A; PROK2; INSM1; RBM24; SPOCK2; NFE2L2; GPR173; BAG5; MYO1E; TEX11; SMAD3; TBX3; DDHD1; ADAMTS16; IL1RAPL1; FLT1; ZBTB17; RD3; CHRNB1; RNF114; ACKR3; HOXA10; USF3; RBM15; TCF25; DAGLA; RRS1; ZGLP1; TBR1; SPRY4; SALL4; ALX3; UNG; MKKS; HEY1; KEL; LRIG1; YTHDF2; PLXNA1; METTL3; LRRN3; IRS2; TCF7; OMP; METTL14; OXTR; SH3PXD2A; HAPLN3; DMRTA1; CIC; NKD1; TGFB3; ACVR1; SHISA2; SP9; HELT; CDH18; MSH4; ADAM10; MAP2K5; SEMA3D; GAL3ST1; DSCAM; SOX1; MYOG; SOX7; EIF2S2; RPL29; DNAJB6; CLEC3B; ITGB1BP1; CLEC3A; WARS2; MAB21L1; NPAS1; RAI1; VPS33A; HNF1A; KLF2; CNOT3; MSX1; JAG1; CNOT4; HSPB7; POU3F1; STAC3; ESRRB; MEST; ATN1; LUZP1; NDEL1; HGF; ZDHHC21; PLAA; SYDE1; PBX1; SBNO2; BACE2; CRIM1; TLX3; ARX; STMND1; SHH; ROCK2; PDE2A; TYMS; ARHGAP35; ZBTB46; CTNNBIP1; PTCH2; CMTM3; TLE1; BCL6; MMP2; WNT11; ATF2	5790	962
1.94301153329e-05	0.00392468449526	GO:0010468	b	5	regulation of gene expression	90; 182; 183; 257; 604; 1108; 1386; 1653; 1745; 1810; 1820; 1822; 2103; 2186; 2354; 2626; 2648; 2909; 3082; 3206; 3221; 3227; 3607; 3642; 3845; 4088; 4294; 4487; 4602; 4656; 4778; 4780; 4783; 4849; 4850; 4861; 4915; 5075; 5087; 5138; 5453; 5607; 5705; 22797; 5725; 5828; 6018; 6132; 6158; 6159; 56998; 170302; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7123; 7298; 7481; 7709; 7756; 7862; 8021; 8079; 8195; 23213; 8318; 8403; 8483; 9039; 9093; 205717; 9141; 9236; 9261; 9270; 9282; 9326; 9391; 9475; 9611; 140685; 9969; 9984; 22980; 10049; 10102; 10128; 10140; 10181; 10265; 10365; 730249; 11267; 10716; 10743; 11007; 11051; 11315; 59336; 79190; 79191; 79192; 23369; 51441; 79444; 440097; 79664; 79809; 113251; 57106; 89887; 114991; 83595; 51334; 100125288; 84627; 221662; 84969; 85416; 23051; 283742; 54386; 54915; 55022; 55239; 219409; 55646; 22904; 23152; 23462; 56339; 23636; 23770; 57167; 153572; 57473; 57474; 57510; 57616; 57721; 100131390; 6297; 22894; 26036; 59335; 27324; 27336; 403341; 64783; 83879; 3170; 105378952; 30012; 128553; 161829; 63951; 391723; 10767	BPTF; SMARCC2; LRPPRC; SALL2; ACOD1; SULF1; NUDT21; AGT; FKBP8; THOC1; TSFM; NFE2L2; PARK7; NTRK2; MED13; NUP214; PTBP1; MYB; IRX1; TLE1; IRX3; IRX2; ZNF207; LARP4; TMF1; TERF2IP; GATA4; KRAS; DNAJA3; DR1; ZBTB34; FOXA2; PRR16; DDX1; EXD1; PID1; HELT; METTL3; FOXK2; RPL8; HOXC4; KAT2A; CIAO1; YTHDF2; YTHDF1; MAPKAPK2; ZNF451; XPO5; CHD4; GSX1; SOX14; HBS1L; ZIC5; NFE2; NFIL3; LYAR; DLX1; FAM98B; TCF7; TFEC; TSHZ2; TSHZ3; HOXC11; TLX3; PAX1; UBA3; SHH; ZNF628; PEX2; PRDM12; PRDM13; ZNF618; INSM1; RBM24; TOX3; TOX2; FOSB; SMAD3; TBX3; NCOR1; MLF2; ZBTB17; ZHX3; DNAJB6; HOXA10; USF3; CCPG1; RBM15; TCF25; PDCD5; DBX2; CDCA7; ZGLP1; TBR1; IRX5; ALX3; HTATSF1; NUP62; NAT14; MKKS; HEY1; PUM2; IRX6; ICE2; RLF; METTL14; OGFOD1; CDC45; CCDC85B; CIC; RBM5; TGFB3; ACVR1; SP9; BIRC7; MAP2K5; ZNF490; SOX1; MYOG; SOX7; MAP3K10; RPL29; RPL28; CLEC3B; ITGB1BP1; KLF18; NPAS1; RAI1; BRPF1; HNF1A; MED14; KLF2; CNOT3; MSX1; JAG1; PSMC5; CNOT4; ZNHIT3; POU3F1; ESRRB; ATN1; SNF8; ZNF512B; HGF; TOB1; PBX1; ARID3A; SBNO2; DIS3; SALL4; ARX; DMRTA1; TTC21B; ROCK2; PDE2A; CILP; TYMS; ZNF469; ARHGAP35; ZBTB46; CTNNBIP1; BCL6; WNT11; ATF2	4492	714
2.17434044059e-05	0.00392468449526	GO:0019219	b	5	regulation of nucleobase-containing compound metabolic process	90; 182; 183; 257; 604; 1108; 1386; 1653; 1745; 1810; 1820; 1822; 2103; 2186; 2354; 2626; 2648; 2909; 2957; 3082; 3206; 3221; 3227; 3607; 3642; 3845; 4088; 4294; 4487; 4602; 4656; 4778; 4780; 4783; 4849; 4861; 5075; 5087; 5138; 5453; 5607; 5705; 22797; 5725; 5828; 6018; 56998; 170302; 6469; 6601; 6656; 6926; 6927; 6932; 7043; 7088; 7110; 7298; 7374; 7481; 7709; 7756; 7862; 8021; 8079; 23213; 8318; 8403; 9039; 9093; 205717; 9236; 9261; 9270; 9282; 9326; 9391; 9611; 140685; 9969; 9984; 22980; 10049; 10102; 10128; 10140; 10181; 10265; 10365; 730249; 11267; 10716; 10743; 11007; 11051; 11315; 59336; 79190; 79191; 79192; 23369; 51441; 440097; 79664; 79809; 57106; 89887; 114991; 55135; 83595; 100125288; 84627; 221662; 84969; 85416; 23051; 54386; 55022; 219409; 55646; 22904; 23152; 23462; 23514; 56339; 23636; 23770; 56897; 57167; 153572; 57473; 57474; 57616; 57721; 100131390; 6297; 22894; 26036; 59335; 27324; 27336; 403341; 64783; 83879; 3170; 105378952; 30012; 128553; 63951; 391723	BPTF; SMARCC2; LRPPRC; SALL2; ACOD1; SULF1; NUDT21; AGT; FKBP8; GATA4; SPIDR; TSFM; NFE2L2; PARK7; MED13; NUP214; PTBP1; MYB; IRX1; TLE1; IRX3; IRX2; ZNF207; TMF1; TERF2IP; THOC1; KRAS; DNAJA3; DR1; ZBTB34; FOXA2; LYAR; DDX1; PID1; HELT; METTL3; FOXK2; HOXC4; KAT2A; CIAO1; YTHDF2; MAPKAPK2; ZNF451; CHD4; GSX1; SOX14; ZIC5; NFE2; NFIL3; NUP62; DLX1; TCF7; TFEC; TSHZ2; TSHZ3; HOXC11; TLX3; PAX1; UBA3; SHH; ZNF628; PEX2; PRDM12; PRDM13; ZNF618; INSM1; RBM24; TOX3; TOX2; FOSB; SMAD3; TBX3; NCOR1; MLF2; ZBTB17; ZHX3; DNAJB6; HOXA10; USF3; CCPG1; RBM15; TCF25; DBX2; CDCA7; ZGLP1; TBR1; IRX5; HTATSF1; UNG; NAT14; HEY1; PUM2; IRX6; ICE2; RLF; METTL14; CDC45; CCDC85B; CIC; RBM5; TGFB3; ACVR1; SP9; WRNIP1; GTF2A1; MAP2K5; ZNF490; SOX1; MYOG; SOX7; TOB1; ALX3; ITGB1BP1; KLF18; NPAS1; RAI1; BRPF1; HNF1A; MED14; KLF2; CNOT3; MSX1; JAG1; PSMC5; ZNHIT3; POU3F1; ESRRB; ATN1; SNF8; WRAP53; ZNF512B; HGF; PBX1; ARID3A; SBNO2; DIS3; SALL4; ARX; DMRTA1; TTC21B; PDE2A; MAP3K10; TYMS; ZNF469; ARHGAP35; ZBTB46; CTNNBIP1; BCL6; WNT11; ATF2	4070	643
2.61341087119e-05	0.0093062215049	GO:0035295	b	3	tube development	90; 182; 183; 388; 1386; 2321; 2626; 2648; 2909; 3082; 3845; 4088; 4215; 4313; 4643; 4780; 4915; 5021; 5087; 5607; 56998; 6469; 6926; 6932; 7043; 7298; 7477; 7481; 7798; 8195; 23213; 170690; 9037; 9270; 9475; 9982; 10159; 10352; 10365; 10905; 79191; 79192; 83605; 83716; 54910; 23152; 23462; 23654; 23770; 57007; 57167; 153572; 6297; 60675; 64783; 63943; 64220; 64759	CIC; TGFB3; ACVR1; MYO1E; KAT2A; SMAD3; HGF; SULF1; MAP2K5; ADAMTS16; AGT; ITGB1BP1; FLT1; PLXNB2; HEY1; SEMA4C; NFE2L2; MAP3K3; WARS2; NTRK2; ATP6AP2; KLF2; FGFBP1; TNS3; MKKS; JAG1; IRX1; RBM15; IRX3; IRX2; CRISPLD2; TCF7; FKBP8; STRA6; OXTR; CCM2; SALL4; LUZP1; SALL2; SHH; RHOB; GATA4; KRAS; MAN1A2; PBX1; SEMA5A; TBX3; FKBPL; PROK2; ROCK2; ACKR3; TYMS; ARHGAP35; CTNNBIP1; WNT7B; MMP2; WNT11; ATF2	996	199
