Control file: .bsrep23.control.txt

List of free parameters:   neu_theta_1   neu_e_1   sel_theta_1   sel_gamma_1   sel_e_1   sel_theta_2   sel_gamma_2   sel_e_2   sel_theta_3   sel_gamma_3   sel_e_3   r_2   r_3   r_4   r_5   r_6   r_7   r_8   r_9   r_10   r_11   r_12   r_13   r_14   r_15   r_16   r_17   r_18   r_19   r_20   r_21   r_22   r_23   r_24   r_25   r_26   r_27   r_28   r_29   r_30   r_31   r_32   r_33   r_34   r_35   r_36   r_37   r_38   r_39   r_40   r_41   r_42   r_43   r_44   r_45   r_46   r_47   r_48   r_49

seed = 333356

run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL
1	50	3	0.000448679554678475	0	0.0099144229205509	9.34111496506501e-05	0.358766569762766	0.00359758773205699	0.00117742098170972	-208.042112480127	0.0080952782972923	9.84524500513709e-05	-6.48431164340054	6.72397652436807e-05	0.248724909861085	1.60074764865978	3.73558780631352	4.86838543342814	7.6801347759432	5.59182573531886	5.91467733513148	10.051588466276	6.65801269843979	6.49870946027362	10.4150722555273	6.93448531605211	10.2780459219705	7.32725471512927	7.57445874008292	11.8739592305564	7.39310007383426	8.16664473085724	11.6409347882771	8.47031253869288	8.29105955838392	11.8976505444768	8.4665423584063	12.4686615018504	9.05057424888719	8.87880091019092	14.1711971396152	10.1301149336018	9.88228670741467	14.9255474309021	10.2436631203392	9.76314812436583	14.9372915258202	10.7923809914748	10.5954353779986	15.5079198753754	10.6555191050248	15.7307833105653	10.865570850589	10.9854909317786	16.4159730951533	9.65739200121263	9.73634316842831	14.4230858848367	9.35801593165952	8.66970191348936	12.6548487782266	3.44617531544733	607221.394781576
10	19	3	0.000443820934947388	0	0.00395296804566816	9.9431782175097e-05	-7.00175128017163	9.0297512594395e-06	9.56729178579749e-05	0.269739761495684	6.75281080435419e-05	0.00160868847010552	-306.116175944439	0.00723233880518565	0.25938998695134	1.62277250087535	3.75168246420434	4.88543445473627	7.70759246365292	5.62055911223135	5.95663975036355	10.1175660980626	6.7100718731951	6.55994352792735	10.5027288889442	7.00715004947656	10.3728748094597	7.4026171661173	7.66190227397308	11.9825193183539	7.47425433975426	8.26720907272681	11.7541021506139	8.56128060821391	8.40192461939111	12.0133565992538	8.56459012412977	12.6122832295887	9.15699845461489	9.00248299756834	14.3128647536801	10.2523714913337	10.0304380548815	15.0838020986598	10.3749709542941	9.93570312961657	15.1160257064063	10.9489642962005	10.7909629427763	15.7186019288688	10.8890543847981	15.9640542556274	11.0757718709298	11.2815015926692	16.7006477515413	9.90357607671787	10.0826850792548	14.7679482937424	9.65154148839085	8.88042518325955	12.8184418831626	3.7526808546228	607221.175591302
8	16	3	0.000453006182383852	0	0.0200188644054771	9.79842079259753e-05	-6.45734248023395	0.000445368824329115	9.42458612772964e-05	0.363676167506753	0.0146346075028175	0.00107133396704775	-184.412037993071	0.00845599910742283	0.242040349252824	1.58942784834698	3.72942431863947	4.86189834059054	7.68125391011843	5.58616306085682	5.89541537865155	10.0428107342195	6.64119314850246	6.46291538539522	10.3972139703056	6.88979125642507	10.2499071687696	7.28958758108485	7.51206232123865	11.8336916474677	7.34132899309181	8.0793476836883	11.5841728713584	8.40122044121832	8.18648911748446	11.8316473644219	8.39011780217595	12.3506814100069	8.96565988777521	8.74060703332547	14.0691141483638	10.0173724664137	9.70847422635562	14.7986070788421	10.1143723022015	9.52878939695806	14.778699222543	10.6207099955008	10.3268656404684	15.3161524636549	10.3180428350441	15.5066329810237	10.5937368761672	10.5187158333773	16.1068278588626	9.31373772681638	9.16741375768138	13.9887425692304	8.92543973236756	8.42239739816467	12.5962457730268	2.92974729919105	607221.078799699
3	22	3	0.000446224551161653	0	0.00415035315431829	0.000100977292866364	-7.17728857915614	4.9593853786345e-05	0.00186750755803591	-367.477372902122	0.00737671633672617	9.69963089343965e-05	0.253221490461708	6.74025403001077e-05	0.261393546020504	1.61649724516818	3.72616059902579	4.85225171197841	7.65803439189895	5.58603835418624	5.92257107937667	10.064333048956	6.67411797580339	6.52614616205063	10.4488952994487	6.97278081199787	10.321643542862	7.36375026589843	7.6237257145781	11.9216567161665	7.43372553055157	8.22525147812319	11.6918966048832	8.51620764130189	8.35654856483213	11.950709516698	8.51746348539792	12.5412065898006	9.10486944165948	8.95246481318342	14.2291679222516	10.1952851923353	9.97081571097803	14.9983487162352	10.3152680836953	9.8780625632628	15.0271794947176	10.8826031827906	10.7243817006379	15.6278394524133	10.8241679975259	15.8722208638628	11.009194526823	11.2181102824999	16.6058689149661	9.84322028822749	10.0228409508289	14.6838416957651	9.59715367204048	8.83069577332686	12.7530662259451	3.72239929552818	607220.77198177
4	50	3	0.00046652200592484	0	0.0492522267739033	0.000102149809024002	-6.43544720846918	1.96479403660876e-05	9.58153573263721e-05	0.406644611358592	0.0505852121439077	0.00137071923072393	-251.604630320897	0.00879402073703962	0.237664285094683	1.59277854024912	3.71382846233642	4.81377280023862	7.6380495693913	5.53922441334487	5.80494177134672	9.98206349080534	6.56745293547888	6.33807662071933	10.3193045429313	6.73602303052306	10.1548168355423	7.16735615583272	7.31342628702277	11.7230854540582	7.18616837038156	7.81653436885918	11.4227844329361	8.20052313326604	7.8572798653345	11.6411481444417	8.15583380899971	12.0019890290598	8.70516448828099	8.32291652090186	13.7922144933516	9.68243321530204	9.177523183052	14.4287219742235	9.72954974688057	8.81256618195358	14.321882131843	10.1099963687104	9.50244307910541	14.7379791289246	9.28937362690616	14.8254244885304	9.77742423534101	9.09158723907514	15.1759727145166	8.25194583347783	7.40639152753407	12.6407344837608	7.5986459839274	7.65704573083151	12.4208583609851	1.3855342797012	607220.502785546
6	30	3	0.000449256518142198	0	0.00931255779025059	8.47270406124432e-05	0.585829559369623	0.000466979349348298	0.000885163742169581	-140.324610576715	0.00821012191943207	0.000100250708223034	-5.5262860252599	0.000372071336679112	0.239438744397164	1.57440996324063	3.7276786875714	4.8794116440301	7.69207151511542	5.59581825156085	5.91572818259089	10.0359278305873	6.64466365643741	6.48425334002044	10.3858819484183	6.91852303436797	10.2467231683546	7.3068639716066	7.55866284848115	11.8434244326887	7.38036372405184	8.15723100688255	11.6201041943004	8.46242240140788	8.29524062878901	11.8883537822137	8.46817510550568	12.473013591728	9.05750822510252	8.89070274402194	14.1680492586104	10.1387189148533	9.90044490423554	14.9307813944497	10.2498111659443	9.78380928906514	14.9355629845618	10.7965043227033	10.6148675548139	15.4947702970581	10.6701389995673	15.7188854276477	10.8626577369054	11.0086247291034	16.3842668773842	9.65950027175335	9.76881359448447	14.3901230406488	9.3445554165847	8.63517502825376	12.546216252456	3.46522079663025	607220.262536335
7	20	3	0.000451113143119625	0	0.0134390178565578	0.000862724958439332	-135.308300375362	0.00828598275236405	0.000102559695456292	-5.33003450277243	0.000374788503813759	8.21735667572665e-05	0.672832770302326	0.0051748532419919	0.237014414609013	1.56867260924963	3.72192592774102	4.87193280747768	7.68737706349403	5.58974798352587	5.90300071560876	10.024438758207	6.63222048389358	6.4651124064149	10.3724879617905	6.89622049575475	10.2306680865159	7.29019998972879	7.53318263261259	11.8252376575759	7.35948029236475	8.12325158908417	11.5984630880542	8.4375698196464	8.25435001571423	11.8674806830047	8.44228391774673	12.4313927201074	9.02582618531395	8.84088994911587	14.1366834278569	10.0993893315786	9.83456214209264	14.8841225234892	10.2029404662341	9.69326964479389	14.8735662112432	10.7325838768023	10.5110708470392	15.4171901147669	10.5377589761752	15.6167584049215	10.7455847921952	10.8139565490864	16.2399063057461	9.50940564863018	9.52768879347366	14.1916239619334	9.15814443587708	8.51736224900074	12.4883549816007	3.26812772110076	607219.961783436
5	15	3	0.000444995232759373	0	0.00348273273126712	9.72977669424177e-05	0.243866035093647	0.000132744906495803	0.00311266994004613	-651.856819246233	0.00712818515631897	0.000103934740742113	-7.45182385693616	2.98999187559446e-05	0.269466915621053	1.62145984319336	3.72176851126937	4.8486032078946	7.65823708387143	5.59109032264014	5.9331076142309	10.0861196899319	6.69288655581254	6.54681271884408	10.4861475344037	6.99897927000411	10.3630567648419	7.39637207405421	7.65643818516992	11.9710652549687	7.46566442320468	8.25979781913056	11.7375018959133	8.55001370868593	8.3915920909233	11.9926010764287	8.54793547894857	12.5879552579195	9.14054398271962	8.9822465567607	14.2778595740123	10.231244395547	10.0027268869856	15.0429556922631	10.3444789147379	9.91002468456476	15.0708487871902	10.9163961458898	10.7545825482233	15.6709346680585	10.8586230707181	15.9132570860453	11.039623690906	11.2554847639207	16.6499897795402	9.87416681941637	10.0566509606566	14.7244963518866	9.63155368032955	8.85639535010564	12.7845106581059	3.76527433162707	607219.395309825
2	50	3	0.000444084545962437	0	0.00275085216624077	0.00328449741420231	-687.705837135656	0.00671480604213984	9.48141977187968e-05	0.300541236931626	6.00267876938565e-06	0.000105089194337462	-7.16155936769895	1.24289971201774e-05	0.270984341428637	1.62590815431135	3.72666342485291	4.85307847501963	7.66349943305242	5.59533968892277	5.93638089156814	10.0916899068139	6.69769518013781	6.55405390404596	10.4985898321361	7.00856681205333	10.3779614339311	7.40692513842299	7.66972145472393	11.9942539326629	7.48093712488825	8.2804561962707	11.7679764283728	8.5742392595352	8.41461293975778	12.0278678451132	8.57564070023101	12.627684912089	9.16794551881507	9.01596546733886	14.3220039464238	10.264096587723	10.0401773937612	15.0891283982146	10.3782559884287	9.94327507766407	15.1152092378733	10.9495363542421	10.7939328426236	15.7113311866264	10.895769139484	15.9525387699347	11.0741169191881	11.2912632379134	16.6908023579483	9.90336445207801	10.0934335413911	14.7589207225879	9.65703698395739	8.87528601383532	12.7890221351266	3.80698970507731	607219.250596798
9	24	3	0.00047767040675706	0	0.0735337519116681	0.000642882608944638	-73.0543860532964	2.42957929403875e-07	0.000156493729408072	-0.915189171641071	0.0671379001863886	1.00122340489237e-06	-979.180510104267	0.49999847055134	0.2051207705352	1.52224613948962	3.76089015879289	4.97176544643286	7.9162009490002	5.68878963493744	5.87043742956207	10.0577410292256	6.53231205590911	6.21771561659215	10.1298018889888	6.504133511113	9.86132005109868	6.89348365731284	6.95694816962766	11.2771480237946	6.84513036256247	7.36896452285995	10.9417697975342	7.79782501875428	7.38351889139245	11.1774635268191	7.77179899885725	11.4644955896479	8.33805680092465	7.85812210780878	13.3995567367294	9.32963526226774	8.7040375750204	14.1368140887146	9.44710178672904	8.27458392177256	14.1279333929336	9.82981989607744	8.93092616152704	14.6193669136521	8.57751482621923	14.6950400938454	9.31782768495526	7.86507238862039	14.9010193126934	7.39038212973333	5.550878056762	11.7553451512893	6.51644125929935	7.43583586711719	13.4644857448563	0.0203610753770722	607192.12443827
