Pos	Relaxed	Intensified_purify	NoChange	Pos_and_Relaxed	Pos_and_Intense	Pos_all	Relax_all	Intense_all
0.0149461665409334	0.0358031996204825	0.0235127875833184	0.924712415841295	0.00102543041397055	0	0.0159715969549039	0.0368286300344531	0.0235127875833184
0.00817808569086852	0.0335824890771194	0.0232318398245542	0.928196247706435	0	0.00681133770102259	0.0149894233918911	0.0335824890771194	0.0300431775255768
0.00383860381124746	0.0411818182549591	0.0189124007595886	0.933085186671969	0.0029819905022355	0	0.00682059431348296	0.0441638087571946	0.0189124007595886
0.00804361615516313	0.0362407684638852	0.0193387107181582	0.931791219472593	0.0045856851902006	0	0.0126293013453637	0.0408264536540858	0.0193387107181582
0	0.0494086457927279	0.0210374259449596	0.920937526422713	0	0.00861640183959958	0.00861640183959958	0.0494086457927279	0.0296538277845592
0.0056821055617867	0.0380714857165756	0.0178606617842512	0.934744432943295	0.0036413139940916	0	0.0093234195558783	0.0417127997106672	0.0178606617842512
0	0.0377141456782526	0.0173815949925569	0.932946215109907	0	0.0119580442192832	0.0119580442192832	0.0377141456782526	0.0293396392118401
0	0.0403015165545824	0.0199975066614838	0.921234522514623	0	0.018466454269311	0.018466454269311	0.0403015165545824	0.0384639609307948
0	0.0257913931198	0.0193770822966588	0.941824253358449	0.0130072712250925	0	0.0130072712250925	0.0387986643448925	0.0193770822966588
0.00573463550525816	0.0408444010036268	0.0239209251285237	0.924919950403937	0.0045800879586542	0	0.0103147234639124	0.045424488962281	0.0239209251285237
0.000790866311992295	0.0344366621136291	0.0157931982652033	0.938171988279248	0.0108072850299272	0	0.0115981513419194	0.0452439471435562	0.0157931982652033
0.00631894601351676	0.0384950959350586	0.0227151289790752	0.932470829072349	0	0	0.00631894601351676	0.0384950959350586	0.0227151289790752
0.0111396113665529	0.0395549102371517	0.019758425267649	0.926684864254701	0.00286218887394506	0	0.014001800240498	0.0424170991110968	0.019758425267649
0	0.0206617469693382	0.0170800481936041	0.944240711290043	0.0180174935470152	0	0.0180174935470152	0.0386792405163533	0.0170800481936041
0.00464174128502599	0.0422967378043902	0.0270536549631851	0.920948621496531	0.00505924445086814	0	0.00970098573589413	0.0473559822552583	0.0270536549631851
0.00487784044686913	0.0516283034834244	0.0211135646363716	0.922370229353403	0	1.00620799316142e-05	0.00488790252680075	0.0516283034834244	0.0211236267163032
0.00746315995025724	0.0396289826627656	0.0204325145345605	0.926706535696116	0.00576880715630105	0	0.0132319671065583	0.0453977898190667	0.0204325145345605
0.00533495407984913	0.0378760280567178	0.0183610149105126	0.933308529606323	0.00511947334659789	0	0.010454427426447	0.0429955014033157	0.0183610149105126
0	0.0465969272760531	0.0205653064684391	0.926959784953845	0	0.0058779813016626	0.0058779813016626	0.0465969272760531	0.0264432877701017
0.00163587605293016	0.0309485062571435	0.0208724520263571	0.934962624363196	0.0115805413003733	0	0.0132164173533035	0.0425290475575168	0.0208724520263571
0	0.0405197106767812	0.0221813869917803	0.924154740250729	0	0.0131441620807094	0.0131441620807094	0.0405197106767812	0.0353255490724897
0.0113821269255578	0.0329980919910977	0.0203996314713333	0.933981120702021	0.00123902890998988	0	0.0126211558355476	0.0342371209010876	0.0203996314713333
5.89810059489237e-05	0.026747803395531	0.0271915362556353	0.935884173096514	0.0101175062463711	0	0.01017648725232	0.0368653096419021	0.0271915362556353
0.0149068627873221	0.042051346295401	0.0206690522108034	0.922372738706474	0	0	0.0149068627873221	0.042051346295401	0.0206690522108034
0.00713643273088486	0.0399523469704159	0.0154153337655998	0.932935362891515	0.00456052364158487	0	0.0116969563724697	0.0445128706120008	0.0154153337655998
0.00518385084220557	0.0222990651629813	0.0159373293142936	0.940493404936748	0.0160863497437716	0	0.0212702005859772	0.038385414906753	0.0159373293142936
0	0.0306581996071573	0.0239719110811175	0.93186628663728	0.0135036026744455	0	0.0135036026744455	0.0441618022816027	0.0239719110811175
0	0.0296358671470226	0.0229515128070807	0.937095823016933	0.010316797028964	0	0.010316797028964	0.0399526641759866	0.0229515128070807
0	0.0306873696266234	0.0195408968506409	0.934685975835274	0.0150857576874616	0	0.0150857576874616	0.045773127314085	0.0195408968506409
0.00610678864646733	0.0368178461323163	0.0208289048764416	0.929997623551001	0.00624883679377342	0	0.0123556254402407	0.0430666829260897	0.0208289048764416
0	0.0443896632773725	0.0176899299174321	0.92862247842995	0	0.00929792837524532	0.00929792837524532	0.0443896632773725	0.0269878582926774
0	0.0315509058797021	0.0231088402372751	0.936562937212005	0.00877731667101728	0	0.00877731667101728	0.0403282225507193	0.0231088402372751
0	0.0376367361668348	0.0236583650728287	0.930404117624573	0	0.0083007811357634	0.0083007811357634	0.0376367361668348	0.031959146208592
0.00956138414005707	0.0396501355824772	0.0188756479381551	0.93131275732591	0.000600075013400731	0	0.0101614591534578	0.0402502105958779	0.0188756479381551
0.00307217851837923	0.0356529117617689	0.0272016009927349	0.928791527004451	0.0052817817226664	-6.58077047818179e-21	0.00835396024104563	0.0409346934844353	0.0272016009927349
0.00984833910808421	0.0425905835454195	0.0257105443188457	0.92175591149353	9.46215341207157e-05	0	0.00994296064220492	0.0426852050795402	0.0257105443188457
0.0110548271507975	0.0362683657450528	0.0207512637217581	0.931925543382392	0	0	0.0110548271507975	0.0362683657450528	0.0207512637217581
0	0.0266244715379064	0.0208906835947564	0.938882686716297	0.0136021581510398	0	0.0136021581510398	0.0402266296889462	0.0208906835947564
0	0.0398171946080851	0.0153139490093036	0.932665515174195	0.0122033412084164	0	0.0122033412084164	0.0520205358165015	0.0153139490093036
0	0.0410643533160359	0.0276557021850936	0.929609904212467	0.00167004028640391	0	0.00167004028640391	0.0427343936024398	0.0276557021850936
0.0129891421265444	0.0384463689200967	0.0199522818851628	0.928612207068196	0	0	0.0129891421265444	0.0384463689200967	0.0199522818851628
0	0.0430049012861838	0.0220407952604526	0.927375476092931	0	0.00757882736043219	0.00757882736043219	0.0430049012861838	0.0296196226208848
0.0133641275181728	0.0351887492239474	0.0217394871971931	0.925399089050556	0.00430854701013093	0	0.0176726745283037	0.0394972962340784	0.0217394871971931
0.0101019847480496	0.046428689847718	0.0218468249133486	0.921622500490884	0	0	0.0101019847480496	0.046428689847718	0.0218468249133486
0	0.0401534310498625	0.0210687022631666	0.92161227379213	0	0.0171655928948406	0.0171655928948406	0.0401534310498625	0.0382342951580072
0.00805822746095811	0.0295277840040823	0.0256233818897939	0.926681230978158	0.010109375667008	0	0.0181676031279661	0.0396371596710903	0.0256233818897939
0	0.0355304375655864	0.0181880422632774	0.934516549704523	0	0.0117649704666131	0.0117649704666131	0.0355304375655864	0.0299530127298905
0	0.0428459113431646	0.0216352896238086	0.927259679316792	0	0.00825911971623465	0.00825911971623465	0.0428459113431646	0.0298944093400432
0	0.0348555584136261	0.018680213348094	0.930087043850258	0	0.0163771843880216	0.0163771843880216	0.0348555584136261	0.0350573977361156
0.010839324429523	0.0424471619384339	0.0248854873360864	0.921828026295957	0	0	0.010839324429523	0.0424471619384339	0.0248854873360864
0.0128569678417638	0.038113166433436	0.0169749267596172	0.925962364522048	0.00609257444313525	0	0.018949542284899	0.0442057408765712	0.0169749267596172
0.00404317635674603	0.0337711884658264	0.0136689235657032	0.937502468056101	0.0110142435556233	0	0.0150574199123693	0.0447854320214497	0.0136689235657032
0.00194847702673273	0.0342244495398729	0.0179211776011386	0.93857534314704	0.00733055268521594	0	0.00927902971194867	0.0415550022250888	0.0179211776011386
0.0104842962169384	0.0363311929071715	0.0209048736090575	0.932279637266833	0	0	0.0104842962169384	0.0363311929071715	0.0209048736090575
0	0.0361299094098505	0.027149550681743	0.931755839627036	0.00496470028137041	0	0.00496470028137041	0.0410946096912209	0.027149550681743
0.0103322170648806	0.0352952240953212	0.01909270870469	0.927390799750013	0	0.00788905038509556	0.0182212674499762	0.0352952240953212	0.0269817590897855
0	0.030621767314238	0.0163165698435615	0.939676099081221	0.0133855637609801	0	0.0133855637609801	0.0440073310752181	0.0163165698435615
1.0132526816306e-05	0.040609211161683	0.0150830788904236	0.929249684475895	0.00628636682440071	0.0087615261207815	0.0150580254719985	0.0468955779860837	0.0238446050112051
0.0060770538137257	0.0279023447541244	0.0250135194963048	0.930825541653631	0.0101815402822144	0	0.0162585940959401	0.0380838850363388	0.0250135194963048
0	0.0380123552119298	0.0281821531856404	0.924933158323367	0.00887233327906313	0	0.00887233327906313	0.0468846884909929	0.0281821531856404
0	0.0364443650420956	0.0252396499179578	0.929801802585768	0.00851418245417866	0	0.00851418245417866	0.0449585474962743	0.0252396499179578
0	0.0399725775034429	0.0271523805810431	0.924167160938818	0	0.0087078809766957	0.0087078809766957	0.0399725775034429	0.0358602615577388
0.0128889522664743	0.0380961800799605	0.0105354114704817	0.934322204755105	0.00415725142797809	0	0.0170462036944524	0.0422534315079386	0.0105354114704817
0.00579418023151589	0.0355949449989037	0.0213493824851003	0.927911578697857	0.00934991358662265	0	0.0151440938181385	0.0449448585855264	0.0213493824851003
0.0118586188119603	0.0357699896846673	0.021798924859839	0.927165110802016	0.00340735584151695	0	0.0152659746534773	0.0391773455261843	0.021798924859839
0.00479273617062391	0.0409779178338371	0.0153698555133987	0.933517407896402	0	0.00534208258573856	0.0101348187563625	0.0409779178338371	0.0207119380991373
0.00599949376383475	0.0378712905677931	0.0193354146851831	0.931499826933702	0	0.00529397404948672	0.0112934678133215	0.0378712905677931	0.0246293887346699
0.00682239896734429	0.038756773781385	0.0165065193161141	0.934612668860724	0.0033016390744326	0	0.0101240380417769	0.0420584128558176	0.0165065193161141
0	0.024419369526344	0.0188863889792623	0.943229087076581	0.0134651544178126	0	0.0134651544178126	0.0378845239441566	0.0188863889792623
0	0.0289697212801901	0.0283917025141275	0.932505986467682	0.0101325897380008	0	0.0101325897380008	0.0391023110181909	0.0283917025141275
0.00151185468775366	0.0269984328092999	0.0245535154198268	0.936632266261478	0.0103039308216417	0	0.0118157855093954	0.0373023636309416	0.0245535154198268
0.00364379257352403	0.0352836437626813	0.0264532832667901	0.929628936272914	0.00499034412409093	0	0.00863413669761496	0.0402739878867722	0.0264532832667901
0	0.0383628138393328	0.0184743056568358	0.93030553667312	0	0.0128573438307115	0.0128573438307115	0.0383628138393328	0.0313316494875472
0	0.030480946825303	0.0229663685960508	0.935077313013926	0.0114753715647197	0	0.0114753715647197	0.0419563183900228	0.0229663685960508
0.00602127390696303	0.0328521308290644	0.0208103292752204	0.934217326214533	0.00609893977421909	0	0.0121202136811821	0.0389510706032835	0.0208103292752204
0.0117245002659588	0.0424991555541641	0.0227098493920357	0.923066494787841	0	0	0.0117245002659588	0.0424991555541641	0.0227098493920357
0.00752751114335207	0.0421003426908136	0.0223852809425346	0.926593866576637	0.00139299864666255	0	0.00892050979001461	0.0434933413374761	0.0223852809425346
0.00209246483896036	0.0370746320970116	0.0210823097069671	0.928887187972651	0.0108634053844102	0	0.0129558702233705	0.0479380374814217	0.0210823097069671
0.000264844189300892	0.0290616968368982	0.0245670194947849	0.933485504220551	0.0126209352584648	0	0.0128857794477657	0.041682632095363	0.0245670194947849
0	0.0257865404056863	0.02506331859651	0.937969833511301	0.0111803074865026	0	0.0111803074865026	0.0369668478921889	0.02506331859651
0.00925999253203138	0.0386463261327202	0.0196300835434105	0.930077968796931	0.00238562899490685	0	0.0116456215269382	0.0410319551276271	0.0196300835434105
0.0116293068202602	0.0409264431682043	0.0213771781720878	0.926065199500185	1.87233926292006e-06	0	0.0116311791595231	0.0409283155074673	0.0213771781720878
0	0.0389127619144385	0.0243360696170683	0.930210526600898	0	0.00654064186759568	0.00654064186759568	0.0389127619144385	0.030876711484664
0.00540943877053967	0.0390502402654542	0.0137838889527438	0.937975396911008	0.00378103510025396	0	0.00919047387079363	0.0428312753657082	0.0137838889527438
0.0105382310569159	0.038751505895769	0.0192642263300049	0.9308543588283	0.000591677889010627	0	0.0111299089459265	0.0393431837847796	0.0192642263300049
0.00553578396843963	0.046232339849998	0.0296993189581942	0.915647342822578	0.00288521440079017	0	0.00842099836922979	0.0491175542507881	0.0296993189581942
0.00599618960934086	0.0383482878860541	0.019667099552409	0.930687996575114	0.00530042637708172	0	0.0112966159864226	0.0436487142631358	0.019667099552409
