p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000710700622289	0.0322821539811	GO:0048856	b	2	anatomical structure development	183; 257; 388; 604; 747; 1002; 1016; 1745; 1822; 2186; 2321; 2648; 2674; 2909; 3206; 3227; 3642; 3845; 4131; 4215; 4232; 4313; 4438; 4656; 4849; 4850; 4861; 4915; 4975; 5021; 5087; 5361; 55526; 5607; 5725; 22801; 6010; 6159; 56998; 6469; 6927; 7088; 7374; 7481; 7709; 7798; 8195; 23213; 170690; 8533; 8660; 8894; 9093; 205717; 9261; 7079; 9806; 9982; 10365; 730249; 10631; 10716; 11051; 59336; 51232; 340481; 79192; 79809; 80005; 80821; 343035; 81610; 114569; 81848; 246329; 84936; 51062; 84189; 9373; 53358; 54549; 54674; 9529; 55022; 9258; 219409; 63915; 23152; 23452; 23654; 23770; 11141; 56704; 57007; 57616; 57721; 6297; 123920; 223117; 59335; 27129; 387914; 257194; 64783; 150465; 128553; 63943; 63951; 64759; 65082	BPTF; TIMP4; SALL2; MFHAS1; ACOD1; DHTKD1; JPH1; SULF1; NUDT21; AGT; FKBP8; BLOC1S5; ZFYVE19; MAP3K3; NTRK2; FGFBP1; PTBP1; IRX1; CDH4; METTL14; SLITRK6; SHC3; NEGR1; POSTN; KRAS; DNAJA3; FKBPL; GFRA1; ANGPTL2; RHO; PID1; COPS3; SPRY4; TBR1; KAT2A; DOCK5; ITGA11; IRS2; MAPKAPK2; PLXNB2; GSX1; TSHZ2; TTL; TNS3; DLX1; MAP1B; SDK2; TSHZ3; MAL2; HOXC11; SHH; RHOB; PRDM12; PRDM13; INSM1; SPOCK2; BAG5; TLE1; ADAMTS16; FLT1; ZBTB17; RD3; HOXA10; USF3; RBM15; DAGLA; UNG; MKKS; SEMA3D; PLXNA1; LRRN3; ATL1; OMP; OXTR; SHISA2; CIC; IL1RAPL1; CDH18; MSH4; MAP2K5; MYOG; FAM83D; RPL29; ALX3; NPAS1; VPS33A; HNF1A; KLF2; CNOT3; EIF2S2; CNOT4; HSPB7; STAC3; MEST; ATN1; LUZP1; ZDHHC21; PLAA; PBX1; BCL6; DMRTA1; TTC21B; ACKR3; DDHD1; ARHGAP35; CTNNBIP1; CMTM3; CRIM1; MMP2; WNT11	5790	962
0.000713296350906	0.0506440409144	GO:0030014	c	2	CCR4-NOT complex	4849; 4850; 10140	CNOT3; TOB1; CNOT4	16	3
0.000713296350906	0.0556371153707	GO:0045252	c	4	oxoglutarate dehydrogenase complex	1743; 2648; 55526	DHTKD1; DLST; KAT2A	7	3
0.000738817032583	0.17983455041	GO:0050794	b	3	regulation of cellular process	113; 183; 257; 388; 604; 726; 747; 1002; 1108; 1745; 1820; 1822; 2186; 2321; 2354; 2556; 2648; 2674; 2888; 2899; 2909; 2914; 3206; 3227; 134391; 3607; 3642; 3845; 3954; 4131; 4215; 4313; 4597; 4656; 4849; 4850; 4861; 4915; 4975; 5021; 5087; 5361; 5607; 5705; 5725; 22801; 5862; 6010; 56998; 6469; 6870; 6927; 7088; 7374; 7481; 171425; 7709; 7862; 8021; 8045; 8195; 23213; 170690; 8483; 8533; 8660; 9039; 9093; 205717; 9141; 9236; 9261; 9282; 9358; 9391; 9521; 7079; 9806; 9969; 9982; 10128; 10140; 10181; 10365; 730249; 10577; 10631; 10633; 10716; 11051; 59336; 51232; 79190; 79192; 23369; 79444; 440097; 79664; 79738; 79809; 80005; 89853; 89887; 80821; 81555; 81610; 81848; 114991; 246329; 55135; 83483; 84936; 51334; 84189; 84334; 84749; 9373; 347736; 53358; 23051; 53917; 283742; 54674; 9529; 153129; 54879; 54915; 55022; 112936; 645121; 9258; 219409; 22843; 63915; 23152; 23417; 23481; 23654; 23770; 11141; 56704; 56897; 57007; 57616; 57721; 140730; 6297; 22894; 123920; 223117; 59335; 26973; 387914; 257194; 126282; 64783; 150465; 55844; 105378952; 128553; 81567; 63951; 10767; 64759; 392617; 27244; 65220	BPTF; TIMP4; LRPPRC; SALL2; MFHAS1; ACOD1; ST7L; JPH1; SULF1; NUDT21; AGT; FKBP8; PLVAP; BLOC1S5; ZFYVE19; MAP3K3; NTRK2; CAPN5; HNF1A; FGFBP1; NUP214; PTBP1; IRX6; IRX1; CDH4; METTL14; SLITRK6; SHC3; PPP2R2D; SLC38A9; NEGR1; POSTN; USP30; ELFN1; KRAS; MLYCD; DNAJA3; ADCY7; PES1; GRB14; GFRA1; RHO; PID1; YIPF5; FOXK2; TNFAIP8L1; COPS3; SPRY4; TBR1; KAT2A; DOCK5; CIAO1; ICE2; YTHDF1; ITGA11; TNS3; MAPKAPK2; PLXNB2; PPM1E; CHD4; TXNDC5; GSX1; NPC2; TTL; GRM4; PRR16; ITGBL1; DLX1; FAM98B; MAP1B; TSHZ2; TSHZ3; HOXC11; UBA3; SHH; RHOB; TACR3; PRDM12; PRDM13; ZNF618; ZNF628; INSM1; BBS10; SPOCK2; EEF1E1; NADK; SESN1; BAG5; CLYBL; FOSB; LETM1; ADAMTS16; GABRA3; FLT1; ZBTB17; ZHX3; HOXA10; USF3; CCPG1; RBM15; RIMS4; PDCD5; NME9; DAGLA; DBX2; DIS3; MVD; RASSF7; UNG; MVB12B; MKKS; RASL10A; PUM2; GPR151; HBS1L; SEMA3D; VPS26B; PLXNA1; GRIK3; LRRN3; IRS2; OMP; OXTR; SHISA2; CIC; RBM5; IL1RAPL1; BIRC7; WRNIP1; RAB2A; MAP2K5; MYOG; FAM83D; TOB1; CHORDC1; APOPT1; ALX3; CCNI2; KLF18; NPAS1; BRPF1; MED13; MED14; KLF2; CNOT3; PSMC5; CNOT4; STAC3; ATN1; WRAP53; PLAA; PBX1; ARID3A; CRIM1; RAB24; DMRTA1; TTC21B; ACKR3; CILP; DDHD1; ARHGAP35; CTNNBIP1; CMTM3; TLE1; BCL6; MMP2; WNT11	10850	1594
0.000744615516137	0.0322821539811	GO:0050789	b	2	regulation of biological process	113; 183; 257; 388; 604; 726; 747; 1002; 1108; 1745; 1820; 1822; 2186; 2321; 2354; 2556; 2648; 2674; 2888; 2899; 2909; 2914; 3206; 3227; 134391; 3607; 3642; 3760; 3845; 3954; 4131; 4215; 4232; 4313; 4597; 4656; 4849; 4850; 4861; 4915; 4975; 5021; 5087; 5361; 5607; 5705; 5725; 22801; 5862; 6010; 6159; 56998; 6469; 6870; 6927; 7088; 7374; 7481; 171425; 7709; 7862; 8021; 8045; 8195; 23213; 170690; 8483; 8533; 8660; 9039; 9093; 205717; 9141; 9236; 9261; 9282; 9358; 9391; 9521; 7079; 9806; 9969; 9982; 10128; 10140; 10181; 10365; 730249; 10577; 10631; 10633; 10716; 11051; 59336; 51232; 340481; 79190; 79192; 23369; 79444; 440097; 79664; 79738; 79809; 80005; 89853; 89887; 80821; 81555; 81610; 81848; 114991; 90187; 246329; 55135; 83483; 84936; 51334; 84189; 84334; 84749; 9373; 347736; 53358; 23051; 53917; 283742; 54674; 9529; 153129; 54879; 54915; 55022; 112936; 645121; 9258; 219409; 22843; 63915; 23152; 23417; 23481; 23654; 23770; 11141; 56704; 56897; 57007; 90134; 57616; 57721; 140730; 6297; 22894; 123920; 223117; 59335; 26973; 27129; 387914; 257194; 126282; 64783; 150465; 55844; 105378952; 128553; 81567; 161829; 63943; 63951; 10767; 64759; 392617; 65082; 27244; 65220	BPTF; TIMP4; LRPPRC; SALL2; MFHAS1; ACOD1; ST7L; JPH1; SULF1; NUDT21; AGT; FKBP8; PLVAP; BLOC1S5; ZFYVE19; MAP3K3; VPS33A; NTRK2; CAPN5; HNF1A; FGFBP1; NUP214; PTBP1; IRX6; IRX1; CDH4; METTL14; SLITRK6; SHC3; PPP2R2D; SLC38A9; NEGR1; POSTN; USP30; ELFN1; KRAS; MLYCD; DNAJA3; ADCY7; PES1; FKBPL; GRB14; GFRA1; RHO; PID1; YIPF5; FOXK2; TNFAIP8L1; COPS3; SPRY4; TBR1; KAT2A; DOCK5; CIAO1; ICE2; YTHDF1; ITGA11; TNS3; MAPKAPK2; PLXNB2; PPM1E; CHD4; TXNDC5; GSX1; NPC2; TTL; GRM4; PRR16; ITGBL1; DLX1; RASL10A; FAM98B; MAP1B; EXD1; TSHZ2; TSHZ3; HOXC11; UBA3; SHH; RHOB; TACR3; KCNH7; PRDM12; PRDM13; ZNF618; ZNF628; INSM1; BBS10; SPOCK2; EEF1E1; NADK; SESN1; BAG5; CLYBL; FOSB; LETM1; ADAMTS16; GABRA3; FLT1; ZBTB17; ZHX3; HOXA10; USF3; CCPG1; RBM15; RIMS4; PDCD5; NME9; DAGLA; DBX2; DIS3; MVD; RASSF7; UNG; MVB12B; MKKS; KCNJ3; PUM2; GPR151; HBS1L; EMILIN3; SEMA3D; VPS26B; PLXNA1; GRIK3; LRRN3; IRS2; OMP; OXTR; SHISA2; CIC; RBM5; IL1RAPL1; BIRC7; WRNIP1; RAB2A; MAP2K5; MYOG; FAM83D; RPL29; CHORDC1; APOPT1; ALX3; CCNI2; KLF18; NPAS1; BRPF1; MED13; MED14; KLF2; CNOT3; PSMC5; CNOT4; HSPB7; STAC3; MEST; ATN1; WRAP53; TOB1; PLAA; PBX1; ARID3A; ZDHHC21; CRIM1; RAB24; DMRTA1; TTC21B; ACKR3; CILP; DDHD1; ARHGAP35; CTNNBIP1; CMTM3; TLE1; BCL6; MMP2; WNT11	11539	1711
0.000820732728334	0.0322821539811	GO:0007275	b	2	multicellular organism development	183; 257; 388; 604; 747; 1002; 1745; 1822; 2186; 2321; 2648; 2674; 2909; 3206; 3227; 3642; 3845; 4131; 4215; 4313; 4438; 4656; 4849; 4850; 4861; 4915; 4975; 5021; 5087; 5361; 55526; 5607; 22801; 6010; 6159; 56998; 6469; 6927; 7088; 7374; 7481; 7709; 7798; 8195; 23213; 170690; 8533; 8660; 8894; 9093; 205717; 9261; 7079; 9806; 9982; 10365; 730249; 10631; 10716; 11051; 59336; 51232; 340481; 79192; 79809; 343035; 81610; 114569; 81848; 246329; 84936; 51062; 84189; 9373; 53358; 54549; 54674; 9529; 9258; 219409; 63915; 23152; 23452; 23654; 23770; 11141; 56704; 57007; 57616; 57721; 6297; 123920; 223117; 59335; 27129; 387914; 257194; 64783; 150465; 128553; 63943; 63951; 64759; 65082	BPTF; TIMP4; SALL2; MFHAS1; ACOD1; DHTKD1; JPH1; SULF1; NUDT21; AGT; FKBP8; BLOC1S5; ZFYVE19; MAP3K3; NTRK2; FGFBP1; MKKS; IRX1; CDH4; METTL14; SLITRK6; SHC3; NEGR1; POSTN; KRAS; DNAJA3; FKBPL; GFRA1; ANGPTL2; RHO; COPS3; SPRY4; TBR1; KAT2A; ITGA11; IRS2; MAPKAPK2; PLXNB2; GSX1; TSHZ2; TTL; TNS3; DLX1; MAP1B; SDK2; TSHZ3; MAL2; HOXC11; SHH; RHOB; PRDM12; PRDM13; INSM1; SPOCK2; BAG5; TLE1; ADAMTS16; FLT1; ZBTB17; RD3; HOXA10; USF3; RBM15; DAGLA; UNG; SEMA3D; PLXNA1; LRRN3; ATL1; OMP; OXTR; CIC; IL1RAPL1; MSH4; MAP2K5; MYOG; FAM83D; RPL29; ALX3; NPAS1; VPS33A; HNF1A; KLF2; CNOT3; EIF2S2; CNOT4; HSPB7; STAC3; ATN1; LUZP1; ZDHHC21; PLAA; PBX1; BCL6; DMRTA1; TTC21B; ACKR3; SHISA2; ARHGAP35; CTNNBIP1; CMTM3; CRIM1; MMP2; WNT11	5289	902
0.0016621987451	0.0490348629805	GO:0007631	b	2	feeding behavior	183; 4915; 5021; 6870; 10716; 80010; 257194	TBR1; NTRK2; NEGR1; OXTR; AGT; TACR3; RMI1	104	21
0.00183485773509	0.305756164563	GO:0060993	b	4	kidney morphogenesis	183; 5087; 56998; 6469; 6927; 7481; 170690; 79192	ADAMTS16; HNF1A; CTNNBIP1; SHH; AGT; IRX1; WNT11; PBX1	95	27
0.00215517724549	0.305756164563	GO:0048522	b	4	positive regulation of cellular process	183; 388; 604; 1002; 1745; 1820; 2186; 2321; 2354; 2648; 2888; 2909; 2914; 3206; 3227; 3607; 3642; 3845; 4131; 4215; 4313; 4597; 4656; 4849; 4850; 4861; 4915; 5021; 5087; 5361; 5607; 5705; 5725; 56998; 6469; 6870; 6927; 7374; 7481; 7709; 7862; 23213; 8660; 9093; 9141; 9236; 9261; 9282; 9391; 9521; 9806; 9969; 9982; 10140; 10181; 10365; 10631; 10716; 11051; 23369; 79444; 79664; 80005; 80821; 81610; 55135; 83483; 51334; 84189; 84334; 9373; 23051; 283742; 54674; 153129; 54915; 55022; 645121; 9258; 219409; 22843; 730249; 23417; 23654; 23770; 11141; 57007; 57616; 57721; 140730; 6297; 123920; 223117; 59335; 257194; 64783; 150465; 63915; 64759; 27244; 65220	BPTF; SALL2; MFHAS1; ACOD1; SULF1; NUDT21; AGT; FKBP8; PLVAP; BLOC1S5; MAP3K3; NTRK2; MED13; FGFBP1; PTBP1; CDH4; METTL14; SLITRK6; SLC38A9; NEGR1; POSTN; KRAS; MLYCD; DNAJA3; GRB14; PRR16; PID1; FOXK2; TBR1; KAT2A; DOCK5; CIAO1; ICE2; YTHDF1; TNS3; MAPKAPK2; PLXNB2; PPM1E; GSX1; TTL; GRM4; DLX1; FAM98B; MAP1B; TSHZ3; HOXC11; SHH; RHOB; TACR3; PRDM12; INSM1; APOPT1; SPOCK2; EEF1E1; NADK; SESN1; FOSB; FLT1; ZBTB17; ZHX3; HOXA10; CCPG1; RBM15; RIMS4; PDCD5; MVD; UNG; PUM2; SEMA3D; PLXNA1; LRRN3; IRS2; OXTR; RBM5; IL1RAPL1; BIRC7; MAP2K5; MYOG; FAM83D; TOB1; DDHD1; CCNI2; NPAS1; BRPF1; HNF1A; MED14; KLF2; CNOT3; PSMC5; CNOT4; WRAP53; PLAA; PBX1; ARID3A; ACKR3; ARHGAP35; CTNNBIP1; CMTM3; BCL6; MMP2; WNT11	5324	893
0.00227378963542	0.305756164563	GO:0060562	b	4	epithelial tube morphogenesis	183; 388; 2648; 2909; 3845; 5087; 56998; 6469; 7481; 7798; 8195; 170690; 79192; 23654; 64783; 63943	PLXNB2; LUZP1; FKBPL; ADAMTS16; KAT2A; ARHGAP35; RBM15; CTNNBIP1; SHH; RHOB; KRAS; AGT; IRX1; MKKS; WNT11; PBX1	313	83
