p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.0011253235713	0.0934018564178	GO:0098798	c	2	mitochondrial protein complex	539; 1337; 4716; 5442; 9551; 10105; 51081; 78988; 374291; 79590; 87178; 55168; 125988; 29088	ENSG00000173141; ENSG00000099821; ENSG00000241468; ENSG00000140990; ENSG00000108179; ENSG00000137547; ENSG00000115286; ENSG00000143314; ENSG00000241837; ENSG00000138035; ENSG00000096080; ENSG00000174917; ENSG00000111775; ENSG00000125445	269	75
0.00158320711377	0.189984853652	GO:0045259	c	3	proton-transporting ATP synthase complex	539; 9551; 10105	ENSG00000241837; ENSG00000108179; ENSG00000241468	23	4
0.00158320711377	0.167819954059	GO:0005753	c	4	mitochondrial proton-transporting ATP synthase complex	539; 9551; 10105	ENSG00000241837; ENSG00000108179; ENSG00000241468	22	4
0.00158320711377	0.595103200404	GO:2000275	b	5	regulation of oxidative phosphorylation uncoupler activity	7291; 10105; 148811	ENSG00000162877; ENSG00000108179; ENSG00000122691	4	4
0.00196025529553	0.543863180503	GO:0043901	b	4	negative regulation of multi-organism process	708; 4838; 5495; 7726; 23435; 60343; 51652; 91543	ENSG00000071889; ENSG00000134321; ENSG00000156574; ENSG00000120948; ENSG00000234127; ENSG00000138032; ENSG00000108561; ENSG00000115561	175	32
0.00245172115144	0.205477713379	GO:0009615	b	3	response to virus	708; 1072; 4986; 5495; 10417; 83666; 51728; 22948; 27297; 91543	ENSG00000082556; ENSG00000159674; ENSG00000150753; ENSG00000134321; ENSG00000241258; ENSG00000161980; ENSG00000138496; ENSG00000138032; ENSG00000108561; ENSG00000172757	326	48
0.00289783076905	0.289783076905	GO:0097747	m	3	RNA polymerase activity	5438; 5442; 51728; 27297	ENSG00000161980; ENSG00000105258; ENSG00000241258; ENSG00000099821	45	9
0.00289783076905	0.141993707684	GO:0033612	m	4	receptor serine/threonine kinase binding	651; 653; 4838; 4986	ENSG00000152785; ENSG00000082556; ENSG00000156574; ENSG00000112175	23	9
0.00289783076905	0.141993707684	GO:0034062	m	4	5,-3, RNA polymerase activity	5438; 5442; 51728; 27297	ENSG00000161980; ENSG00000105258; ENSG00000241258; ENSG00000099821	45	9
0.00289783076905	0.144480728007	GO:0003899	m	5	DNA-directed 5,-3, RNA polymerase activity	5438; 5442; 51728; 27297	ENSG00000161980; ENSG00000105258; ENSG00000241258; ENSG00000099821	42	9
