p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000564823102039	0.121315918755	GO:0009615	b	3	response to virus	708; 1072; 4986; 5495; 10417; 83666; 51728; 22948; 27297; 91543	RSAD2; SPON2; CRCP; PARP9; C1QBP; CCT5; CFL1; OPRK1; POLR3K; PPM1B	326	40
0.000933671612707	0.103637549011	GO:0031294	b	2	lymphocyte costimulation	857; 1445; 1949; 5777	EFNB3; PTPN6; CSK; CAV1	56	7
0.000933671612707	0.121315918755	GO:0031295	b	3	T cell costimulation	857; 1445; 1949; 5777	EFNB3; PTPN6; CSK; CAV1	55	7
0.00136895027312	0.121315918755	GO:0043900	b	3	regulation of multi-organism process	708; 857; 1072; 5495; 23435; 60343; 23236; 83666; 51652; 23367; 91543	PLCB1; PARP9; PPM1B; LARP1; FAM3A; C1QBP; CFL1; CHMP3; CAV1; RSAD2; TARDBP	378	52
0.00159768493569	0.63192653608	GO:0060627	b	4	regulation of vesicle-mediated transport	857; 977; 1175; 1445; 5562; 399687; 6843; 10434; 51652; 22943; 254263; 26045; 60682	VAMP1; SMAP1; AP2S1; CNIH2; CSK; CD151; LYPLA1; PRKAA1; DKK1; MYO18A; LRRTM2; CHMP3; CAV1	529	69
0.00162840159403	0.121315918755	GO:0051607	b	3	defense response to virus	708; 4986; 5495; 10417; 83666; 51728; 27297; 91543	SPON2; CRCP; PPM1B; C1QBP; RSAD2; OPRK1; POLR3K; PARP9	241	31
0.00270177395348	0.161025727628	GO:0030901	b	3	midbrain development	4086; 5810; 7976; 8323; 22943	FZD6; FZD3; SMAD1; RAD1; DKK1	94	14
0.00387562044742	0.321676497135	GO:0099055	c	4	integral component of postsynaptic membrane	1949; 2557; 4986; 5100; 6536; 254263; 26045	PCDH8; EFNB3; CNIH2; SLC6A9; LRRTM2; OPRK1; GABRA4	117	28
0.00406801698175	0.41603365216	GO:0140053	b	5	mitochondrial gene expression	708; 5442; 5562; 9617; 51081; 78988; 79590; 87178; 55168; 29088	MTRF1; MRPL15; MRPL24; MRPS7; PNPT1; MRPS18A; PRKAA1; MRPL57; C1QBP; POLRMT	160	51
0.00466838894513	0.382807893501	GO:0097747	m	3	RNA polymerase activity	5438; 5442; 51728; 27297	POLRMT; CRCP; POLR2I; POLR3K	45	10
0.00466838894513	0.318131399579	GO:0034062	m	4	5,-3, RNA polymerase activity	5438; 5442; 51728; 27297	POLRMT; CRCP; POLR2I; POLR3K	45	10
0.00466838894513	0.238087836202	GO:0003899	m	5	DNA-directed 5,-3, RNA polymerase activity	5438; 5442; 51728; 27297	POLRMT; CRCP; POLR2I; POLR3K	42	10
0.00478697389889	0.197310590727	GO:0098936	c	3	intrinsic component of postsynaptic membrane	1949; 2557; 4986; 5100; 6536; 254263; 26045	PCDH8; EFNB3; CNIH2; SLC6A9; LRRTM2; OPRK1; GABRA4	122	29
0.00553197076382	0.63192653608	GO:0098542	b	4	defense response to other organism	708; 4986; 5495; 60343; 10417; 83666; 51728; 27297; 91543	SPON2; CRCP; PARP9; FAM3A; C1QBP; RSAD2; OPRK1; POLR3K; PPM1B	590	45
0.00571173049907	0.283682614787	GO:1904693	b	3	midbrain morphogenesis	7976; 8323	FZD3; FZD6	3	2
0.00571173049907	0.197310590727	GO:0031588	c	3	nucleotide-activated protein kinase complex	5562; 5576	PRKAR2A; PRKAA1	14	2
