Control file: .bsrep64.control.txt

List of free parameters:   neu_theta_1   neu_e_1   sel_theta_1   sel_gamma_1   sel_e_1   sel_theta_2   sel_gamma_2   sel_e_2   sel_theta_3   sel_gamma_3   sel_e_3   r_2   r_3   r_4   r_5   r_6   r_7   r_8   r_9   r_10   r_11   r_12   r_13   r_14   r_15   r_16   r_17   r_18   r_19   r_20   r_21   r_22   r_23   r_24   r_25   r_26   r_27   r_28   r_29   r_30   r_31   r_32   r_33   r_34   r_35   r_36   r_37   r_38   r_39   r_40   r_41   r_42   r_43   r_44   r_45   r_46   r_47   r_48   r_49

seed = 333397

run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL
4	26	3	0.00322453395029655	0	0.0706907784452663	0.000320787252303841	-10.8827989355061	8.61824213029649e-05	0.00065972573783362	0.200023003046216	0.0769938595058273	0.00854925824359408	-280.362678721987	3.14212890936139e-06	0.795258157178534	3.12345050704624	2.76200112071564	3.82534884441092	2.3035725562964	2.24402685874946	3.13698668502573	1.91459051080777	2.63815501440183	1.63578115445572	1.61154481436075	2.21632596881872	1.4817336443398	2.02707053640962	1.33485651544014	1.31714167926268	2.11530387097125	1.30606800063891	1.85186119837811	1.24232386629433	1.21510703959756	1.85105539611391	1.28125689217341	1.78886472821902	1.26515985322266	1.17168261354539	1.88912742459552	1.31627255323599	2.01901302540016	1.23995863347892	1.21160711823984	2.16797864787402	1.32509030139693	1.97454797611899	1.32808604659461	1.2266589781928	2.37950090916942	1.36968134201085	2.25126592424343	1.45966794270498	0.978572075574113	2.66902547492145	1.59130068691255	1.83066904804288	1.12336704533428	0.0295334712418897	4.75463906764403	1.91860947119248	2262166.99077949
5	29	3	0.00321083545107688	0	0.0698678122579378	0.000388967506504086	-15.8390301936051	0.000279928873417787	0.00068551052116053	0.0695693163620252	0.0737507640074479	0.010729765798555	-382.897732563777	1.35889726582894e-05	0.806691883235875	3.12302225599925	2.76269114441592	3.8392825598951	2.31933499441935	2.2639023854522	3.16281772971952	1.92871565118419	2.6559231598723	1.64579112247495	1.61992130287749	2.22373264550374	1.48669549907457	2.0310627881577	1.33751654633797	1.31949103197934	2.11503744256133	1.30668158076748	1.85142659358031	1.24295795074666	1.21631890130711	1.84998317946813	1.28177072163495	1.78885954218962	1.26682152522412	1.17499204717155	1.89221588926322	1.31865091242315	2.02582595975435	1.24408553348131	1.21962924498323	2.17631767495263	1.33302269107478	1.98632246082078	1.33659457414358	1.23875965719954	2.3956128187177	1.38086680429625	2.27106341874783	1.4748858901179	0.99463645914442	2.69421251805873	1.61287333915684	1.86956889507571	1.16428228973738	0.072009649084543	4.79852133499532	1.97821151000263	2262166.71810797
7	21	3	0.00321136649181247	0	0.0680710350344012	0.00782934017121234	-246.326128580007	1.34225163878066e-06	0.000643437573969273	0.253200517463807	0.0747270158475998	0.000294726856959626	-9.08419152849544	0.00303797789836966	0.792630233883663	3.1335259765529	2.7734614714202	3.83499881431929	2.30674083446284	2.24740515994907	3.13523244076213	1.91285415360225	2.63588001703263	1.63487535060829	1.61143689436864	2.21538773417882	1.48259635261428	2.02870413078348	1.33757056287086	1.32090078981059	2.11920313751538	1.30966058493433	1.85830446791334	1.24755226248947	1.22238654642072	1.85750027669567	1.28800404978173	1.79817679459503	1.27245548812806	1.18146864291031	1.89879942716534	1.32480318771141	2.03283475794346	1.24952985661676	1.22572748811501	2.18132654015227	1.3372358699081	1.99463506410278	1.34282641319465	1.25055101332171	2.39948209371702	1.3914108710165	2.28982173566137	1.49075313957088	1.03437579580881	2.714661421633	1.64456196234393	1.93405099282347	1.21443089455309	0.168054031526141	4.81483444769202	2.065038117123	2262166.07390255
3	32	3	0.00319322861704048	0	0.0645073453616727	0.0124039577686571	-460.675039856656	7.29382783051458e-06	0.000424927808785759	-17.7646546487303	8.0690256085334e-05	0.000689497895714192	0.0314638629897551	0.0679443334805081	0.812145145813046	3.11708611657783	2.75776305005741	3.83644292692369	2.31986884840891	2.26726247206473	3.16417175749375	1.93061028258243	2.65938342894085	1.6473992573279	1.62311414609408	2.22380184684047	1.48747234788023	2.03346467454585	1.33924078987169	1.32327567038829	2.1143364906069	1.3082407558695	1.85647878992288	1.24595284849153	1.22349880830886	1.8536749944103	1.28722812399383	1.79795905686084	1.27330726682917	1.18729851815631	1.89850482795272	1.32892559585772	2.04143055619357	1.25713283961832	1.24292190902352	2.19210413380359	1.35027805636725	2.01700953611748	1.3617389081065	1.27843679341959	2.42789401878179	1.41845693703856	2.33947770374786	1.52980556796391	1.09574997698814	2.78147239555445	1.71711559152721	2.08333765524067	1.36396666401467	0.370107951698401	4.91726752686374	2.28023741363114	2262165.90904772
8	35	3	0.00315556604035666	0	0.0558564332225064	0.0168988748470775	-671.04383457992	1.1668525152797e-05	0.000694141963328941	-0.0313719115024602	0.0588066548467336	0.000497564545768955	-21.664641818726	5.59508010093945e-05	0.822490185046857	3.1166834357961	2.76216702025593	3.85174101010864	2.33097659526755	2.28100946538824	3.17695346974001	1.93900923957527	2.66995040836015	1.65291276359467	1.63136501158545	2.22836985687605	1.49199046083189	2.04062344677311	1.34453606512791	1.33398908317054	2.120591596927	1.31570328485154	1.86950302247695	1.25534975613583	1.2385106492308	1.86310715732968	1.29937514417147	1.81806418776573	1.28856181061782	1.2109391279318	1.91706881406472	1.34888756889655	2.07215425455195	1.28081431279294	1.28360921821143	2.22383083555992	1.38355110130274	2.06930969166718	1.40447698174464	1.34683800748091	2.49009309256387	1.48268611324545	2.45312635879189	1.62367793347799	1.26173296478588	2.92867584551089	1.88984228796701	2.42818543466805	1.67962869487619	0.850231854390759	5.12966819736175	2.77453967019113	2262163.60403112
1	39	3	0.00310504480570239	0	0.0349639393283425	0.000383910457045613	1.42525611984875	0.0551242095481079	0.00045413109421008	-3.4418618868213	0.000544256706428143	0.00691940843481659	-202.731183207708	2.55033816777051e-06	0.790143464777868	3.13714410091932	2.78380165775434	3.84020066664218	2.30560069995291	2.24781465467818	3.11762998774532	1.90670402599383	2.63155885923494	1.63371252077858	1.62369272837961	2.21442730448269	1.49166581893303	2.04903248760373	1.35564376975271	1.35806475675327	2.14358906479546	1.3380987687363	1.91136130217595	1.28639972687228	1.28139352953591	1.9051682506946	1.33866740038779	1.87684736085144	1.3325617574789	1.27071504400034	1.97112453741844	1.39871555310965	2.15225287594489	1.33774041214543	1.37446722044539	2.29037781239256	1.44965363911748	2.17799733835667	1.48813572777228	1.48845072391748	2.58858333014766	1.60485274103041	2.67221917875077	1.80765466587885	1.64696095021194	3.19690659044165	2.25170441340671	3.19172866243134	2.37905701251679	2.00683072645307	5.38779062664094	3.82644307518522	2262158.72692042
2	50	3	0.00318686583355418	0	0.0588395310038453	0.000646204788385203	-1.94443484833973	0.0334263344307535	0.00710676998974298	-206.633362130503	1.86461163219187e-06	0.000191389249904207	3.03735243022206	0.103493773503466	0.790070569225279	3.15295208288696	2.78561436371047	3.83326112264923	2.29366011442615	2.22538109151756	3.09592390196831	1.88604091446085	2.59684959216092	1.61019656676756	1.58873682334944	2.1843378879636	1.46582194620148	2.00973589753175	1.32850110069491	1.31806761172511	2.10899474184911	1.30946713686359	1.86413001166483	1.2555786562247	1.2382834789449	1.8737289429796	1.3068035978083	1.83013376727152	1.29758629441306	1.21591332175966	1.93497765632388	1.35978848114766	2.08892108144636	1.2900446914105	1.28680262772544	2.23602336999777	1.38715654985096	2.07396437929111	1.40286273689499	1.33921839573884	2.47869917217823	1.46925662682035	2.42451500914924	1.59577400793106	1.23319031378556	2.85356961241238	1.81861406817142	2.27492823767944	1.53321700782018	0.68694601237039	4.85711936541778	2.4929884888978	2262152.65414415
9	28	3	0.00323265383585206	0	0.0705496797192162	0.00075086802515975	-1.01599423706873	0.0703972528865295	6.57160156749672e-05	5.15004307600032	0.000454221470718297	0.00599706163789622	-162.758646511674	1.97667258676315e-06	0.774820456651424	3.13559585300294	2.79737666374485	3.85258081386314	2.30384248192722	2.23305254098767	3.09403277902334	1.88263144519861	2.58772860069779	1.60190469146615	1.58063094468766	2.16532506473016	1.45113859780869	1.98722114777139	1.31164203872838	1.30025630323044	2.07842494840901	1.29090557839961	1.83598549484023	1.23515924279714	1.21483663531417	1.84151128112555	1.2826224124631	1.79397389647237	1.27213767733727	1.18837380622648	1.90102845386183	1.33080958720495	2.04519036511714	1.25794460274063	1.24798416341888	2.19695947259122	1.35255794548645	2.01501805007962	1.35685214152077	1.27016555234613	2.41330901793761	1.40110730315199	2.29609046892266	1.4896160181167	1.03127913699263	2.67670302527031	1.5950112055395	1.81476529783356	1.08082371029088	0.0227105741584828	4.6386868373221	1.79606393434368	2262147.70838846
6	13	3	0.00321923571428462	0	0.0690632828652493	2.85004050645515e-06	499.998697480182	8.906826283539e-06	0.00595298609358803	-158.334778110145	5.26949535162302e-08	0.000791335257098561	-0.490154066133732	0.0664083114108416	0.776045379835182	3.15904746617643	2.81815635469681	3.87882549797801	2.31467679643351	2.2394077494505	3.10214131785375	1.88277400570195	2.58457837956885	1.5978993351735	1.57300896595767	2.15638130919555	1.44322874310841	1.97476199244447	1.30205000572633	1.28791782456525	2.06477690715649	1.28047129187447	1.81924892644399	1.22419566779646	1.20338963802155	1.82892917197456	1.27264912644312	1.78164178944319	1.26466575092345	1.18027953023473	1.89549940644099	1.32776423916442	2.04380587865936	1.25974067225023	1.24657296196523	2.21062975828989	1.36224197363833	2.03601148667308	1.37509586682587	1.28861015343798	2.4647892188424	1.43283153805736	2.36050833172752	1.53772742273025	1.05493404991808	2.78316837892015	1.6617545233553	1.8910384525561	1.13666908444893	0.0202885384794108	4.85416807788697	1.86748651066923	2262133.96233746
10	10	3	0.00148797093842086	0	2.51540575368914e-08	0.031651545154362	-845.618488128133	0.00776591695979962	0.00045839048455728	-1.90164292412502	0.0534131696143027	3.64860691786569e-06	-780.291641058819	0.0535771955237649	1.58776947066869	6.26665123987884	5.48351855783527	7.57390918057579	4.57749521599595	4.51589577699747	6.2246435204662	3.84021257247336	5.33749887521489	3.34111790833542	3.35934487783001	4.55994099766671	3.10871541183032	4.3026065473384	2.87141050910776	2.91795780604332	4.58726019093182	2.88981951884329	4.17781165090772	2.83019112612542	2.8691039076012	4.23288147173887	3.01810406721129	4.26627219507018	3.05670449553353	2.96829988077634	4.56557451811369	3.29018026820544	5.09686154087262	3.21664928139316	3.33996316410591	5.54362070037303	3.55809415924492	5.41237930185032	3.73382534805843	3.82948766426255	6.5604966306544	4.11882552635458	6.98763630505012	4.79189463010563	4.51818721683043	8.35353725091415	6.1029369356174	8.98760043273008	6.99741679824116	6.73418988912565	49.9999969897166	11.7325744491982	2254998.19528649
