p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
6.57540683279e-05	0.0455675693513	GO:1901569	b	4	fatty acid derivative catabolic process	622; 1579; 7920; 11332	ENSG00000187048; ENSG00000161267; ENSG00000204427; ENSG00000097021	11	4
6.67337402681e-05	0.00800804883217	GO:0003677	m	4	DNA binding	1386; 1653; 152815; 1810; 2016; 2103; 2237; 170302; 2626; 2957; 2971; 3006; 3196; 3221; 3614; 4088; 4361; 4488; 4602; 4778; 4780; 4783; 4841; 5075; 5453; 22797; 6018; 6601; 6656; 6659; 6926; 6932; 7110; 7756; 8079; 8242; 8318; 8403; 8554; 9572; 9658; 9984; 22980; 10049; 10265; 10743; 11315; 78989; 79191; 80152; 57106; 23013; 84460; 100125288; 84627; 84969; 85416; 23132; 54386; 55646; 23135; 23462; 57167; 153572; 57473; 100131390; 58158; 26036; 27324; 403341; 3170; 391723	ENSG00000174796; ENSG00000176842; ENSG00000198353; ENSG00000033800; ENSG00000117505; ENSG00000079134; ENSG00000115297; ENSG00000101493; ENSG00000124191; ENSG00000145220; ENSG00000090971; ENSG00000147140; ENSG00000225614; ENSG00000165030; ENSG00000020922; ENSG00000164080; ENSG00000136574; ENSG00000118513; ENSG00000112200; ENSG00000126012; ENSG00000010244; ENSG00000135638; ENSG00000168875; ENSG00000220201; ENSG00000102901; ENSG00000103460; ENSG00000187837; ENSG00000166848; ENSG00000168496; ENSG00000093009; ENSG00000124766; ENSG00000101115; ENSG00000182968; ENSG00000123307; ENSG00000135111; ENSG00000196700; ENSG00000079785; ENSG00000116288; ENSG00000065526; ENSG00000141002; ENSG00000185668; ENSG00000106348; ENSG00000170561; ENSG00000177508; ENSG00000081059; ENSG00000125798; ENSG00000105967; ENSG00000117000; ENSG00000115966; ENSG00000165417; ENSG00000108557; ENSG00000105993; ENSG00000119715; ENSG00000139800; ENSG00000126368; ENSG00000144747; ENSG00000166432; ENSG00000187821; ENSG00000164683; ENSG00000217236; ENSG00000004848; ENSG00000132510; ENSG00000177125; ENSG00000122034; ENSG00000125813; ENSG00000089693; ENSG00000123405; ENSG00000118004; ENSG00000116044; ENSG00000120149; ENSG00000166949; ENSG00000139613	2557	520
7.54704972845e-05	0.00316976088595	GO:0003700	m	2	DNA-binding transcription factor activity	1386; 152815; 1810; 2016; 2103; 2626; 2971; 3196; 3221; 4088; 4488; 4602; 4778; 4780; 4783; 4841; 5075; 5453; 22797; 6018; 6601; 6656; 6659; 6926; 6932; 7756; 8202; 8242; 8403; 9572; 140685; 9658; 22980; 10265; 170302; 79191; 80152; 100125288; 84627; 84969; 85416; 153572; 23462; 57167; 57473; 100131390; 58158; 26036; 27324; 403341; 3170; 391723; 10743	ENSG00000124151; ENSG00000115297; ENSG00000176842; ENSG00000198353; ENSG00000117505; ENSG00000139800; ENSG00000101493; ENSG00000124191; ENSG00000225614; ENSG00000165030; ENSG00000217236; ENSG00000136574; ENSG00000125813; ENSG00000118513; ENSG00000112200; ENSG00000126012; ENSG00000010244; ENSG00000135638; ENSG00000168875; ENSG00000220201; ENSG00000102901; ENSG00000124766; ENSG00000101115; ENSG00000182968; ENSG00000123307; ENSG00000135111; ENSG00000196700; ENSG00000174796; ENSG00000164683; ENSG00000141002; ENSG00000185668; ENSG00000170561; ENSG00000177508; ENSG00000081059; ENSG00000125798; ENSG00000117000; ENSG00000115966; ENSG00000130584; ENSG00000108557; ENSG00000004848; ENSG00000119715; ENSG00000126368; ENSG00000187821; ENSG00000177125; ENSG00000147140; ENSG00000122034; ENSG00000103460; ENSG00000105967; ENSG00000123405; ENSG00000116044; ENSG00000120149; ENSG00000166949; ENSG00000139613	1750	351
0.000113163359504	0.0119953161075	GO:0000981	m	3	DNA-binding transcription factor activity, RNA polymerase II-specific	1386; 152815; 1810; 2016; 2103; 170302; 2626; 2971; 3196; 3221; 4088; 4488; 4602; 4778; 4780; 4783; 4841; 5075; 5453; 22797; 6018; 6601; 6656; 6659; 6926; 6932; 8202; 8242; 8403; 9572; 140685; 9658; 10265; 79191; 80152; 100125288; 84627; 84969; 85416; 23462; 57167; 153572; 57473; 100131390; 58158; 26036; 27324; 403341; 3170; 391723	ENSG00000124151; ENSG00000115297; ENSG00000176842; ENSG00000198353; ENSG00000117505; ENSG00000139800; ENSG00000101493; ENSG00000124191; ENSG00000225614; ENSG00000165030; ENSG00000217236; ENSG00000136574; ENSG00000125813; ENSG00000118513; ENSG00000112200; ENSG00000126012; ENSG00000135638; ENSG00000168875; ENSG00000220201; ENSG00000102901; ENSG00000124766; ENSG00000101115; ENSG00000182968; ENSG00000123307; ENSG00000135111; ENSG00000196700; ENSG00000174796; ENSG00000164683; ENSG00000185668; ENSG00000170561; ENSG00000177508; ENSG00000081059; ENSG00000125798; ENSG00000117000; ENSG00000115966; ENSG00000130584; ENSG00000004848; ENSG00000119715; ENSG00000126368; ENSG00000187821; ENSG00000177125; ENSG00000147140; ENSG00000122034; ENSG00000103460; ENSG00000105967; ENSG00000123405; ENSG00000116044; ENSG00000120149; ENSG00000166949; ENSG00000139613	1646	330
0.000423945322658	0.101091502288	GO:2000736	b	5	regulation of stem cell differentiation	182; 2103; 2626; 4602; 4780; 51441; 221662; 56339	ENSG00000165819; ENSG00000118513; ENSG00000136574; ENSG00000198492; ENSG00000116044; ENSG00000112183; ENSG00000101384; ENSG00000119715	70	22
0.000733036095063	0.101091502288	GO:0003289	b	5	atrial septum primum morphogenesis	90; 2626; 6659	ENSG00000136574; ENSG00000124766; ENSG00000115170	5	3
0.000733036095063	0.101091502288	GO:0003284	b	5	septum primum development	90; 2626; 6659	ENSG00000136574; ENSG00000124766; ENSG00000115170	6	3
0.000769164943143	0.101091502288	GO:0010556	b	5	regulation of macromolecule biosynthetic process	90; 182; 1147; 1386; 1634; 1653; 152815; 1810; 2016; 2103; 2626; 2957; 2971; 3006; 3050; 3082; 3196; 3221; 4088; 4294; 4361; 4488; 4602; 4778; 4780; 4783; 4841; 5075; 5138; 5453; 22797; 5828; 6018; 170302; 6601; 6656; 6659; 6926; 6932; 7043; 7110; 7298; 7320; 7756; 8079; 8178; 8202; 8242; 8318; 8403; 8554; 8692; 8887; 9270; 9326; 9572; 140685; 9658; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 142891; 79191; 51441; 80152; 113251; 57106; 23013; 100125288; 84627; 221662; 84969; 85416; 54360; 54386; 54550; 55239; 55646; 22904; 23135; 23462; 56339; 23636; 57167; 153572; 57473; 57690; 100131390; 58158; 25825; 26036; 27324; 27336; 403341; 83879; 3170; 391723	ENSG00000117505; ENSG00000123307; ENSG00000225614; ENSG00000136574; ENSG00000198492; ENSG00000105967; ENSG00000168875; ENSG00000078687; ENSG00000019991; ENSG00000102901; ENSG00000130758; ENSG00000196700; ENSG00000182968; ENSG00000004848; ENSG00000164683; ENSG00000119715; ENSG00000089693; ENSG00000101384; ENSG00000115297; ENSG00000101493; ENSG00000124191; ENSG00000090971; ENSG00000105993; ENSG00000165030; ENSG00000170891; ENSG00000164751; ENSG00000116288; ENSG00000010244; ENSG00000220201; ENSG00000176890; ENSG00000135111; ENSG00000065526; ENSG00000185668; ENSG00000130656; ENSG00000117000; ENSG00000161813; ENSG00000108557; ENSG00000064932; ENSG00000144747; ENSG00000175602; ENSG00000132510; ENSG00000186642; ENSG00000081059; ENSG00000156671; ENSG00000116044; ENSG00000102241; ENSG00000011465; ENSG00000198353; ENSG00000182240; ENSG00000079134; ENSG00000170561; ENSG00000145220; ENSG00000115170; ENSG00000126012; ENSG00000135638; ENSG00000187837; ENSG00000068001; ENSG00000079785; ENSG00000273611; ENSG00000144354; ENSG00000087263; ENSG00000123297; ENSG00000112183; ENSG00000119048; ENSG00000187821; ENSG00000177125; ENSG00000103460; ENSG00000093009; ENSG00000217236; ENSG00000120149; ENSG00000166949; ENSG00000103154; ENSG00000119699; ENSG00000124151; ENSG00000139800; ENSG00000176842; ENSG00000119185; ENSG00000033800; ENSG00000165819; ENSG00000105656; ENSG00000112200; ENSG00000147140; ENSG00000020922; ENSG00000125813; ENSG00000118513; ENSG00000124766; ENSG00000101115; ENSG00000106052; ENSG00000174796; ENSG00000141002; ENSG00000177508; ENSG00000123405; ENSG00000125798; ENSG00000115966; ENSG00000165417; ENSG00000130584; ENSG00000213024; ENSG00000126368; ENSG00000166848; ENSG00000159210; ENSG00000122034; ENSG00000213341; ENSG00000139613	4031	866
0.000961291771219	0.101091502288	GO:0051252	b	5	regulation of RNA metabolic process	90; 182; 1147; 1386; 1634; 1653; 152815; 1810; 2016; 2103; 2626; 2957; 2971; 3006; 3050; 3082; 3196; 3221; 4088; 4294; 4488; 4602; 4778; 4780; 4783; 4841; 5075; 5138; 5453; 22797; 5828; 6018; 170302; 6601; 6656; 6659; 6926; 6932; 7043; 7110; 7298; 7320; 7756; 8079; 8178; 8202; 8242; 8318; 8403; 8554; 8692; 8887; 9270; 9326; 9572; 140685; 9658; 9984; 22980; 10049; 10102; 10265; 11267; 10743; 11007; 11315; 79191; 51441; 80152; 57106; 23013; 100125288; 84627; 221662; 84969; 85416; 54360; 54386; 55646; 22904; 23135; 23462; 56339; 23636; 57167; 153572; 57473; 57690; 100131390; 58158; 26036; 27324; 27336; 403341; 83879; 3170; 391723	ENSG00000117505; ENSG00000123307; ENSG00000225614; ENSG00000136574; ENSG00000198492; ENSG00000105967; ENSG00000168875; ENSG00000078687; ENSG00000019991; ENSG00000102901; ENSG00000130758; ENSG00000196700; ENSG00000182968; ENSG00000004848; ENSG00000164683; ENSG00000119715; ENSG00000089693; ENSG00000101384; ENSG00000115297; ENSG00000101493; ENSG00000124191; ENSG00000090971; ENSG00000105993; ENSG00000165030; ENSG00000170891; ENSG00000164751; ENSG00000116288; ENSG00000010244; ENSG00000220201; ENSG00000176890; ENSG00000135111; ENSG00000065526; ENSG00000185668; ENSG00000130656; ENSG00000117000; ENSG00000108557; ENSG00000064932; ENSG00000144747; ENSG00000175602; ENSG00000132510; ENSG00000186642; ENSG00000081059; ENSG00000116044; ENSG00000102241; ENSG00000011465; ENSG00000198353; ENSG00000079134; ENSG00000170561; ENSG00000145220; ENSG00000115170; ENSG00000126012; ENSG00000135638; ENSG00000187837; ENSG00000068001; ENSG00000079785; ENSG00000273611; ENSG00000144354; ENSG00000123297; ENSG00000112183; ENSG00000119048; ENSG00000187821; ENSG00000177125; ENSG00000103460; ENSG00000093009; ENSG00000120149; ENSG00000166949; ENSG00000119699; ENSG00000124151; ENSG00000139800; ENSG00000176842; ENSG00000119185; ENSG00000033800; ENSG00000165819; ENSG00000105656; ENSG00000112200; ENSG00000147140; ENSG00000217236; ENSG00000125813; ENSG00000118513; ENSG00000124766; ENSG00000101115; ENSG00000106052; ENSG00000174796; ENSG00000141002; ENSG00000177508; ENSG00000123405; ENSG00000125798; ENSG00000115966; ENSG00000165417; ENSG00000130584; ENSG00000213024; ENSG00000126368; ENSG00000166848; ENSG00000159210; ENSG00000122034; ENSG00000213341; ENSG00000139613	3795	811
0.00100910208162	0.349653871281	GO:0006749	b	4	glutathione metabolic process	2686; 2953; 4780; 728226; 11315	ENSG00000274252; ENSG00000116288; ENSG00000116044; ENSG00000131067; ENSG00000099984	54	10
