Control file: .bsrep81.control.txt

List of free parameters:   neu_theta_1   neu_e_1   sel_theta_1   sel_gamma_1   sel_e_1   sel_theta_2   sel_gamma_2   sel_e_2   sel_theta_3   sel_gamma_3   sel_e_3   r_2   r_3   r_4   r_5   r_6   r_7   r_8   r_9   r_10   r_11   r_12   r_13   r_14   r_15   r_16   r_17   r_18   r_19   r_20   r_21   r_22   r_23   r_24   r_25   r_26   r_27   r_28   r_29   r_30   r_31   r_32   r_33   r_34   r_35   r_36   r_37   r_38   r_39   r_40   r_41   r_42   r_43   r_44   r_45   r_46   r_47   r_48   r_49

seed = 333414

run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL
10	20	3	0.000910153312310404	0	0.000740722526733601	0.000453835130782045	-5.05150441995422	1.00016202057174e-05	0.000104835733267778	1.93573437467196	9.69372127352552e-05	0.00258774336683667	-351.142713902778	1.11573403584342e-05	0.133196930478196	0.578107109818248	0.827123705310591	1.03715251179876	1.66259699543865	1.32288882073185	1.42978106438986	2.34846036679489	1.34311584551199	1.34587622919283	1.82576693203144	1.25784932547537	1.59292589786869	0.96847492583051	1.08651644210037	1.64069469476177	1.03391184670788	1.21994836453074	1.66835639220008	1.23457481686528	1.26165492415175	1.81504964156704	1.24437963306882	2.00806112049935	1.37776878318946	1.53083123045164	2.00471058258011	1.42376421017228	1.67920312318493	2.43031760152429	1.70355788368874	1.72008182073813	2.69131025396101	1.73692953136866	2.03369113485724	3.23401805542134	2.50978255643133	4.32425890929064	3.06431098040581	3.50786839971345	5.76684196925145	3.86464755450627	3.65710321044076	5.10936958518133	3.04713734548958	3.01069123005957	4.24865329000017	2.24140667674074	478991.259225711
5	29	3	0.000945890154678429	0	0.0356384812884908	0.000462477038012315	-5.01691423893661	0.00531223059104628	0.000107551404302846	2.05586565115628	0.059721474708295	0.00188180650176836	-244.433605643	9.98923807981211e-05	0.125320560643883	0.566897983384074	0.81511170208378	1.01506594841538	1.64198932312601	1.29854692002309	1.38850858721675	2.31658883926156	1.3137597395333	1.2993970725985	1.79485549901067	1.21429444613318	1.56224909390075	0.939666124925579	1.03770486246827	1.60706546861568	0.997050153867275	1.16104635156735	1.62517054829797	1.19513231685402	1.19981350963589	1.7654794048403	1.19567214013916	1.93088342787145	1.32755531042	1.44877077975589	1.9456705225778	1.35889488478562	1.58379845927758	2.35738162768748	1.63394247585564	1.59924953044357	2.60492510383413	1.65304246327851	1.88085754035292	3.10085824310138	2.29388804010286	4.14758191709229	2.86385586962052	3.11040805107219	5.48747492003356	3.56345383556491	3.20636449387916	4.76122960505253	2.69612298189205	2.68033067697849	4.12257586101798	0.468050238581951	478991.143180567
7	11	3	0.000938953848405688	0	0.0297238408317548	0.00316941912331765	-445.770784349354	9.51928450605966e-05	0.000105018767194378	2.15112067723412	0.066291167944904	0.000464530842302991	-5.03905861474535	0.000330158043727029	0.12893916113755	0.572195223523692	0.8176221233832	1.01726623578573	1.64603001959555	1.30165036021261	1.39241720013678	2.3254095848876	1.31935596680446	1.30495023031256	1.80288464209843	1.22042845838689	1.57059961213603	0.944832161478477	1.04552841996864	1.61747552881051	1.00463287503666	1.16897347400524	1.63655323109138	1.2047847478044	1.20925546925647	1.77911277508761	1.2043034180421	1.94754997857652	1.33944601884163	1.46323397031512	1.96278857484488	1.37092561363072	1.60072707878438	2.37834838550883	1.64806950488373	1.61682615357828	2.62460890516266	1.66881859868787	1.9043724701367	3.12882385431988	2.32740256703614	4.18679163253375	2.89450914155259	3.16908176050352	5.5441583850339	3.6107249338483	3.27523168938503	4.82456692363728	2.75438270498442	2.73290202935393	4.14556879049533	0.784054612803765	478990.88380506
2	25	3	0.000948248385509722	0	0.0393861575896857	0.00046043919334518	-4.52186496540851	0.00637903771031017	0.00127935797511698	-140.513654483358	2.62195205786853e-07	8.92845033251891e-05	2.67588056085193	0.0771485989728378	0.121069478757204	0.564247179746686	0.820030679630595	1.02161429512182	1.65364213746935	1.30365853868952	1.38816936739711	2.32109418486163	1.31194368129032	1.29306602281706	1.7905622054117	1.2066698167813	1.55691074338842	0.934159565534974	1.02931085828422	1.60133180082315	0.991318645216334	1.15172802177118	1.61916356733378	1.1905728855887	1.19217023286315	1.76245820703248	1.19173440874469	1.92796836948748	1.32595343109133	1.44416219974199	1.94830873093049	1.35800720638695	1.58128602156427	2.36333293263581	1.63593951650302	1.59413377374448	2.60985231811963	1.65372392360991	1.87409549599252	3.10337609748793	2.28159535040721	4.14961993647776	2.85335708340508	3.07565935314211	5.47360563008016	3.53306095691826	3.15411654290959	4.71875360543004	2.65199145552531	2.63550808352342	4.09243160505133	0.277516423534674	478990.834374752
1	18	3	0.000923500128991287	0	0.0134466811530474	0.00399015948005706	-603.361133245264	4.63870478402795e-06	0.00013680615251622	1.23518051512009	0.00381113335559236	0.000448270968949452	-5.80139666985541	0.00686326331492797	0.132829806891685	0.570700860271903	0.816152895062254	1.02442556215426	1.64913684944789	1.31297202215355	1.41885451895058	2.33963500200241	1.33635649456643	1.33758961696226	1.8204548127464	1.24923631747521	1.5868980481972	0.962459130801669	1.07455126031594	1.63052143433147	1.02276329057677	1.20371722010146	1.65136576839036	1.2183719193612	1.24054994564647	1.78989309820018	1.22318646077674	1.97128270583833	1.35156792676158	1.49574874614091	1.96687737522825	1.39172311469577	1.63602433830773	2.3804741711151	1.66730821475522	1.66919766994535	2.6384149361561	1.69417501806327	1.97019634792657	3.16405268951933	2.42637929087524	4.23453732845572	2.98596650126396	3.36905326560322	5.65291195414365	3.76031852486516	3.51054100073584	4.99790917827902	2.93873605255581	2.91173672608522	4.23143398256385	1.60567497572943	478990.63553456
3	11	3	0.00093250883259948	0	0.0231855455292807	0.000109476263727141	1.97581646697797	0.0491336961033695	0.000464039247603162	-5.18196554299231	0.000341110404562783	0.0049188566057442	-729.563331946425	0	0.131743655142851	0.572593336405239	0.81696754740175	1.01884539109412	1.6461982525978	1.30494072819014	1.39985343437173	2.32906790638889	1.32450479867502	1.31504763039425	1.80885396365355	1.23025934549047	1.57697966448278	0.951246283784048	1.05624188824981	1.62430076791306	1.01205854389511	1.18270917134971	1.64480098597824	1.21149598902275	1.22168807139922	1.78805916909908	1.21410181310695	1.96081935427745	1.34826754747623	1.47863845473168	1.97144205132841	1.38231014663409	1.61783482525831	2.38781826579748	1.65877845436208	1.63960218694952	2.63694639512982	1.68263801888628	1.93145575179137	3.14919057538871	2.36727047688373	4.21453672779672	2.93116420202091	3.2445461656267	5.5919367951836	3.66754310737195	3.36210594286527	4.89009919840897	2.82357662428099	2.79878137240067	4.17151148208206	1.11815028169683	478990.573838172
9	21	3	0.000917815160797465	0	0.00743785609481872	0.000125742434646683	1.46710615248579	0.00935734699923337	0.00045382580489378	-5.60004537392145	0.0014617935926028	0.00626348527553203	-965.55783970363	2.4283681728976e-06	0.134681521424847	0.57301013287913	0.818137596844373	1.02645080440265	1.65169979342061	1.31510479233043	1.42086226228179	2.34349548882852	1.33938564306799	1.34047105248156	1.82475390716501	1.2535917040992	1.59176550909571	0.965924854767339	1.08039565558384	1.63795290690875	1.02884993472845	1.21124043716768	1.66074569646855	1.22726567873656	1.24938190650971	1.8032298476531	1.2328213374417	1.98812332764772	1.36429942906301	1.50995551318601	1.98515951475242	1.40518536971003	1.65322318079147	2.40309389548476	1.68197236075862	1.68789143498338	2.66005494004102	1.71182909467669	1.99450522559782	3.19369813406711	2.45906157698911	4.27291228546016	3.01650581684788	3.42432442434792	5.70503111396802	3.80437674000827	3.57267659048553	5.04951332410014	2.98884165108036	2.95853265939854	4.24629742008632	1.90864414783264	478990.503222019
6	20	3	0.000933377116254474	0	0.0245509148399434	0.000105911108798489	2.09538500337575	0.0552135253822441	0.000465949903948934	-5.10704953500835	2.82663041156761e-06	0.00658903590231867	-988.662454271602	1.1821818142197e-05	0.132421388779123	0.573479105028098	0.817457590378281	1.01851488065967	1.646181014796	1.30428677899193	1.39801185717089	2.32891613213397	1.32368478777615	1.3125943956291	1.80786772333924	1.2282934538417	1.57631298489794	0.950471538095104	1.05410946967401	1.62415118538918	1.01155093425094	1.17976631114756	1.64472382156092	1.21166081810557	1.22044901324673	1.78798953668655	1.21331933486365	1.96077627965165	1.34817542595758	1.47696990762795	1.97305163036364	1.38187132188461	1.61606474347038	2.39008098712479	1.65878272568083	1.63622487047915	2.63801880289592	1.68239488637323	1.92910459074827	3.14966688285277	2.36069504398819	4.21244844405265	2.92467996972117	3.23019311861044	5.58498010159003	3.65644720566364	3.3440712338372	4.87553440404797	2.80904677701018	2.78301428823058	4.16422121937844	1.04935984259266	478990.356393457
4	18	3	0.000936339712497698	0	0.0274911411119643	0.000120635472877332	1.69013955270277	0.0470252177972703	0.0063582271853575	-975.56023472022	6.71466376314678e-05	0.000461568021962686	-5.43721773017847	0.00237551381833364	0.131771112384807	0.570426605345296	0.814147615066436	1.01626438995441	1.64380802417312	1.30346210143847	1.39877541223297	2.32937437808326	1.32472216981394	1.31441555017911	1.80986406985396	1.22953482303098	1.57709026668608	0.950898730350321	1.05401340233877	1.62270078748597	1.01009543101667	1.17885967556115	1.64100152993303	1.2084842815357	1.21679876795586	1.78146499270823	1.20865892443868	1.95072995088094	1.34007757824418	1.46779249067059	1.95979152146625	1.37266323411807	1.60362172400235	2.37204196628941	1.64777200891198	1.62296526050168	2.62103380047896	1.66925988407258	1.91173423539493	3.12786596720856	2.33967482664318	4.18533670738731	2.90673225654465	3.1990411836198	5.55653184495168	3.63612080726649	3.31470879265993	4.8572252094798	2.78969350232915	2.76832465185879	4.17246615427556	0.892556491276988	478990.301380517
8	14	3	0.000949544856854016	0	0.044182464641739	0.00664188665519998	-712.485315791577	1.82959330325305e-06	0.000414467007607977	-2.3145935215741	5.41678021852121e-06	2.26424046877892e-05	25.2402945067944	0.499999976549828	0.114081621579208	0.617766466773048	0.870163540239617	1.02944435820024	1.71048726817097	1.30950972749485	1.3358688842999	2.33026832653056	1.28711862000721	1.22373572305369	1.75267878755513	1.1406458650416	1.50611721144903	0.887616602266047	0.964859918512769	1.54215481129624	0.940671043871874	1.07324829742786	1.55170360339336	1.13978371142119	1.12432547879185	1.7041737346301	1.143793453957	1.86528410626951	1.29419761643056	1.40106494183696	1.93321116474971	1.3384486807089	1.56528439819325	2.3904882827407	1.64600610386931	1.59280478445655	2.66724873530962	1.70006310352735	1.91415848508056	3.22914592044119	2.34292049056983	4.35593905597115	2.94872201217564	3.15118125694067	5.76587397947007	3.63879919677477	3.17263303895739	4.81183085764735	2.59362166791044	2.50634761605523	3.84881837453974	0.0200533948782285	478970.219791724
