029611	NORv12scf1	3127	4049	-	533	660	0.80757575757576
029612	NORv12scf1	8042	8964	-	19	660	0.028787878787879
029618	NORv12scf1	10125	12422	+	0	489	0
029621	NORv12scf1	26004	26357	+	21	354	0.059322033898305
000001	NORv12scf1	26929	28494	+	1068	642	1.6635514018692
029620	NORv12scf1	113918	114220	-	837	303	2.7623762376238
029624	NORv12scf1	183388	183477	+	0	90	0
029619	NORv12scf1	291726	292145	-	6129	420	14.592857142857
029600	NORv12scf1	518783	743515	+	13045	3258	4.0039901780233
029613	NORv12scf1	536870	537175	-	146	306	0.47712418300654
029601	NORv12scf1	790153	823196	+	3516	1020	3.4470588235294
029614	NORv12scf1	823114	871286	-	9242	3006	3.0745176314039
029602	NORv12scf1	875234	895332	+	7514	1026	7.3235867446394
029603	NORv12scf1	938203	938556	+	1311	354	3.7033898305085
029604	NORv12scf1	1091165	1169939	+	2516	855	2.9426900584795
029605	NORv12scf1	1187641	1215959	+	3379	987	3.4235055724417
029615	NORv12scf1	1217513	1231784	-	6252	1359	4.6004415011038
029606	NORv12scf1	1233579	1235242	+	2911	732	3.9767759562842
029616	NORv12scf1	1238088	1267548	-	18894	4059	4.6548410938655
029607	NORv12scf1	1295707	1329916	+	14003	3771	3.7133386369663
029617	NORv12scf1	1358627	1369761	-	7840	1959	4.0020418580909
031592	NORv12scf1	1379516	1407159	-	4154	795	5.2251572327044
031591	NORv12scf1	1420911	1455145	-	10255	2211	4.6381727725011
029622	NORv12scf1	1465474	1465693	-	0	171	0
029608	NORv12scf1	1470186	1478459	+	3130	846	3.6997635933806
029609	NORv12scf1	1483458	1520217	+	2949	915	3.2229508196721
031593	NORv12scf1	1526716	1527828	-	4956	1113	4.4528301886792
000002	NORv12scf1	1539732	1549580	-	4332	1497	2.8937875751503
029610	NORv12scf1	1551459	1581082	+	12323	2283	5.3977222952256
029623	NORv12scf1	1586275	1586565	+	1385	291	4.7594501718213
020158	NORv12scf2	83	17484	+	218	402	0.54228855721393
019212	NORv12scf4	333	331771	-	9124	2280	4.0017543859649
019214	NORv12scf4	359259	359777	+	0	519	0
019213	NORv12scf4	437925	439497	-	0	1449	0
019215	NORv12scf4	461822	462070	-	604	249	2.425702811245
027382	NORv12scf7	1001	9437	+	6286	1419	4.4298801973221
002129	NORv12scf7	10801	13348	-	3840	1062	3.6158192090395
027385	NORv12scf7	18022	60332	-	20027	4554	4.3976723759332
002130	NORv12scf7	65794	85212	-	4510	1110	4.0630630630631
002131	NORv12scf7	85408	106779	-	12394	2817	4.3997160099397
027387	NORv12scf7	130735	130863	-	798	129	6.1860465116279
027383	NORv12scf7	151093	232665	+	8625	2487	3.4680337756333
027386	NORv12scf7	311216	311383	+	565	168	3.3630952380952
027384	NORv12scf7	418377	421392	+	2688	1092	2.4615384615385
002132	NORv12scf7	450387	670097	-	2558	1869	1.3686463349385
023266	NORv12scf8	2327	2681	-	573	348	1.6465517241379
023268	NORv12scf8	3515	3697	+	31	183	0.16939890710383
023267	NORv12scf8	3991	4285	-	245	201	1.2189054726368
016552	NORv12scf9	4161	4715	+	0	555	0
016551	NORv12scf9	7770	8126	+	0	150	0
030809	NORv12scf10	4695	53794	+	16872	5064	3.3317535545024
030808	NORv12scf10	59632	67830	+	4396	2226	1.9748427672956
016501	NORv12scf10	83435	95572	+	4049	873	4.6380297823597
016502	NORv12scf10	97303	113757	+	4547	2145	2.1198135198135
016503	NORv12scf10	124667	137082	+	4770	1065	4.4788732394366
000003	NORv12scf10	152311	235293	+	8504	2046	4.1564027370479
016510	NORv12scf10	240712	244403	-	3008	795	3.7836477987421
016504	NORv12scf10	273497	313835	+	5743	1407	4.0817341862118
016511	NORv12scf10	315140	320709	-	3281	576	5.6961805555556
016505	NORv12scf10	324346	329919	+	7486	1749	4.2801600914808
016506	NORv12scf10	333370	336299	+	3549	594	5.9747474747475
016507	NORv12scf10	359236	375618	+	3679	1173	3.1364023870418
016508	NORv12scf10	388472	392362	+	6056	1905	3.1790026246719
030810	NORv12scf10	393549	402267	-	8856	2178	4.0661157024793
030811	NORv12scf10	405393	411544	-	2012	675	2.9807407407407
016509	NORv12scf10	423300	426635	+	3508	828	4.2367149758454
016517	NORv12scf10	428377	428478	+	0	102	0
016516	NORv12scf10	460935	461246	-	1769	312	5.6698717948718
016512	NORv12scf10	461831	549529	-	8742	1827	4.7848932676519
016514	NORv12scf10	629371	629866	+	317	426	0.74413145539906
016515	NORv12scf10	703822	704217	-	0	396	0
016513	NORv12scf10	712225	750260	-	968	255	3.7960784313725
025374	NORv12scf12	36614	66082	+	6716	1524	4.4068241469816
027968	NORv12scf13	118	21170	+	55171	3348	16.478793309438
031518	NORv12scf13	78110	102583	+	66855	9408	7.1061862244898
031519	NORv12scf13	126084	127739	+	7110	1656	4.2934782608696
027969	NORv12scf13	129713	130432	+	1186	720	1.6472222222222
027978	NORv12scf13	130889	146688	-	4776	4578	1.043250327654
027970	NORv12scf13	147537	153438	+	2456	888	2.7657657657658
027993	NORv12scf13	153572	153919	-	0	348	0
027979	NORv12scf13	155386	162176	-	939	480	1.95625
027971	NORv12scf13	165259	167826	+	299	1260	0.23730158730159
027980	NORv12scf13	167833	169295	-	1262	1065	1.1849765258216
027972	NORv12scf13	182043	182549	+	2484	507	4.8994082840237
027981	NORv12scf13	182553	192025	-	3575	1065	3.3568075117371
031520	NORv12scf13	197680	217336	-	7984	1701	4.6937095825985
000024	NORv12scf13	233062	255662	-	14465	3267	4.4276094276094
027982	NORv12scf13	267632	279244	-	2616	507	5.1597633136095
027973	NORv12scf13	280026	286407	+	4288	810	5.2938271604938
027983	NORv12scf13	291143	293881	-	3618	621	5.8260869565217
027994	NORv12scf13	317231	317533	+	702	303	2.3168316831683
027974	NORv12scf13	386665	387227	+	39	396	0.098484848484848
027975	NORv12scf13	387655	388428	+	0	774	0
000025	NORv12scf13	388430	390812	+	10	1122	0.0089126559714795
027984	NORv12scf13	422240	430677	-	5793	1281	4.5222482435597
027991	NORv12scf13	432690	433083	+	782	360	2.1722222222222
027985	NORv12scf13	434346	435119	-	3524	774	4.5529715762274
027976	NORv12scf13	510027	544148	+	2069	603	3.4311774461028
027986	NORv12scf13	546852	552071	-	3957	1329	2.9774266365688
027992	NORv12scf13	568241	568597	+	745	357	2.0868347338936
027987	NORv12scf13	570442	578560	-	899	513	1.7524366471735
027988	NORv12scf13	600264	608820	-	4387	1077	4.0733519034355
027989	NORv12scf13	610072	638691	-	15526	3615	4.2948824343015
027977	NORv12scf13	645575	721699	+	4339	1065	4.0741784037559
027990	NORv12scf13	678912	679640	-	3713	729	5.0932784636488
000026	NORv12scf13	699427	741788	-	22833	5328	4.285472972973
028019	NORv12scf13	789989	790252	-	2270	264	8.5984848484848
031524	NORv12scf13	805363	837938	-	17990	4083	4.4060739652217
031523	NORv12scf13	840205	868342	-	12748	2928	4.353825136612
028008	NORv12scf13	892104	902791	-	4719	1134	4.1613756613757
031522	NORv12scf13	904074	911191	+	3617	1377	2.6267247639797
031521	NORv12scf13	915694	963515	+	11146	2658	4.1933784800602
027995	NORv12scf13	978698	980627	+	5608	1248	4.4935897435897
027996	NORv12scf13	995971	996370	+	1039	336	3.0922619047619
028009	NORv12scf13	1097196	1100707	-	4310	1092	3.9468864468864
027997	NORv12scf13	1143264	1147479	+	4771	822	5.8041362530414
027998	NORv12scf13	1175774	1177344	+	2544	1059	2.4022662889518
027999	NORv12scf13	1178604	1183362	+	1500	1062	1.4124293785311
028010	NORv12scf13	1241797	1277882	-	9144	2163	4.2274618585298
028000	NORv12scf13	1351966	1468652	+	27344	6141	4.4526950008142
028011	NORv12scf13	1470743	1472422	-	5959	1680	3.5470238095238
028001	NORv12scf13	1492062	1494790	+	4874	1038	4.6955684007707
028002	NORv12scf13	1495113	1500892	+	5773	1488	3.8797043010753
028003	NORv12scf13	1502325	1510156	+	3549	1014	3.5
028012	NORv12scf13	1510469	1511335	-	1962	801	2.4494382022472
000027	NORv12scf13	1521474	1522262	-	2564	789	3.2496831432193
028013	NORv12scf13	1523411	1530410	-	3585	906	3.9569536423841
028014	NORv12scf13	1531708	1540588	-	7642	1875	4.0757333333333
028015	NORv12scf13	1541723	1544138	-	8342	1878	4.4419595314164
028004	NORv12scf13	1544688	1548329	+	3405	738	4.6138211382114
031526	NORv12scf13	1549244	1552615	-	5972	1386	4.3088023088023
031525	NORv12scf13	1554662	1569779	-	6636	1500	4.424
028016	NORv12scf13	1574455	1576220	-	1746	597	2.9246231155779
028005	NORv12scf13	1577363	1594979	+	9489	2562	3.7037470725995
028018	NORv12scf13	1596403	1596672	-	0	270	0
028006	NORv12scf13	1601232	1606302	+	10934	2331	4.6906906906907
028007	NORv12scf13	1607914	1625699	+	3249	759	4.2806324110672
028020	NORv12scf13	1638575	1638799	-	1236	225	5.4933333333333
028017	NORv12scf13	1659984	1682400	-	5564	1221	4.5569205569206
028021	NORv12scf13	1801364	1816214	+	4086	717	5.6987447698745
028056	NORv12scf13	1812636	1814643	-	1667	1050	1.587619047619
000028	NORv12scf13	1817785	1818857	+	2041	420	4.8595238095238
028022	NORv12scf13	1819316	1825751	+	2344	579	4.0483592400691
028057	NORv12scf13	1826385	1831331	-	5622	1251	4.4940047961631
028023	NORv12scf13	1829734	1841023	+	10396	2040	5.0960784313725
028024	NORv12scf13	1848065	1887990	+	3920	942	4.1613588110403
028058	NORv12scf13	1892052	1893555	-	976	1347	0.72457312546399
028025	NORv12scf13	1905178	1914539	+	3870	918	4.2156862745098
000029	NORv12scf13	1915671	1967494	-	4538	1431	3.1712089447939
000030	NORv12scf13	1977497	2205259	-	29630	6633	4.4670586461631
028059	NORv12scf13	2260501	2262384	-	8498	1884	4.5106157112527
028095	NORv12scf13	2263108	2263482	+	783	375	2.088
028060	NORv12scf13	2264160	2332987	-	11308	4233	2.6713914481455
028061	NORv12scf13	2334945	2337799	-	3492	909	3.8415841584158
028062	NORv12scf13	2344979	2358666	-	4140	1386	2.987012987013
