run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL	sel_theta_prop_1	sel_theta_prop_2	sel_theta_prop_3
1	13	3	0.00342725243710015	0	0	0.00267367076154994	-51.7124844895267	0	0.000751099187276294	-0.0670506465400966	0	2.48248827392459e-06	10.7585968214712	0	0.6312645855432	2.53477917700037	2.39906595959398	3.44176865987637	2.09315612202836	2.00263850722211	2.81188229089863	1.71254179193004	2.40699348397003	1.4189932394102	1.43810348102139	1.98455050630405	1.29751219073874	1.8807084885776	1.23990522282266	1.20581375387409	1.84600570005606	1.15921366333694	1.70887200630622	1.12530711771949	1.16392018084807	1.66030357512671	1.1684272186854	1.6588049686072	1.170307325634	1.17378018354897	1.75198397661268	1.29583361939246	1.91727889314843	1.2215664841569	1.30025975932922	2.06187599597174	1.41178413721587	2.10174634264295	1.41176388021936	1.50582712547437	2.3751202272783	1.6531158271136	2.70005752190346	1.89143070657782	1.99687988516206	3.19449417158537	2.58889094446635	3.88150879436478	3.13826531900152	3.4097449032725	5.49199954694898	5.05722311268666	2262702.17308527	0.780120755800575	0.219154906462568	0.000724337736856365
1	8	3	0.00342743639024423	0	0	0.00267381466063097	-51.7270073028065	0	0.000751010835474865	-0.0675739111376266	0	2.61089413839129e-06	10.5031490016583	0	0.631239931401886	2.53484903475043	2.39913471215305	3.44156845950363	2.09366510771333	2.00217173624295	2.81185402319532	1.71240944030233	2.40653615131949	1.41834113316673	1.4382395347633	1.9848015810129	1.2976330024319	1.88086949217982	1.23971825611383	1.20529372796583	1.84622085081542	1.15953309091846	1.70862468170484	1.1251795340374	1.16378032533137	1.66053946471892	1.16774972787997	1.65823027044163	1.17021884854365	1.17352333520837	1.75180305240659	1.29566163671534	1.916661926872	1.2216244709464	1.29980144848911	2.06268838603592	1.41129599884742	2.10211769450313	1.41132357121786	1.50539957006868	2.37390693789298	1.65307008084593	2.69956422820506	1.89098334247816	1.99634042728864	3.19268349252702	2.58885489758776	3.87998613991467	3.13779376216515	3.40803963903598	5.49368136235102	5.05790257909018	2262702.17307771	0.780120870584689	0.219117366441147	0.000761762974164269
1	12	3	0.00342683497173701	0	0	0.00267348819460388	-51.6921489617125	0	0.000750740223870034	-0.0667677927893864	0	2.60655326308947e-06	10.3496152578485	0	0.63132274769817	2.5347659507882	2.39940134370082	3.44217715197268	2.09404236126218	2.00283294670138	2.81240744127443	1.71332883016313	2.40778027012905	1.41867236626765	1.43849705337207	1.98474041864669	1.29793288778043	1.88153239262478	1.24030234356941	1.20555902254731	1.84674385698314	1.15945241873803	1.70951814961035	1.12571467670179	1.16413222227106	1.66107673875692	1.16804084193447	1.65823545571338	1.17129454507061	1.17405478424925	1.75257924153352	1.29523655624296	1.91764157771805	1.22151831491822	1.30047766195158	2.06231372623983	1.41143072734843	2.10206932104002	1.41217818397998	1.50588816647639	2.37485483079282	1.65229734735203	2.70086399792038	1.89126083618999	1.9961413006585	3.1940470373373	2.58965582769479	3.88098490609257	3.13926490095543	3.40990146174329	5.49199057459144	5.05916926087536	2262702.17302944	0.78016251633172	0.219076853732906	0.000760629935373939
1	9	3	0.00342762935631892	0	0	0.00267398949994808	-51.7262682447978	0	0.000750975960623686	-0.0671995640932009	0	2.66389574715776e-06	10.1251775483471	0	0.631171424219014	2.53493312456464	2.39891886944529	3.44164508437354	2.09326678993342	2.00193395438327	2.81117338232848	1.71269352641495	2.40688802952333	1.41837548157984	1.43797514574555	1.9839675632916	1.29750861041357	1.88104405339849	1.23973433717439	1.20502112263634	1.84579077748118	1.15920130441657	1.70876225887367	1.12507078916325	1.16382813873298	1.66110357452836	1.1677553643915	1.65830995599818	1.17037197948226	1.17356736768708	1.75248561747718	1.29574387681029	1.91686837660577	1.22154183170826	1.30034282539163	2.06236345359171	1.4115854803753	2.10137822866753	1.41123932612258	1.50509554420356	2.37378246952399	1.65298427587437	2.70039728004964	1.89096888437895	1.9949913678951	3.1932836748105	2.58869128249342	3.88035109696694	3.13899307145588	3.40788092000704	5.4911810891407	5.05763182887773	2262702.17252333	0.78012796074888	0.219094856110753	0.000777183140366912
1	11	3	0.00342786542003986	0	0	0.0026744674521376	-51.7160440276795	0	0.00075140637165367	-0.0602898352459082	0	1.99159624859441e-06	11.9847929509751	0	0.631247509348263	2.5345016259052	2.39848183782807	3.44120526540499	2.09314865252459	2.00208481242963	2.81148745640426	1.71244026355847	2.40657973437364	1.4183071417572	1.43828043530589	1.98402618686429	1.29748385746533	1.87994348344739	1.23991829168697	1.20492503609108	1.84513926397132	1.15945386895153	1.7083966339666	1.1249632063139	1.16327649734254	1.66037279806994	1.16774607118799	1.6582418842255	1.1691832137209	1.17326712769511	1.75172951058982	1.29449785565001	1.91684654280256	1.22088316618096	1.29973389122791	2.06222691355094	1.41123767246967	2.10007007022756	1.41125830515555	1.50536550957843	2.37306751634538	1.65197300053611	2.69968531987091	1.89020249070489	1.99635148427661	3.1928846824547	2.58773413063293	3.88060849478754	3.13688222161835	3.40848282067002	5.49069399342126	5.05543590790694	2262702.16638992	0.780213667812693	0.219205330308718	0.000581001878589285
1	11	3	0.00342623262604159	0	0	0.00267192086012671	-51.760505704492	0	0.000750341397341089	-0.0831880897289171	0	3.97036857378976e-06	8.50376426058823	0	0.631413332834523	2.53547922220178	2.39933377880621	3.44229118513309	2.09394897847602	2.00253090226113	2.81227618476031	1.71317159134812	2.40777027363907	1.41861363836475	1.43898647643221	1.98495004819343	1.29852641465581	1.88177341208802	1.24069402191894	1.20593372751512	1.846440845137	1.1604404616245	1.71001279287435	1.12617733423511	1.16511971239407	1.6617634082732	1.16909823161113	1.65923298458994	1.17108813594801	1.17473154658403	1.7532986860437	1.2967023696961	1.91799389319138	1.22262743117296	1.30083459598255	2.06442371302481	1.41275158555613	2.10322360440024	1.41269843585376	1.50607026322629	2.37617628507141	1.65341912221458	2.70210390046738	1.89070191508925	1.99750387118862	3.19424308059131	2.58972069982797	3.88091154145907	3.13829185251182	3.40975062097433	5.49267987713575	5.05943858197676	2262702.16618536	0.779842220816643	0.218998964529731	0.00115881465362637
1	13	3	0.00342830064632908	0	0	0.00267474193498947	-51.7188301384893	0	0.000751569095096722	-0.0613738774152512	0	1.98961624288601e-06	12.2118754620621	0	0.631117369400747	2.53442974923313	2.39836572021976	3.44086111683264	2.0931192675254	2.00236110631737	2.81069494503879	1.71229703441596	2.40646782659583	1.41791671215093	1.43768534772627	1.98422466695553	1.29733899119139	1.88034524896459	1.23964640342008	1.2046470087603	1.84560005773348	1.15916806394315	1.7090372755401	1.12477512747466	1.16286732802236	1.65973170379657	1.16714921804174	1.65772820982224	1.16958783907473	1.172863252112	1.75180071178437	1.29461482354159	1.91617118815601	1.22134985739817	1.29902271973321	2.06200586372943	1.41115062805413	2.10077764157636	1.4115342319615	1.50526311299764	2.37413525782778	1.65192904764012	2.69962046947843	1.89044810918474	1.99594977094449	3.19414337995609	2.58877887708061	3.87943475164758	3.13776520180424	3.40930261660023	5.49078044349812	5.0554062365623	2262702.16442898	0.780194682707744	0.21922496671973	0.000580350572525321
1	21	3	0.00342697103394921	0	0	0.00267424961940339	-51.6577374166006	0	0.000750968440129684	-0.0564511321398786	0	1.75297441613706e-06	12.7678654011375	0	0.631468568845539	2.53510496755288	2.39916143273077	3.44268570657213	2.09410847883315	2.00294429065765	2.81282083981565	1.71347234373782	2.40732364138097	1.4192681545346	1.43884887811581	1.98490119968384	1.29812707189125	1.88084834193023	1.24067298169183	1.20567160180532	1.8461400484994	1.15981584311559	1.70910011071903	1.12504934590016	1.16356679141553	1.66040878725212	1.16840314260888	1.65792717824374	1.16986858631417	1.17369536496344	1.75317897145175	1.29496350924653	1.9168125704425	1.22193952446196	1.29967467815764	2.06301699076976	1.41130705414884	2.10173263699531	1.41157406589258	1.50528657762597	2.37416929152407	1.65340302428163	2.70079919158402	1.89140184066771	1.99629030032042	3.19417875427109	2.58866785843922	3.88290455240956	3.13925048590743	3.40963276401777	5.49568416653091	5.05931548098551	2262702.16263867	0.780353727215957	0.219134749809739	0.00051152297430333
1	21	3	0.00342710987170427	0	0	0.00267438969212971	-51.6571433433606	0	0.000750993604261989	-0.0556123828585365	0	1.72657531257181e-06	13.0447676429461	0	0.631371706772079	2.53505748894034	2.39942718892151	3.44249297815956	2.09388291711873	2.00325288459309	2.81231259565803	1.71317860162448	2.40721735214528	1.41902253979407	1.43831128180688	1.9846943969761	1.29809396045632	1.88061410964335	1.24000637603327	1.20526040831252	1.84578889741919	1.15925235366523	1.70886079561773	1.12501945061399	1.16343332523069	1.66130638017791	1.16818907367004	1.65771787541538	1.16955711930874	1.17344084369066	1.75167965005014	1.29515611612799	1.91682752261243	1.22170164510233	1.29993744624526	2.06228296569689	1.41189321628936	2.10149993583631	1.41213107381683	1.50547935566545	2.37408179391594	1.65264348454587	2.7007629952399	1.89107689198751	1.99660865663715	3.1942007112617	2.59045501135731	3.88155297116136	3.14034671364928	3.4114281914996	5.49422062508516	5.05891479773283	2262702.16242876	0.780362985794722	0.219133214975838	0.000503799229440286
1	13	3	0.00342825207916669	0	0	0.00267494851046297	-51.7032419531243	0	0.000751418959767082	-0.0579625526825339	0	1.88460893663885e-06	12.4612669375259	0	0.63112696845184	2.53438059326229	2.3985282564987	3.44137560645406	2.09324242294843	2.00205151812763	2.81110767077785	1.71219977399693	2.40648852684234	1.41811791359804	1.43757872605518	1.9834359965224	1.29735616521967	1.87984541557651	1.23932239661889	1.20499424888153	1.84546591495757	1.1590763611582	1.70829396823957	1.12454933876981	1.16338833035955	1.65968966522173	1.16749010305274	1.65710482950021	1.16923164236912	1.17293279439777	1.7513642426261	1.29410734597844	1.91570906233887	1.22094748553452	1.30005555035292	2.06082586050077	1.41073376408615	2.1002943065376	1.41121874800959	1.50421570415065	2.37249495671371	1.65177370085864	2.69894289428139	1.88974150456269	1.99528323489529	3.19321488048706	2.58890799161777	3.87933789220896	3.13838319155976	3.40702008211807	5.48839814814484	5.05476177246559	2262702.16198279	0.780265992316753	0.21918427887302	0.000549728810227089
