run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL	sel_theta_prop_1	sel_theta_prop_2	sel_theta_prop_3
1	12	3	0.00137300825289057	0	0.0484885596096722	0.00079295941581097	-22.668011311803	0.00134426530950047	0.000535775951450908	-2.29841302281794	0.0287744834111131	4.42728856286909e-05	6.02778389408266	0.000152776811596216	0.271299469501965	0.778425426041852	0.57188119752911	0.653106526985151	1.13197395501843	0.896651862439691	1.01536296498399	1.66733806523479	0.937837253003633	0.937222203050458	1.26614492564846	0.79395277640224	1.13379238811148	0.666634118838583	0.684677109610711	1.13632006189905	0.706567564446563	0.812742312530087	1.16597987428674	0.772318622703134	0.774957797388299	1.26511017473195	0.836745248578437	1.33414894249663	0.858942511558562	0.912034989707309	1.35773509137032	0.911987402371061	1.0278720076999	1.64635155465974	1.10261936042061	1.07653397526493	1.82457105559798	1.19003514986845	1.22405330051958	2.02998428416276	1.56535718294086	2.81580740635293	2.04792729839227	2.08680887986462	3.74171795153045	2.26876160564999	2.18520943379829	3.20545201941244	1.8384861081338	1.62312535846579	2.81183384020099	0.0207434707096	595199.967224129	0.577534340483072	0.390220488713705	0.0322451708032228
1	14	3	0.00137223934152218	0	0.0485272484600915	0.000792608331421723	-22.6141413847145	0.00145309518342583	0.00053286583509201	-2.33068003551014	0.0288198499558265	4.67651750084413e-05	5.72852133525464	0.00023370696763747	0.271466557051651	0.778871438751837	0.572302970535845	0.653872068769658	1.13316575734634	0.897957969945837	1.01753024510613	1.67009817998551	0.939752262322379	0.93938925086995	1.2688222981426	0.795294766531583	1.13613903227566	0.667610716440999	0.686053257170638	1.13782760531804	0.707703273245311	0.813579550068306	1.16764094722403	0.77345192459399	0.776131015772064	1.26666423595877	0.83762913946914	1.33577342747881	0.859325173352709	0.912491271126857	1.3590874103923	0.912847729914744	1.02818187037922	1.64695758781352	1.1030856967163	1.07662559418386	1.82422941330937	1.18952288866328	1.22414233173425	2.02994268231636	1.56491673904412	2.81461792287499	2.04715152462969	2.08782924645926	3.74161750930666	2.26988251070238	2.18634063209285	3.20714435036891	1.83907152823542	1.62536173964016	2.8170801258955	0.0205057838994564	595199.955054727	0.57760210441315	0.388318436127128	0.0340794594597226
1	28	3	0.00137184988244233	0	0.0485256096189976	0.00079445837462157	-22.5224706797978	0.00185010326717145	0.000532594696890738	-2.29624657481328	0.0283843477284135	4.47968109300272e-05	5.96493888122905	0.000261410437121481	0.271448361821837	0.778803021736066	0.572184803625411	0.653660572758174	1.13322675687433	0.897918504993238	1.01720840291076	1.67012719804853	0.939787658597033	0.939205835048603	1.26877912849014	0.795698133379604	1.13636801788203	0.668007546159261	0.686181403759597	1.13836512942258	0.707718957382427	0.813980277060075	1.16782484334817	0.773427520993694	0.776122715771745	1.26676995399616	0.837344077409049	1.33571049006921	0.859759521355775	0.912824546997715	1.35919406479924	0.913226752730683	1.02880796091958	1.64790222401075	1.10364719601493	1.07739510519691	1.82508628368289	1.19063617411581	1.22524096892685	2.03116420228961	1.56623021579167	2.8164443819246	2.04957141205929	2.08952731633302	3.74441728372747	2.27113839195658	2.18753545006485	3.20788863637948	1.84072907827127	1.62533128963752	2.81341852205959	0.0206405643540821	595199.953798806	0.579114657361182	0.388231032933828	0.0326543097049908
1	12	3	0.00137219166017865	0	0.0485743816835568	0.000800604514471971	-22.4017982308696	0.000365110711007122	0.000534442335248906	-2.16294311038969	0.0298451537583418	3.71448104577681e-05	7.00165345008503	9.35537923289798e-05	0.271317922097237	0.778804341314818	0.572248202676711	0.653657441583273	1.13331018025655	0.898055710248358	1.01671561325966	1.669963423897	0.938945034985646	0.937931390889446	1.2675242913415	0.794145591436705	1.13467443877545	0.666666792803896	0.684493766449058	1.13615250916568	0.706053209248663	0.81186971246945	1.16552246959536	0.771707724308086	0.774146030032289	1.26454654302792	0.836524987248928	1.33346256549643	0.858277974740057	0.911121875609644	1.35862522107598	0.912905068914476	1.02807550830091	1.64838342353572	1.10406721888167	1.07728999430127	1.82762924756669	1.19253655758108	1.22529332859657	2.0357428281832	1.56708380506045	2.8231297950959	2.0518975490653	2.08764389757196	3.74970777863216	2.27124948396005	2.18443752767999	3.20906699644036	1.83680859420365	1.61627187253672	2.80650433068885	0.0200303134824412	595199.952333477	0.583449482827888	0.389480821636336	0.0270696955357769
1	13	3	0.00137149296956524	0	0.0485566768791772	0.000801197951603572	-22.3320142702359	0.000568111868716421	0.000533028971252375	-2.16126337085842	0.0296801718126844	3.72660467092882e-05	6.98387805969318	1.98316448640989e-06	0.271453203930223	0.779032084397545	0.57242939073325	0.653859113760776	1.13404679507574	0.898666747080073	1.01747312291902	1.67126959783403	0.939882817867174	0.938921900720773	1.26863123046884	0.794994891172757	1.13606961881	0.667381493393432	0.685166782340197	1.13742988832844	0.706864530935608	0.812625644139693	1.16675410768396	0.772465935900616	0.774977690388396	1.26556799297729	0.836932737645984	1.33477038809748	0.859178225039676	0.912154686540443	1.35968384708127	0.913479159330602	1.02875144425868	1.65000245747744	1.10432741657216	1.07764135480723	1.82941144560871	1.19304299633508	1.22662973768917	2.03670456897955	1.56783151207863	2.82523605566051	2.05391192318214	2.08863560556724	3.75272044061508	2.27203995254723	2.18633412509701	3.20967527641554	1.83734239797038	1.61889689049219	2.80699306010191	0.0202720552801517	595199.946210349	0.584179408413266	0.388648708437307	0.0271718831494277
1	15	3	0.00137272344966066	0	0.048504582659508	0.000783546946733469	-22.901860947086	0.0018439457221081	0.000534638489997165	-2.47693094847767	0.0284264065050868	5.45380129300238e-05	5.04628733509975	0.000154856497225768	0.27150094612702	0.778687494231115	0.571982835982581	0.653237073860962	1.13186942894799	0.896752339817801	1.0159286861563	1.66772604228686	0.938344156236439	0.938248745738031	1.26735498102526	0.795287551049347	1.13543737072133	0.667878176386931	0.686351289398827	1.13840331292178	0.708186560127726	0.814708930224777	1.16820205089573	0.773800726418706	0.776985960295749	1.26719249872759	0.838196784914452	1.33618456363203	0.859853773109271	0.913238517778399	1.35840363664064	0.913139341650816	1.02854042882689	1.64539770798748	1.10219396253669	1.0762935142243	1.82134800598334	1.18807848642885	1.22295423916038	2.02580584885884	1.56453068066506	2.8097763225793	2.04467945283054	2.08664919380217	3.73546854806055	2.26763317104717	2.18593019508688	3.20596664100517	1.84131040120956	1.62855467678138	2.82045626636242	0.0207260308429806	595199.939846701	0.570797378690635	0.389472832367896	0.0397297889414695
1	14	3	0.00137262886331787	0	0.0485749753273681	0.000803878172614347	-22.3721820363399	0.00158181290676723	0.000533503815546825	-2.12043587861301	0.0285458477248665	3.52468751567004e-05	7.4008423461728	8.21305197229449e-08	0.271309063862201	0.778873272389366	0.572218416594223	0.653643168571717	1.13343362351439	0.897807618360347	1.01659838982019	1.66943559275182	0.938612033765167	0.937519043328982	1.2664815870468	0.793594385872275	1.1334466956585	0.665953802913328	0.683658456230002	1.13497681925219	0.705319223003262	0.811180444483196	1.16371308409561	0.771141276425382	0.773484639031113	1.26318346779074	0.835504377919574	1.33175655024895	0.857916995772357	0.910852223943723	1.35732477432693	0.912643557824127	1.02764739633399	1.64740134133626	1.10309792806116	1.07741729569249	1.82760360633977	1.19245612146211	1.22648987390216	2.03475693539916	1.56830832353331	2.82289437854066	2.05283275342895	2.09094680705015	3.74900900546361	2.27185376995562	2.18560100996048	3.20485552068216	1.83478154409889	1.61566284029457	2.79668419190537	0.0203104447816049	595199.925055503	0.585648600358905	0.388673027213822	0.0256783724272728
1	19	3	0.00137386708806985	0	0.0484460102877752	0.000792622147819364	-22.8147380407621	0.00387298586370002	0.000538209458258409	-2.28909280481806	0.0259517885981066	4.30354819920735e-05	6.31947474371703	0.000479221838007233	0.27136005019492	0.778269484391583	0.571561641447589	0.652402420582589	1.13077563532376	0.895217913623559	1.0139256873372	1.66386645840064	0.935943884709558	0.935449372602112	1.2630680508082	0.792410555826432	1.13153694436134	0.665284211785612	0.683455007315574	1.13404947921823	0.70524852814595	0.811574750335737	1.16374240376427	0.771162906287739	0.774311138794143	1.26334089204755	0.83597900172981	1.33299408966345	0.858333053994941	0.911308031973367	1.35662285236811	0.912344851565572	1.02851527394087	1.64566078414281	1.10240180092379	1.07847304150744	1.82323356728822	1.19067355011601	1.2263860496087	2.03032268031777	1.56856227068766	2.81455833703483	2.04920268163375	2.09375622436405	3.7379324150392	2.26959515083393	2.18815630600295	3.1989871357844	1.83632752684706	1.62379108300792	2.79608499197219	0.0202903547653495	595199.922594534	0.576927822714585	0.391747835676406	0.0313243416090084
1	35	3	0.00137398255269448	0	0.0484419725605792	0.000777337888582898	-23.2007348732844	0.00267650719013194	0.000538927809753533	-2.55365584785644	0.027410681388561	5.77168543580494e-05	4.86158173738311	0.000147792261025399	0.271381340430315	0.778252213334244	0.571278955868756	0.652205235394336	1.12947394074418	0.894709673658322	1.01338471777487	1.66304013216015	0.935919180866762	0.9362244945274	1.26433942355526	0.793562127584687	1.13335128353216	0.666539228430285	0.685329386524283	1.13638921789959	0.707030024323733	0.814310022932585	1.16668958310048	0.773378684032699	0.776528818931268	1.26609581307768	0.837506743749417	1.3351406289178	0.859453782903128	0.912893629075366	1.35734384721172	0.912539669681871	1.0287238464187	1.64394216453763	1.10176673108679	1.07611925885264	1.81953251979226	1.18812086131123	1.22274744138641	2.02422697319024	1.56299106028409	2.80616887598006	2.04320363337032	2.08803969542287	3.73039374661765	2.26703317475386	2.18582967314966	3.20120188862822	1.84012900695805	1.62896792338221	2.81566317648734	0.0200537242924181	595199.921304855	0.56575528347029	0.392237738897525	0.0420069776321849
1	15	3	0.00137341112908546	0	0.0485827077041913	0.00080141898075776	-22.5356932109456	0.000682004678167207	0.000537382833032874	-2.12705726486113	0.0293043301152192	3.4609315294824e-05	7.54213385395311	0	0.271313145925105	0.7788474041063	0.57224742424287	0.653496835825579	1.13245836006715	0.89707178333915	1.0153612304119	1.6673970135029	0.937060476718349	0.935971321786898	1.2643790266823	0.792261937986005	1.13152737170109	0.66483755257436	0.682673983498575	1.13326253345317	0.704663204127114	0.809943469079261	1.16279415763219	0.770190327764035	0.772863301575149	1.26183021382936	0.834909083661556	1.33130658311903	0.857499077401533	0.910324340688846	1.35680787639647	0.912146050301162	1.02716455393661	1.64762681182446	1.1037942966487	1.07737430551916	1.82724155187249	1.19218775186654	1.22599939500156	2.03502139263695	1.56875707657109	2.82331923128681	2.05236253551486	2.08827536458875	3.74832016888819	2.26979009743656	2.18183145620007	3.2027583338308	1.83262258997938	1.6124430808273	2.79511955208608	0.0200317264201063	595199.920649658	0.583524455121765	0.391276014626962	0.025199530251273
