run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL	sel_theta_prop_1	sel_theta_prop_2	sel_theta_prop_3
1	12	3	0.00735649367630598	0	0.0571970483223475	0.00577530724063623	-58.6370148514336	1.2875818434499e-06	0.00144196162050475	-0.436750859836155	2.35263363046156e-05	0.000139224815164996	35.2421988457576	0.499999980362983	1.42409841628167	1.99040613244142	1.21090426234586	1.71992388464673	1.02634475381088	0.980578136565362	1.36864407582718	0.824998816198175	1.15481390747302	0.690192646134466	0.686887602777206	0.978737708007255	0.631591255383387	0.89808810766769	0.603896857584048	0.555603335178576	0.902617098256709	0.550746750255544	0.794980492517188	0.531338252330509	0.53149566658536	0.811672361005768	0.540294270336858	0.779625781807808	0.531077461805606	0.519941080770447	0.860700848628102	0.600317490486342	0.877740369227077	0.549480786775014	0.534765082658173	0.968525817960202	0.594626612465311	0.93862608932085	0.611553186447355	0.551589883494815	1.04123084867865	0.659935794720779	1.05124527126329	0.6997694874745	0.549584517163023	1.19420685384445	0.766069651726387	0.985434379241518	0.690543738531209	0.0200110941983505	0.687299425048297	1.22716244135599	3647817.86471586	0.785062489652852	0.19601207911713	0.0189254312300187
1	17	3	0.00735333510630768	0	0.0570225457842917	0.00577246372709127	-58.5679149216836	5.66807821000825e-07	0.00144131927177673	-0.441169109226563	2.00206748020726e-05	0.000139552107439682	33.4194068208319	0.499999997234051	1.424323199605	1.99074653526706	1.21145382477136	1.71991731152172	1.02655362962041	0.981054172131195	1.36907257017774	0.825419712742295	1.15519913385001	0.690369410391252	0.686959320761098	0.979152767997531	0.631425658223501	0.898272836736877	0.604340947312959	0.556034251838374	0.90319507382573	0.550759025156179	0.795349402596954	0.531743377576054	0.531836621589161	0.812337524839413	0.54055800544054	0.780470074802893	0.531723451345586	0.520293435582952	0.861377375185362	0.60057628326941	0.878822321665439	0.549992062777806	0.535421909572552	0.96904634746992	0.594884155587341	0.939600150038601	0.61224640889874	0.55253337567087	1.04247255312968	0.661136962533538	1.05240029364055	0.700987663316944	0.551297213332448	1.19626455482973	0.767571956458456	0.988969828755553	0.69370476857133	0.0200425042955118	0.69366042457177	1.24656266012471	3647817.8627373	0.785013010237988	0.196008919890019	0.0189780698719924
1	18	3	0.00735423927865121	0	0.0570674230164174	0.00577413287603356	-58.5757451032642	5.4279880292496e-07	0.00144078751812944	-0.436363005101327	8.24618080374595e-06	0.000139318884488217	33.8548383413962	0.49999982191198	1.42409491072062	1.99084495105072	1.21090569677175	1.72126236665532	1.02653797130335	0.980878229243616	1.36919164515055	0.825355351713694	1.15507437369346	0.690362618743711	0.687034947547177	0.979179856363201	0.631587139496699	0.898169240950007	0.604313481338923	0.555757921330857	0.902896807956217	0.550990754034298	0.795400004651	0.531641875049325	0.531787659090393	0.812485626955756	0.540680167760955	0.780384284749846	0.53119866772014	0.519967648080078	0.861099137452285	0.600259903961423	0.87866664889943	0.549676465062674	0.534729401815847	0.96920215479477	0.594873391782016	0.93941478185838	0.611833204198785	0.552057880550023	1.04197889736263	0.660450177501077	1.05221922635214	0.700416692089845	0.551099888363878	1.19580768897281	0.76767209690247	0.987846487705265	0.69361321288416	0.020041543868488	0.693169840608364	1.24137286287634	3647817.86226906	0.785143460424985	0.195912515698521	0.0189440238764938
1	16	3	0.0073545527943388	0	0.0571688119884084	0.00577472927535854	-58.562012448279	3.49530992433955e-07	0.00144031467338047	-0.434865122109172	1.3823511647022e-05	0.00013950884559978	34.4347540590183	0.499999973667077	1.42435103378445	1.99089196485524	1.21152895067925	1.72051529889222	1.02669827618087	0.980986234079445	1.36924228137352	0.825515846912558	1.15504223818109	0.690510856461323	0.687081384238172	0.979170952020427	0.632053918228382	0.898044966646588	0.604113613972157	0.555819554646754	0.902933095003479	0.55075892844898	0.795299508872634	0.531462747894551	0.531368691650728	0.812465504306523	0.540136935239834	0.780370617519535	0.531406552115004	0.519966087573592	0.861155713420512	0.600375726575408	0.877552415958447	0.549520885947687	0.535050027398274	0.968709662970652	0.594899297684667	0.93892174644462	0.611855273822254	0.551671627847732	1.04164340769342	0.660162664432054	1.05142154045929	0.70029662671725	0.549669716918591	1.19458536527144	0.766443846885409	0.986028878998128	0.690570356780062	0.0200685611282181	0.687851884322998	1.23368876071053	3647817.86076317	0.785191083243521	0.195839871390842	0.0189690453656363
1	23	3	0.00735075994321389	0	0.0568568581160532	0.00577130672471212	-58.5029729045456	7.16843891002128e-07	0.00144034120408454	-0.437057202281539	2.33286145683631e-05	0.000139112014417224	32.8594708211419	0.499999999793436	1.42396602795932	1.99081154803133	1.21110968510139	1.72052844074794	1.02702265379691	0.981394484668862	1.36956418911876	0.825677164329729	1.15587121757717	0.690734430734672	0.687482575161715	0.979600066368978	0.631872330242777	0.898725947159907	0.604490058674273	0.556314565037147	0.903194122707573	0.551165308565205	0.79566779424784	0.53188113880549	0.53197291634652	0.812974481250181	0.541003030922295	0.780534635401837	0.531647442438879	0.520474681614963	0.861503255288328	0.600946699552936	0.878917635985005	0.550380007091966	0.535814100384164	0.969491833006724	0.595657217584039	0.940054686387857	0.612613748281939	0.552771678521168	1.04210575420236	0.661563146328387	1.05346691135646	0.701601893034761	0.552265709748047	1.19746423570701	0.769509008766819	0.992529968496702	0.697314961842437	0.0200277357243982	0.702563405176242	1.25845869514887	3647817.84259346	0.785130621771985	0.195944530254214	0.0189248479738003
1	11	3	0.00735977802495165	0	0.05727107151133	0.00577623165153435	-58.7050400840274	4.3070973767545e-08	0.00144426541257388	-0.442004266689007	2.1032245721353e-05	0.000139280960843418	36.1661616426785	0.499999427729821	1.4231826326228	1.9887910163829	1.20926883888294	1.71837203545193	1.02529611034595	0.979725699366702	1.36744651663637	0.824482469082396	1.15317570025855	0.689592720077748	0.686345205385036	0.978267553795404	0.631086762778885	0.897360646704406	0.603518046134436	0.555437932237111	0.902014092067868	0.550231735412527	0.794819638255948	0.531359301925338	0.531173680010443	0.811738635298115	0.539952337108552	0.779275912677375	0.531145842387456	0.519893945261047	0.860437706135864	0.60005033597039	0.877599509494359	0.549273951947293	0.534517210599436	0.968166084338154	0.594657589311823	0.938505749007787	0.611184736802849	0.551704240673155	1.0411355616006	0.660282475409694	1.05164001581609	0.699611129225426	0.549913157276231	1.19413191359206	0.76562324035014	0.984988177577836	0.690343333611285	0.0200470537428123	0.684124597574329	1.21669793227357	3647817.83577606	0.784837753523456	0.19623763212388	0.0189246143526636
1	14	3	0.00735701092983544	0	0.0570678142231678	0.00577324550260997	-58.6760543341579	2.99154759233478e-07	0.00144481894255489	-0.443647286561813	5.28666907399344e-05	0.000138946484670586	35.2842041177745	0.499999997940512	1.42319817227648	1.98899240347437	1.20958685427415	1.7169138675037	1.02560297721974	0.980194685214684	1.3676257129937	0.824685158577005	1.15412271020173	0.689789786962127	0.686573843281091	0.978398387847433	0.631308252644707	0.898105013589332	0.604117985024656	0.555652343867721	0.902512325179809	0.550776026046833	0.795419710639874	0.531283904961078	0.531258939402816	0.812047120858873	0.54019902734836	0.779756536828861	0.531079131774653	0.519947468842101	0.860805152886219	0.600098029530603	0.878074548948528	0.54946860965098	0.535263976885316	0.968432706771188	0.594907901864744	0.939360575890854	0.611754641178633	0.552078218748547	1.04178776062705	0.660869479281546	1.05219713392777	0.700694043987699	0.551742139955905	1.19595250576993	0.7677979371749	0.989811019190643	0.693462778402753	0.020014836580634	0.69209735049409	1.23255593446567	3647817.83481024	0.784727052558436	0.196386678820281	0.0188862686212828
1	11	3	0.00735450004536148	0	0.0573029103378295	0.00577539679726152	-58.5719894712648	3.5925234780354e-07	0.00143932039941624	-0.434734673135842	6.12513291839312e-06	0.000139782848683722	35.0698521484423	0.5	1.42480907922745	1.99134014877547	1.21140021962314	1.72270364030793	1.02705508205883	0.981366198076874	1.36952073187781	0.825823161360996	1.1556357040212	0.690366399752984	0.687119104882248	0.979769866495319	0.631883466796841	0.898462149280285	0.604176889602346	0.556069780865924	0.903069352973939	0.551001829300662	0.795515881075016	0.531782456663541	0.531752163880059	0.812288527017266	0.540203436573465	0.780243620093751	0.531422132734881	0.520054843051574	0.860400979631105	0.60002085482963	0.878044485603811	0.549615235365491	0.534789868092186	0.969126837140377	0.594842533332679	0.939019268164622	0.611917228945883	0.551709338285459	1.04183375270906	0.660371334919719	1.05153975744818	0.69949722103168	0.54905364214759	1.19386373220597	0.765396424707799	0.982556628429271	0.689192630150823	0.0200001858191594	0.682184765561296	1.2237480486141	3647817.82607356	0.78528747863753	0.19570608342358	0.0190064379388894
1	13	3	0.00736084833004119	0	0.0574096288792763	0.00577831250228325	-58.7320387498728	7.16488902234857e-07	0.00144320955709778	-0.437058480685534	2.53991482005889e-06	0.000139326270660166	37.1582719935327	0.499999802886625	1.42358322231119	1.98932769854945	1.20961439890531	1.71870287627571	1.02537325334243	0.979960185058745	1.36741165163543	0.824319562312676	1.15403977336037	0.689379132484727	0.686249567836848	0.977991867090078	0.630898317633758	0.89754359818178	0.603743775945388	0.5552855200774	0.901891951552283	0.550216539708622	0.794554706631984	0.53102125880814	0.531303735495338	0.811530830754439	0.539926629871463	0.7792611532862	0.530579543320689	0.5194415685134	0.860056302492588	0.59927614689246	0.877052517746851	0.548952657971483	0.534348123237522	0.967528514818643	0.593802292510664	0.93777377787486	0.611063561952366	0.550841231282427	1.04006486736811	0.659571753035953	1.04999208240495	0.69883884506185	0.549588607543068	1.19209757830028	0.764065069138026	0.983098148456041	0.687567520699087	0.0200471621279779	0.67781750955196	1.20708735580231	3647817.82268752	0.785006325792738	0.196065656074957	0.0189280181323049
1	25	3	0.00735212784710138	0	0.057152614281543	0.00577377931682496	-58.5247589100226	4.08998053791354e-07	0.00143853190155648	-0.43473215566093	6.14790799731368e-06	0.000139816628719944	33.51306989475	0.499999990565269	1.42495490468705	1.99198939600361	1.21246734304896	1.72305697218333	1.02770659529116	0.981621691053687	1.37007719479142	0.825795514487663	1.15575045494744	0.690671807090446	0.687396607771711	0.979912573042808	0.631872672819492	0.898763734469939	0.604563501878616	0.556512597564314	0.90333224047588	0.551269913830971	0.795758475744135	0.53185858623494	0.532034977062287	0.812784691823003	0.54078406321795	0.780075688453345	0.531560047369806	0.520216675149982	0.861295948736329	0.600414411086853	0.878242422385229	0.549809143997097	0.535339335808576	0.969101607421636	0.594790076065376	0.939149098967528	0.611886395717	0.551682648271174	1.04192674325154	0.660101097417358	1.05183722322771	0.699803002563942	0.549662416227744	1.19491554581838	0.76632487532797	0.985326192054731	0.691200303409904	0.0200457469433103	0.689297373475289	1.23907023548757	3647817.81565018	0.785320853622167	0.195661981330157	0.0190171650476763
