run	imp	exit_code	neu_theta_1	neu_gamma_1	neu_e_1	sel_theta_1	sel_gamma_1	sel_e_1	sel_theta_2	sel_gamma_2	sel_e_2	sel_theta_3	sel_gamma_3	sel_e_3	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	lnL	sel_theta_prop_1	sel_theta_prop_2	sel_theta_prop_3
1	7	3	0.00705395550104945	0	0	0.00029472534519935	-54.4268777265178	0	0.00523298488917181	-54.3097511352595	0	0.00152624526667829	0.015238149876067	0	1.3985280496646	1.93900757910268	1.19167332941463	1.69773979340055	1.0210195033778	0.990240618630779	1.3491301166887	0.825454720316858	1.15859928353959	0.693981708686488	0.705428674904539	0.969267055744523	0.636056782830154	0.908008063596554	0.609875916897007	0.582288415350895	0.896232710965115	0.559487551806766	0.813754292200721	0.546050607981075	0.563350556206107	0.814185007786533	0.556183926122434	0.80573805302453	0.551615541277774	0.565973938303849	0.873978302079483	0.626222856866699	0.923754721954443	0.587384519604288	0.620062569788982	1.00462294180571	0.65653569855	1.04148761840034	0.694557673503048	0.707635376503722	1.15210869759371	0.795913641441256	1.31449443249335	0.920315044148808	0.96645592564793	1.5731557592623	1.22357366937218	1.92051493856736	1.53458274641451	1.63699123418959	2.71360631168298	4.20914784024264	3647708.78584402	0.0417815713687877	0.741851134217288	0.216367294413925
1	9	3	0.00705349242428495	0	0	1.08980915667877e-06	-54.8218224100258	0	0.00552631602326251	-54.3018970888313	0	0.00152608659186576	0.0150651786924117	0	1.39847594305098	1.93916422921407	1.1917430935944	1.69790442871385	1.02082504433125	0.990422657261773	1.34948293599427	0.825359402940116	1.15857383636854	0.693886296127904	0.705133885492753	0.96936353042918	0.636050626049251	0.908288069145048	0.609820472273013	0.58259389499273	0.896148355941419	0.559483220288535	0.813808748647014	0.546372602718005	0.563762670208294	0.814111076982124	0.556099216093908	0.805986853876877	0.551517521991373	0.566358120149492	0.874477683024342	0.626451479884667	0.924037970300359	0.587638652934681	0.620172151308945	1.00407019513678	0.656509295732603	1.04145257222057	0.694938575231804	0.707595602659471	1.1519732958398	0.795829102384808	1.31542252925324	0.921220520527423	0.966612903131781	1.57332647494515	1.22438028505422	1.92067431799323	1.53465072470317	1.63715075963026	2.7144548871969	4.20980334001994	3647708.78562898	0.00015450631986597	0.783486490215199	0.216359003464935
1	15	3	0.00705343542349325	0	0	0.00552725538278057	-54.309336316475	0	0.000103691184649367	-0.0432930446923329	0	0.00142248885606332	0.0190897086139496	0	1.39850714407981	1.93907356190655	1.19161497394711	1.69759510546485	1.02084759801765	0.990462219861722	1.34958266358924	0.825401837142605	1.15842334984194	0.693966640219915	0.705237958940835	0.969352005824239	0.636258796089115	0.90813756847905	0.609841059184391	0.58250596592647	0.895912952976037	0.55970962970461	0.813709120146728	0.546122715063635	0.563523458246684	0.813888980912198	0.555973001798156	0.806048287940647	0.55136590545424	0.566175779971842	0.873885923596901	0.62646760458452	0.923622968265005	0.587584395433714	0.620063411209993	1.00417223144078	0.656741060767902	1.04133600814725	0.694607487573081	0.707612793130664	1.15247245672144	0.796140837091623	1.3154617061512	0.920890789415419	0.965816968023013	1.57369351968453	1.22417663665525	1.92178764068953	1.53453803282775	1.6370341129422	2.71475450121541	4.21055812264545	3647708.78561056	0.783625999377643	0.0147008058376769	0.20167319478468
1	10	3	0.00705387869221763	0	0	0.00524975599881328	-54.3253335132515	0	0.000277823422422396	-54.1105795272351	0	0.00152629927098196	0.0145574549192255	0	1.39841619193975	1.93891752386713	1.19159156087778	1.69762495048678	1.0207300334995	0.990535152680573	1.34939781593495	0.825288328037233	1.15823915220253	0.694112250061932	0.705341077686315	0.969376294407128	0.636204454928211	0.908162203598206	0.609921372738537	0.582436241514589	0.896035818643321	0.559649422723573	0.81355844347161	0.546349585652873	0.563386207370283	0.813981852317999	0.556255829994758	0.806157747923985	0.551645989284938	0.566153097172621	0.873827469443297	0.626505561120529	0.923835664039646	0.587367263899328	0.619943017792933	1.00431321910367	0.656672519161325	1.04153187131792	0.694320347602932	0.707356986453089	1.15340656094297	0.795435601762744	1.31485030126639	0.920619235158103	0.966701788814589	1.57286323945371	1.22338877664582	1.92015751220538	1.53450419813656	1.63711890976702	2.71436202815947	4.20950455331577	3647708.78553726	0.744236784877688	0.0393859087382537	0.216377306384059
1	7	3	0.00705341615477013	0	0	0.00552631760821693	-54.3098011971561	0	1.00095035688307e-06	-53.5929473598009	0	0.00152609759619632	0.0143089763941417	0	1.39855444341384	1.93915886705319	1.19195701541333	1.69774648024411	1.02095366203802	0.99059357145943	1.34969509441009	0.825505214822917	1.15886402148656	0.694087985753256	0.705315561008312	0.969438043130181	0.635968988430206	0.90840294897396	0.609842007948459	0.582483322236174	0.896012506069525	0.559640534133824	0.813941336916497	0.546383226569648	0.563425236267373	0.81424838840239	0.556047835734034	0.80568812068598	0.55178504108298	0.566456023129951	0.874082451359612	0.626643330530529	0.92444968575962	0.587692864353098	0.620223000802086	1.00416241686951	0.657302464865215	1.04190293129396	0.694558789932135	0.707647554287951	1.15305068962383	0.796107087069711	1.31577894445552	0.921114528903294	0.966183104573458	1.57341700628981	1.22459262446714	1.92135523442011	1.53451957309204	1.6373331878717	2.71470628691046	4.20987675249016	3647708.78508071	0.783495186864815	0.000141910009975257	0.21636290312521
1	10	3	0.00705336973574877	0	0	1.00002105421044e-06	-55.2515606818304	0	0.0055261775894484	-54.3072891005775	0	0.00152619212524616	0.0145876352411325	0	1.39850570908363	1.93899012737004	1.19192128748455	1.69783484670108	1.02093816172629	0.990524093332981	1.34915746327586	0.825436363550729	1.15852378927315	0.693928685506058	0.70545228266731	0.969448915975558	0.636305132294715	0.908361389641919	0.609591196536441	0.582556249828262	0.896131581961928	0.559485819230737	0.813543798169893	0.546423925662403	0.56365294196333	0.81449805071422	0.556060210227985	0.805855928636343	0.551718108388502	0.566080983836273	0.874362341278846	0.626392819966975	0.923929821576467	0.587786189976213	0.620247358611899	1.00439262057319	0.657086400916385	1.04165096026402	0.694866368230731	0.707520156564668	1.15218290520304	0.795594311966861	1.31509675675858	0.920698504706032	0.966575343281691	1.57276880836354	1.22452319373521	1.92101974816058	1.53405832066584	1.63698370252811	2.71424964503561	4.20950379308283	3647708.7850774	0.000141779190893965	0.783480491805206	0.2163777290039
1	6	3	0.00705424283453505	0	0	0.000355165181952849	-54.6051621372231	0	0.00517280222051937	-54.2990766276433	0	0.00152627543206283	0.0158698961068486	0	1.39867952064484	1.93889050168024	1.19166661353294	1.69730299050101	1.0207340173914	0.990269038115674	1.34941705629581	0.825343004721441	1.15844854299107	0.693935709800722	0.705342839910779	0.969206314396609	0.636032037433264	0.908180770470979	0.609778153849762	0.582150685439092	0.895787586811712	0.559579682283179	0.813481835299439	0.546080043148504	0.563314103915038	0.81357824822345	0.555851874178677	0.805576564682406	0.551337549447371	0.565979059060909	0.873797899031479	0.626034935195114	0.923811684559623	0.587287630398045	0.619717973880406	1.00398817506925	0.656515137371018	1.04105883944417	0.694355634024935	0.707331528943992	1.15215135869803	0.795417941322053	1.31497831798986	0.920619725498291	0.966491057530816	1.57266941934781	1.22344296466642	1.92049023993502	1.53372137755203	1.63697214112335	2.71249001619387	4.20732231602146	3647708.78506325	0.0503477396913652	0.733289502764943	0.216362757543692
1	11	3	0.00705361318168274	0	0	1.01107889969432e-06	-55.5506794621563	0	0.00552633693895652	-54.3130040089085	0	0.00152626516382653	0.0143094993246873	0	1.39846360664065	1.93910488359168	1.19174652589874	1.69775783495159	1.02111180030787	0.990459790150959	1.34928325320639	0.825365536612534	1.15848898188278	0.693932654867858	0.705435047545321	0.969292211937329	0.63589499363919	0.908347966233076	0.609939619449033	0.582250418388697	0.895906007386177	0.55987538909121	0.813832176413693	0.546334843219846	0.563815956493674	0.813847661737571	0.555863214706916	0.806151914974963	0.551480854677229	0.566367416717948	0.874203476039564	0.62637980420577	0.924218157658164	0.587278753797119	0.619958253074621	1.00422212730422	0.657041200129026	1.04194505636561	0.694975774474674	0.707271353406825	1.15308920585349	0.795073087506432	1.31526596789937	0.920808503454611	0.966806892873195	1.57363911608919	1.22411497239256	1.92149321019284	1.53422220052613	1.63673018844066	2.7156970645039	4.20938127019072	3647708.78506174	0.000143341982846458	0.783476042222963	0.21638061579419
1	13	3	0.00705349696852338	0	0	4.37687425347472e-05	-54.3952479815247	0	0.00548354332451454	-54.307782920805	0	0.00152618490147409	0.0148310574061636	0	1.39831460888245	1.93879078654169	1.19181101721625	1.69758843156348	1.02096072492061	0.990400002820448	1.34960668449218	0.825523225557744	1.15827261303272	0.694120690714372	0.705220547965959	0.969183743916099	0.636097195231521	0.908430642830732	0.609963459474955	0.582593956551373	0.896135018406729	0.559771986515289	0.814034891367694	0.546235865178843	0.563458126680838	0.813971216095572	0.55577926731298	0.805897126125431	0.551529240876496	0.566330303775723	0.873940055529184	0.626409130086419	0.923773496758077	0.587555761730089	0.619660970390266	1.00403279706788	0.656982580145115	1.04126632075173	0.694518853363786	0.707164302512383	1.15289713798911	0.795723683002342	1.31519594050108	0.92079298345937	0.966913268814978	1.5739186775295	1.22372011696352	1.92107845891642	1.53418607188409	1.63691049843152	2.71493144004219	4.20956014242145	3647708.78504246	0.00620525431995897	0.777421943893243	0.216372801786798
1	9	3	0.00705384517264139	0	0	0.00534192034502604	-54.3136974616326	0	0.000185908240942614	-54.2615757808019	0	0.00152601658667273	0.0158692669486487	0	1.39856285210027	1.93893102605761	1.19180888562738	1.697721521365	1.02076990756956	0.990193621173676	1.34969436682827	0.825714920180058	1.15847808059006	0.694017079641133	0.705262785476545	0.969201189093028	0.636119950123261	0.907934819393212	0.609787290723746	0.582388304612484	0.895887599375034	0.559322924592362	0.814168207991422	0.546127907406247	0.563639580185962	0.813953043810164	0.555555542516188	0.805977805313928	0.551589128257775	0.566317146843236	0.873849264177179	0.626071925355651	0.923990635855092	0.587180130944082	0.620072275031678	1.0040390049679	0.656739409094592	1.04151088887175	0.694738639530557	0.707313887377407	1.15276835834027	0.794981327648648	1.31450719381123	0.920668154290624	0.966742304783786	1.57233587984031	1.22368160195281	1.92065218697642	1.53385242567052	1.63651323589933	2.71294502611944	4.20819852453474	3647708.78471398	0.757306152075025	0.0263555885325732	0.216338259392401
